iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
17.0,61.0,0.17712158203124995,0.0,nan,16.0,244.0,0.1076522134244442,0.5383615695904542,,,,,,,,,,,,
18.0,200.0,6.164001959050073,0.25,nan,40.0,800.0,4.5876768827438354,0.1420744246648571,,,,,,,,,,,,
19.0,70.0,0.0531100302934647,0.0,nan,16.0,280.0,0.031027515418827534,0.6149454359819926,,,,,,,,,,,,
20.0,200.0,49.26178442330566,0.75,nan,40.0,800.0,21.502272605895996,0.010157759500390995,1.0,0.0,0.0,0.25,0.0,5.579713344573975,-0.09494513273239136,10.33380456699524,7.0,1.0,132.0,-0.12015046894550321
21.0,200.0,4.54229025095701,0.25,nan,40.0,800.0,10.074285507202148,0.494381883226775,,,,,,,,,,,,
22.0,200.0,-0.013268442451954025,0.0,nan,40.0,800.0,-0.007835800759494305,0.08974689807168001,,,,,,,,,,,,
23.0,76.0,0.09512058138847354,0.25,nan,16.0,304.0,-0.03871464543044567,0.03164912920468055,,,,,,,,,,,,
24.0,75.0,-0.18666045963764175,0.0,nan,16.0,300.0,0.06559787131845951,0.3958810168469027,,,,,,,,,,,,
25.0,73.0,0.13914467513561252,0.25,nan,16.0,292.0,-0.02130999369546771,0.057814895272825684,,,,,,,,,,,,
26.0,200.0,15.784341231547302,0.5,nan,40.0,800.0,11.472722053527832,0.06570778768334495,,,,,,,,,,,,
27.0,200.0,0.6445590151473879,0.25,nan,40.0,800.0,0.14047254249453545,0.033188765594415415,,,,,,,,,,,,
28.0,200.0,18.729295409657073,0.5,nan,40.0,800.0,22.00627326965332,0.019502367779658414,,,,,,,,,,,,
29.0,155.0,3.9809089075191886,0.5,nan,32.0,620.0,1.7266307771205902,0.018042756817118644,,,,,,,,,,,,
30.0,164.0,9.582260290943088,0.25,nan,36.0,656.0,9.382942914962769,0.045171780578172616,1.0,0.0,0.25,0.0,0.25,0.6140162944793701,1.5960803031921387,7.569763218957291,10.0,1.0,200.0,21.360223013255748
31.0,200.0,18.027754407329482,0.75,nan,44.0,800.0,5.19566535949707,0.004136526103989038,,,,,,,,,,,,
32.0,107.0,1.4060950617492198,0.25,nan,24.0,428.0,2.236222505569458,0.03363065243263641,,,,,,,,,,,,
33.0,62.0,-0.20340917229652405,0.0,nan,16.0,248.0,0.007765428628772497,0.04962068960047774,,,,,,,,,,,,
34.0,200.0,6.066565603949132,0.5,nan,44.0,800.0,2.0857089161872864,0.024728457446583918,,,,,,,,,,,,
35.0,200.0,10.872549346182494,0.5,nan,40.0,800.0,7.401038765907288,0.00763332776022585,,,,,,,,,,,,
36.0,162.0,14.869758428081399,0.5,nan,36.0,648.0,16.498010635375977,0.022087394854096595,,,,,,,,,,,,
37.0,200.0,36.63824446431246,0.75,nan,44.0,800.0,10.178469896316528,0.0035109248792809244,,,,,,,,,,,,
38.0,200.0,26.570266737806385,0.75,nan,44.0,800.0,19.98682737350464,0.016265914167144735,,,,,,,,,,,,
39.0,200.0,28.691910601197744,0.5,nan,40.0,800.0,47.56929588317871,0.031053796838697467,,,,,,,,,,,,
40.0,124.0,3.750166006237268,0.25,nan,28.0,496.0,2.3450027108192444,0.03886146987198158,1.0,0.0,0.75,0.0,0.75,0.2959088683128357,2.045072078704834,11.538750901732783,10.0,1.0,200.0,54.40140068985056
41.0,200.0,12.971531270095149,0.5,nan,44.0,800.0,3.7915238738059998,0.04860146928000564,,,,,,,,,,,,
42.0,97.0,0.09480119377374635,0.0,nan,20.0,388.0,0.09840285032987595,0.09412159280687682,,,,,,,,,,,,
43.0,200.0,24.942335909139363,0.75,nan,40.0,800.0,33.74790000915527,0.031256961895786084,,,,,,,,,,,,
44.0,200.0,39.95996685505962,0.5,nan,44.0,800.0,20.445058345794678,0.01198901255774576,,,,,,,,,,,,
