iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
190.0,55.0,0.34493183344602585,0.0,0.0,12.0,220.0,1.402680367231369,0.039497557333123205,1.0,0.0,0.75,0.0,0.75,0.6693600416183472,0.6038284301757812,12.269821481502731,14.0,1.0,200.0,30.2792900421191
191.0,93.0,1.6955429779179387,0.5,nan,20.0,372.0,1.7057162821292877,0.02551060975578956,,,,,,,,,,,,
192.0,55.0,-0.20046760737895958,0.0,nan,12.0,220.0,3.300325095653534,0.06580542588387536,,,,,,,,,,,,
193.0,42.0,0.0940705928206444,0.0,nan,12.0,168.0,2.9509993195533752,0.046158130562836706,,,,,,,,,,,,
194.0,37.0,-0.02367763042449947,0.0,nan,8.0,148.0,0.4762180596590042,0.009059933590551,,,,,,,,,,,,
195.0,200.0,23.069127093022693,0.75,nan,44.0,800.0,7.309380054473877,0.01198068607267544,,,,,,,,,,,,
196.0,200.0,27.36228772195173,0.75,nan,44.0,800.0,11.526380062103271,0.00897094801099474,,,,,,,,,,,,
197.0,45.0,-0.005123090744018566,0.0,nan,12.0,180.0,0.938285619020462,0.058513327104113465,,,,,,,,,,,,
198.0,200.0,55.97233209848638,0.5,nan,40.0,800.0,23.329015731811523,0.024397283611364173,,,,,,,,,,,,
199.0,200.0,33.498486918071286,0.75,nan,44.0,800.0,10.479146003723145,0.023144565959276164,,,,,,,,,,,,
200.0,137.0,11.143117776764559,0.5,0.0,32.0,548.0,6.462823867797852,0.014872588039626322,1.0,0.0,0.25,0.0,0.25,0.39685824513435364,1.2213603258132935,13.248438956201426,10.0,1.0,200.0,17.24234152119025
201.0,121.0,15.645949872010384,1.0,nan,28.0,484.0,24.765788078308105,0.009735356444858567,,,,,,,,,,,,
202.0,200.0,45.187629835435665,0.75,nan,40.0,800.0,23.151799201965332,0.0021827852353642485,,,,,,,,,,,,
203.0,44.0,1.1168819061852993,0.25,nan,12.0,176.0,2.328992784023285,0.046378650503480785,,,,,,,,,,,,
204.0,191.0,28.845720235360787,0.75,nan,40.0,764.0,11.71600079536438,0.011580543507873742,,,,,,,,,,,,
205.0,66.0,0.8964414620399475,0.0,nan,16.0,264.0,0.7052182406187057,0.019603857881258513,,,,,,,,,,,,
206.0,200.0,34.64010657377075,0.75,nan,40.0,800.0,9.777012825012207,0.022950834345834892,,,,,,,,,,,,
207.0,190.0,33.63316834755243,1.0,nan,40.0,760.0,18.222399711608887,0.007824468468529466,,,,,,,,,,,,
208.0,162.0,13.890830937512215,1.0,nan,36.0,648.0,5.992824673652649,0.015035390463241427,,,,,,,,,,,,
209.0,200.0,36.94312286352506,0.75,nan,44.0,800.0,17.368654251098633,0.003814064001510964,,,,,,,,,,,,
210.0,131.0,8.418576560970395,1.0,0.0,28.0,524.0,3.3507378101348877,0.024966493098405707,1.0,0.0,0.0,0.25,0.0,1.4847053289413452,-0.00616908073425293,4.606187605881132,3.0,1.0,54.0,0.1196485495567322
211.0,175.0,33.00023522498086,1.0,nan,36.0,700.0,7.833531022071838,0.005777174999434642,,,,,,,,,,,,
212.0,37.0,1.0007812182605267,0.25,nan,8.0,148.0,1.6014394462108612,0.038489401892652375,,,,,,,,,,,,
213.0,191.0,19.731412341501567,1.0,nan,40.0,764.0,5.948582053184509,0.003409461731790131,,,,,,,,,,,,
214.0,200.0,37.28995118380882,0.75,nan,48.0,800.0,6.311664462089539,0.005925303554770278,,,,,,,,,,,,
215.0,200.0,14.700182969914744,1.0,nan,40.0,800.0,8.126274585723877,0.013882425351797067,,,,,,,,,,,,
216.0,200.0,32.588635927601715,0.75,nan,44.0,800.0,20.711946487426758,0.005685625973271158,,,,,,,,,,,,
217.0,142.0,10.36942050533369,0.5,nan,32.0,568.0,22.1085467338562,0.010870306213536018,,,,,,,,,,,,
218.0,24.0,-0.14327803492546082,0.0,nan,8.0,96.0,3.584379255771637,0.03596677444043787,,,,,,,,,,,,
219.0,200.0,42.42346845081776,0.75,nan,40.0,800.0,16.361660957336426,0.016337421514275974,,,,,,,,,,,,
220.0,164.0,14.395943074838723,1.0,0.2,36.0,656.0,2.2930641174316406,0.019903822323706244,1.0,1.0,1.0,0.0,1.0,0.19806775450706482,1.3261741399765015,12.34981378696466,9.0,1.0,170.0,20.098574510496114
221.0,55.0,1.0078810565173624,0.25,nan,12.0,220.0,1.0068055242300034,0.011539823105110581,,,,,,,,,,,,
222.0,121.0,4.671343569047748,0.25,nan,28.0,484.0,6.976214528083801,0.02563642940112132,,,,,,,,,,,,
223.0,67.0,0.582799792587757,0.0,nan,16.0,268.0,1.7171539664268494,0.03942866715161125,,,,,,,,,,,,
224.0,200.0,43.852269433834614,0.75,nan,40.0,800.0,11.224002122879028,0.012232601276125799,,,,,,,,,,,,
225.0,190.0,38.86641446626745,1.0,nan,40.0,760.0,13.27293586730957,0.008293963637541424,,,,,,,,,,,,
226.0,158.0,31.43423740079627,1.0,nan,32.0,632.0,41.631070137023926,0.0029808055087308105,,,,,,,,,,,,
227.0,200.0,31.13999535609038,0.75,nan,40.0,800.0,11.617116212844849,0.003881837760716933,,,,,,,,,,,,
228.0,200.0,33.21823126829696,0.75,nan,44.0,800.0,6.007555246353149,0.002676583405934352,,,,,,,,,,,,
229.0,26.0,-0.28525500059127806,0.0,nan,8.0,104.0,2.054325222969055,0.019037395817620633,,,,,,,,,,,,
230.0,60.0,0.271611475944519,0.0,0.2,12.0,240.0,1.8761834502220154,0.04723430850195503,1.0,0.0,0.75,0.0,0.75,0.0569830983877182,1.4708300828933716,13.296274324529804,11.0,1.0,200.0,29.81284682564438
231.0,168.0,26.414682524725798,1.0,nan,36.0,672.0,5.893472790718079,0.011175963225962704,,,,,,,,,,,,
232.0,200.0,34.64022916828981,0.75,nan,44.0,800.0,17.976419925689697,0.00733697337368322,,,,,,,,,,,,
233.0,40.0,-0.0671281527727842,0.0,nan,8.0,160.0,1.9677554368972778,0.00585066646955994,,,,,,,,,,,,
234.0,117.0,1.3365248781815162,0.5,nan,24.0,468.0,1.5772136747837067,0.016546398368029624,,,,,,,,,,,,
235.0,200.0,29.536768683558336,0.75,nan,44.0,800.0,12.054038524627686,0.006645629541905951,,,,,,,,,,,,
236.0,200.0,31.683567925612454,0.5,nan,40.0,800.0,5.2644736766815186,0.005837166160977736,,,,,,,,,,,,
237.0,40.0,0.5188396215438842,0.0,nan,8.0,160.0,1.6318316757678986,0.12580994278470142,,,,,,,,,,,,
238.0,200.0,34.36714649293573,0.75,nan,44.0,800.0,11.413527488708496,0.01170059350348751,,,,,,,,,,,,
239.0,180.0,36.09204104917592,1.0,nan,36.0,720.0,7.457257628440857,0.01209634351013733,,,,,,,,,,,,
240.0,31.0,-0.03838374376296996,0.0,0.2,8.0,124.0,1.48721244931221,0.06277280420432187,1.0,0.0,0.0,0.25,0.0,1.163901686668396,-0.07034516334533691,4.775230029365048,3.0,1.0,53.0,0.16399557113647467
241.0,200.0,39.486621640785614,0.5,nan,44.0,800.0,7.314468622207642,0.010922608830641778,,,,,,,,,,,,
242.0,200.0,44.94671280877667,0.75,nan,44.0,800.0,16.39128351211548,0.004719785976547541,,,,,,,,,,,,
243.0,45.0,0.05635887384414673,0.0,nan,12.0,180.0,1.339968979358673,0.08845568122676721,,,,,,,,,,,,
244.0,200.0,16.955453474214302,0.75,nan,40.0,800.0,44.9900426864624,0.013472592638180458,,,,,,,,,,,,
245.0,56.0,0.07958449363708497,0.0,nan,12.0,224.0,3.1247105598449707,0.04102168573565125,,,,,,,,,,,,
246.0,88.0,2.2920092697069046,0.25,nan,20.0,352.0,4.071597993373871,0.1053623545471396,,,,,,,,,,,,
247.0,31.0,0.043194630146026654,0.0,nan,8.0,124.0,2.242915093898773,0.02165158409368286,,,,,,,,,,,,
248.0,200.0,45.96866370846985,0.75,nan,44.0,800.0,18.96545934677124,0.01588114713723987,,,,,,,,,,,,
249.0,76.0,0.1498829790949821,0.0,nan,16.0,304.0,3.2507786750793457,0.02811613835253013,,,,,,,,,,,,
250.0,126.0,0.92058450371027,0.0,0.2,28.0,504.0,1.9356870353221893,0.01953710303288858,1.0,0.0,0.0,0.5,0.0,-0.03218178451061249,3.70387601852417,2.365864147199318,2.0,1.0,33.0,-0.3576837587356567
251.0,192.0,23.83158021161333,1.0,nan,40.0,768.0,5.655550718307495,0.010586852736078178,,,,,,,,,,,,
252.0,181.0,30.80786385142769,1.0,nan,40.0,724.0,7.674316763877869,0.011990890854373992,,,,,,,,,,,,
253.0,115.0,4.21154700969346,0.25,nan,24.0,460.0,2.7998929619789124,0.03693951077354907,,,,,,,,,,,,
254.0,157.0,0.10707518339157102,0.0,nan,32.0,628.0,2.0308901369571686,0.041438373745801726,,,,,,,,,,,,
255.0,33.0,0.052420039176940936,0.0,nan,8.0,132.0,1.7032437026500702,0.02704915140467082,,,,,,,,,,,,
256.0,44.0,0.07791362166404728,0.0,nan,12.0,176.0,1.4018430709838867,0.0600306590466692,,,,,,,,,,,,
257.0,130.0,-0.04794430136680619,0.0,nan,28.0,520.0,1.9324773848056793,0.03237112171833623,,,,,,,,,,,,
258.0,56.0,-0.03685592174530037,0.0,nan,12.0,224.0,0.7641525864601135,0.022752341650284995,,,,,,,,,,,,
259.0,66.0,0.3276669943332671,0.0,nan,16.0,264.0,0.9649627357721329,0.01652386394463079,,,,,,,,,,,,
260.0,168.0,25.128216236578314,0.25,0.4,36.0,672.0,6.189322352409363,0.025638727746624568,1.0,1.0,1.0,0.0,1.0,0.21841946244239807,0.7066025733947754,13.644943290943047,10.0,1.0,200.0,33.06193404211665
261.0,57.0,0.46906720280647285,0.0,nan,12.0,228.0,0.7279008626937866,0.02502484283201555,,,,,,,,,,,,
262.0,44.0,0.4524693375825883,0.0,nan,12.0,176.0,1.1111328899860382,0.03602977683057289,,,,,,,,,,,,
263.0,92.0,11.186552244862545,0.25,nan,20.0,368.0,3.565512716770172,0.01240404814303453,,,,,,,,,,,,
264.0,149.0,13.921960386903953,1.0,nan,32.0,596.0,3.8636770844459534,0.03240182779687295,,,,,,,,,,,,
265.0,188.0,16.15258007930126,0.25,nan,40.0,752.0,2.422569453716278,0.02838829607575022,,,,,,,,,,,,
266.0,200.0,13.148658058373258,0.75,nan,40.0,800.0,10.987607479095459,0.025094586783659167,,,,,,,,,,,,
267.0,42.0,-0.06150004982948304,0.0,nan,12.0,168.0,2.085564970970154,0.0071737728580631354,,,,,,,,,,,,
268.0,200.0,23.607969255064383,0.75,nan,44.0,800.0,16.2506160736084,0.007759611303247871,,,,,,,,,,,,
269.0,24.0,-0.0904006966948509,0.0,nan,8.0,96.0,0.6228960305452347,0.08166552528132343,,,,,,,,,,,,
270.0,200.0,36.06034276777646,1.0,0.0,40.0,800.0,10.834596633911133,0.020476707275541628,1.0,0.0,0.75,0.0,0.75,0.18508395552635193,0.8677964210510254,13.340623946467531,11.0,1.0,200.0,17.536647539632405
271.0,200.0,31.77395877365489,0.75,nan,40.0,800.0,14.97353982925415,0.008277277550050144,,,,,,,,,,,,
272.0,57.0,0.4976642537117005,0.0,nan,12.0,228.0,0.6110925674438477,0.0197002806648157,,,,,,,,,,,,
273.0,183.0,26.79568077035248,1.0,nan,40.0,732.0,17.81928777694702,0.011644067426495042,,,,,,,,,,,,
274.0,96.0,1.6293435720354312,0.25,nan,20.0,384.0,0.8773353397846222,0.01982273693292136,,,,,,,,,,,,
275.0,183.0,52.45395341789583,1.0,nan,44.0,732.0,19.755906105041504,0.01695138392489781,,,,,,,,,,,,
276.0,165.0,5.2204752595163875,0.5,nan,36.0,660.0,3.5243717432022095,0.012669118887806974,,,,,,,,,,,,
277.0,66.0,0.9680639588832858,0.25,nan,16.0,264.0,1.7076991498470306,0.014153516829974677,,,,,,,,,,,,
278.0,41.0,-0.2146823978424072,0.0,nan,12.0,164.0,1.2997800707817078,0.024228166651663333,,,,,,,,,,,,
279.0,200.0,45.54434566078708,0.75,nan,40.0,800.0,31.653321743011475,0.02041212090508182,,,,,,,,,,,,
280.0,200.0,37.73158535421827,0.75,0.2,40.0,800.0,44.510870933532715,0.01025879420604281,1.0,1.0,1.0,0.0,1.0,0.5092835426330566,0.2483288049697876,13.803991682187188,10.0,1.0,192.0,18.131859877386596
281.0,108.0,4.290038086920976,0.5,nan,24.0,432.0,2.7021965980529785,0.033052430618695894,,,,,,,,,,,,
282.0,48.0,0.2835330319404602,0.0,nan,12.0,192.0,0.8353752195835114,0.02976648195329871,,,,,,,,,,,,
283.0,200.0,34.8814770168043,0.75,nan,48.0,800.0,6.68288266658783,0.009390829975680859,,,,,,,,,,,,
284.0,23.0,-0.36435120582580566,0.0,nan,8.0,92.0,1.8664580881595612,0.09392091468779377,,,,,,,,,,,,
285.0,20.0,-0.36324270963668825,0.0,nan,4.0,80.0,1.450542539358139,0.06795819715039216,,,,,,,,,,,,
286.0,45.0,0.33014805316925044,0.0,nan,12.0,180.0,0.365167960524559,0.013075710338277346,,,,,,,,,,,,
287.0,128.0,12.588571701459584,1.0,nan,28.0,512.0,13.349347352981567,0.02712867152389009,,,,,,,,,,,,
288.0,44.0,1.044981274418533,0.25,nan,12.0,176.0,1.47642120718956,0.02627320311704037,,,,,,,,,,,,
289.0,200.0,63.44908604869272,0.75,nan,48.0,800.0,9.26061749458313,0.01804821949627211,,,,,,,,,,,,
290.0,83.0,0.5826328587532044,0.0,0.39999999999999997,20.0,332.0,1.25808447599411,0.012815490177503719,1.0,1.0,1.0,0.0,1.0,1.4305847883224487,0.5140777826309204,13.85114376853744,10.0,1.0,200.0,22.800007140403622
291.0,200.0,26.40872853317996,0.75,nan,40.0,800.0,18.560184955596924,0.018200453613363088,,,,,,,,,,,,
292.0,79.0,0.7891878923773765,0.0,nan,16.0,316.0,0.8855922818183899,0.02788510913601172,,,,,,,,,,,,
293.0,171.0,36.14463299569674,1.0,nan,36.0,684.0,8.88819408416748,0.009684799716067616,,,,,,,,,,,,
294.0,46.0,0.17489059209823607,0.0,nan,12.0,184.0,0.8544199019670486,0.01491910160578537,,,,,,,,,,,,
295.0,139.0,0.12660244688391636,0.0,nan,28.0,556.0,2.847263216972351,0.038126290053056344,,,,,,,,,,,,
296.0,200.0,45.28160942985561,0.75,nan,48.0,800.0,9.620006799697876,0.02072446162513053,,,,,,,,,,,,
297.0,173.0,23.766902945078915,1.0,nan,36.0,692.0,8.160350561141968,0.012223469658238173,,,,,,,,,,,,
298.0,37.0,0.020133261680603066,0.0,nan,8.0,148.0,0.4239412769675255,0.10842536943018048,,,,,,,,,,,,
299.0,81.0,0.492997966110706,0.0,nan,20.0,324.0,1.2451824843883514,0.03191300127752328,,,,,,,,,,,,
300.0,195.0,30.03480013068766,1.0,0.39999999999999997,40.0,780.0,6.798732399940491,0.013864639270984469,1.0,0.0,0.0,0.5,0.0,-0.03819456696510315,0.7103867530822754,8.611155597845936,5.0,1.0,84.0,0.3677235370874403
301.0,96.0,4.294675758304074,0.25,nan,20.0,384.0,1.0811474323272705,0.013157904759600408,,,,,,,,,,,,
302.0,200.0,27.896702648792413,0.75,nan,40.0,800.0,19.10647439956665,0.026246830689440337,,,,,,,,,,,,
303.0,45.0,-0.04995058774948122,0.0,nan,12.0,180.0,0.324598528444767,0.014505484241500553,,,,,,,,,,,,
304.0,162.0,22.27684870061465,1.0,nan,36.0,648.0,6.873706817626953,0.004741128053958654,,,,,,,,,,,,
305.0,191.0,21.279926273480523,1.0,nan,40.0,764.0,4.482334613800049,0.014497505680859835,,,,,,,,,,,,
306.0,31.0,-0.30528155326843265,0.0,nan,8.0,124.0,1.0362822115421295,0.004992671513689393,,,,,,,,,,,,
307.0,200.0,26.54352033617906,0.5,nan,44.0,800.0,9.614134550094604,0.010454779444244,,,,,,,,,,,,
308.0,73.0,0.19074986696243296,0.0,nan,16.0,292.0,1.3861147165298462,0.031344105436261316,,,,,,,,,,,,
309.0,29.0,-0.41002658843994144,0.0,nan,8.0,116.0,0.4262738600373268,0.09396597562304079,,,,,,,,,,,,
310.0,77.0,0.42256562590599045,0.0,0.0,16.0,308.0,0.6009574234485626,0.023213853289693276,1.0,0.0,0.5,0.0,0.5,1.462419033050537,0.3254770040512085,14.714472815980116,10.0,1.0,200.0,31.77919518863783
311.0,23.0,-0.42263463616371155,0.0,nan,8.0,92.0,3.38309782743454,0.032682578376708356,,,,,,,,,,,,
312.0,62.0,0.6688837695121765,0.0,nan,16.0,248.0,0.2747392803430557,0.013718052544831036,,,,,,,,,,,,
313.0,40.0,-0.12044738307595249,0.0,nan,8.0,160.0,1.4300047755241394,0.02062902851613444,,,,,,,,,,,,
314.0,32.0,0.10835519313812252,0.0,nan,8.0,128.0,0.1689959615468979,0.016740823124603565,,,,,,,,,,,,
315.0,78.0,0.09912782430648807,0.0,nan,16.0,312.0,0.3947971239686012,0.021216840251073066,,,,,,,,,,,,
316.0,200.0,34.3423946106108,0.75,nan,40.0,800.0,8.843862295150757,0.028160530785386495,,,,,,,,,,,,
317.0,200.0,31.24753053076566,0.75,nan,44.0,800.0,5.521115303039551,0.01438324041015615,,,,,,,,,,,,
318.0,106.0,9.546142211705446,0.5,nan,24.0,424.0,3.320536494255066,0.02319401083452277,,,,,,,,,,,,
319.0,51.0,0.22618589341640466,0.0,nan,12.0,204.0,0.7148709297180176,0.02014748583469198,,,,,,,,,,,,
320.0,200.0,14.485551510824006,0.75,0.2,40.0,800.0,7.8514121770858765,0.006696139406841439,1.0,0.0,0.75,0.0,0.75,1.865648865699768,0.271321177482605,13.280706728779478,10.0,1.0,200.0,35.54761764758733
321.0,199.0,36.441120583682796,1.0,nan,44.0,796.0,9.047744989395142,0.013615907364828317,,,,,,,,,,,,
322.0,38.0,0.24984532378613955,0.0,nan,8.0,152.0,1.7873866558074951,0.02374104051220552,,,,,,,,,,,,
323.0,69.0,0.7047262287139894,0.0,nan,16.0,276.0,0.8675260692834854,0.018349978525147526,,,,,,,,,,,,
324.0,65.0,0.24437156468629834,0.0,nan,16.0,260.0,1.187719315290451,0.016405258576373427,,,,,,,,,,,,
325.0,200.0,32.13804585820471,1.0,nan,44.0,800.0,7.614424228668213,0.014439970602854402,,,,,,,,,,,,
326.0,200.0,16.582941621469217,0.5,nan,40.0,800.0,10.575454473495483,0.017846992373776516,,,,,,,,,,,,
327.0,22.0,-0.31194673076272006,0.0,nan,8.0,88.0,1.7339527606964111,0.02940963565620145,,,,,,,,,,,,
328.0,172.0,52.33448572682219,1.0,nan,40.0,688.0,24.305602550506592,0.009232209586289564,,,,,,,,,,,,
329.0,18.0,-0.24145901679992676,0.0,nan,4.0,72.0,0.4777461588382721,0.14414791807132588,,,,,,,,,,,,
330.0,70.0,0.3171951107680799,0.25,0.0,16.0,280.0,1.4775932729244232,0.02033256242167969,1.0,1.0,1.0,0.0,1.0,1.9929178953170776,0.026935935020446777,13.03823628257669,9.0,1.0,170.0,16.10669509624131
331.0,144.0,36.95505196555984,1.0,nan,36.0,576.0,21.89491033554077,0.0075979225095825775,,,,,,,,,,,,
332.0,73.0,1.332293227855116,0.25,nan,16.0,292.0,0.28902700543403625,0.04595126212756995,,,,,,,,,,,,
333.0,51.0,0.2400905945897102,0.0,nan,12.0,204.0,0.5017138794064522,0.011139432892369037,,,,,,,,,,,,
334.0,144.0,29.141071364611864,1.0,nan,32.0,576.0,8.346597909927368,0.01694739082168975,,,,,,,,,,,,
335.0,126.0,14.72380296099931,1.0,nan,28.0,504.0,3.9494081139564514,0.025780911320318012,,,,,,,,,,,,
336.0,200.0,22.209031735628393,0.75,nan,44.0,800.0,10.256424188613892,0.017393703110641923,,,,,,,,,,,,
337.0,73.0,5.5053933299425974,0.25,nan,16.0,292.0,3.905876576900482,0.04069172709868951,,,,,,,,,,,,
338.0,200.0,46.522580665257586,0.75,nan,44.0,800.0,9.946651458740234,0.013433128277596573,,,,,,,,,,,,
339.0,131.0,17.949715248690918,1.0,nan,28.0,524.0,3.1039206981658936,0.008310968700861565,,,,,,,,,,,,
340.0,200.0,27.314064810576383,0.75,0.19999999999999996,48.0,800.0,7.894259929656982,0.007811590836409366,1.0,1.0,1.0,0.0,1.0,1.9414321184158325,0.7861623764038086,13.10498027056019,10.0,1.0,188.0,36.67736846509389
341.0,29.0,-0.08188594818115227,0.0,nan,8.0,116.0,0.5959433913230896,0.038303172116331614,,,,,,,,,,,,
342.0,38.0,-0.2632320928573608,0.0,nan,8.0,152.0,1.4075660407543182,0.0292992632214522,,,,,,,,,,,,
343.0,153.0,27.27137930705678,1.0,nan,36.0,612.0,5.555458307266235,0.023487509631202386,,,,,,,,,,,,
344.0,200.0,42.07085265917778,0.75,nan,52.0,800.0,16.25118923187256,0.012871989946535933,,,,,,,,,,,,
345.0,102.0,0.31667522110044966,0.0,nan,24.0,408.0,1.246418982744217,0.015467035537851892,,,,,,,,,,,,
346.0,173.0,36.506694537545556,1.0,nan,40.0,692.0,8.43964171409607,0.017951778387889306,,,,,,,,,,,,
347.0,200.0,62.766409410885544,0.75,nan,40.0,800.0,18.508052825927734,0.09741029554398817,,,,,,,,,,,,
348.0,148.0,61.33672460422852,1.0,nan,36.0,592.0,14.045996189117432,0.003263617708006983,,,,,,,,,,,,
349.0,43.0,0.056225318908691396,0.0,nan,12.0,172.0,0.7701545208692551,0.015386991023626442,,,,,,,,,,,,
350.0,38.0,-0.32836556911468495,0.0,0.0,8.0,152.0,1.8541261851787567,0.026965912870915525,1.0,1.0,1.0,0.0,1.0,1.291623592376709,0.8698520660400391,13.37045918390504,9.0,1.0,170.0,19.354218339995718
351.0,182.0,31.84350927588065,0.5,nan,40.0,728.0,7.20363974571228,0.015629364117982658,,,,,,,,,,,,
352.0,200.0,62.427249082969524,0.75,nan,40.0,800.0,55.16648483276367,0.04062964129926172,,,,,,,,,,,,
353.0,165.0,18.332261800998825,1.0,nan,36.0,660.0,5.033004522323608,0.015516031312273526,,,,,,,,,,,,
354.0,200.0,18.296578578301705,0.5,nan,40.0,800.0,15.109114170074463,0.023186976572219464,,,,,,,,,,,,
355.0,123.0,1.3866903514415023,0.25,nan,28.0,492.0,2.1545639634132385,0.03545334837413017,,,,,,,,,,,,
356.0,33.0,-0.19884905099868772,0.0,nan,8.0,132.0,0.7757975310087204,0.02404110345177783,,,,,,,,,,,,
357.0,200.0,13.6008774009184,0.75,nan,40.0,800.0,5.035532116889954,0.03135889048961715,,,,,,,,,,,,
358.0,75.0,4.423373816965612,0.25,nan,16.0,300.0,5.1656118631362915,0.026106176143027682,,,,,,,,,,,,
359.0,200.0,57.15765974521642,0.75,nan,40.0,800.0,86.06144523620605,0.03436654287807528,,,,,,,,,,,,
360.0,168.0,32.65599825468847,1.0,0.19999999999999996,36.0,672.0,14.445627927780151,0.00985328882600811,1.0,0.0,0.75,0.0,0.75,1.4435685873031616,0.18155252933502197,13.06240156814215,10.0,1.0,200.0,33.54716306449846
361.0,97.0,0.4364746230840682,0.0,nan,20.0,388.0,1.6574660539627075,0.0525335515627674,,,,,,,,,,,,
362.0,29.0,-0.02999911546707147,0.0,nan,8.0,116.0,1.3640435934066772,0.08308036313881781,,,,,,,,,,,,
363.0,56.0,1.235806747302413,0.25,nan,12.0,224.0,1.406930923461914,0.03873457330360993,,,,,,,,,,,,
364.0,200.0,28.61626722724178,1.0,nan,40.0,800.0,20.46680784225464,0.013974782587638401,,,,,,,,,,,,
365.0,102.0,11.422929824022578,0.25,nan,24.0,408.0,3.494541108608246,0.010109458109569036,,,,,,,,,,,,
366.0,53.0,-0.22987477064132686,0.0,nan,12.0,212.0,1.039026066660881,0.057458605071780335,,,,,,,,,,,,
367.0,200.0,29.02334911719081,0.5,nan,40.0,800.0,8.933091163635254,0.017072768742645295,,,,,,,,,,,,
368.0,145.0,0.8280250102281564,0.0,nan,32.0,580.0,1.1846017241477966,0.08477152859599091,,,,,,,,,,,,
369.0,63.0,0.44554144244641064,0.0,nan,16.0,252.0,2.8993932604789734,0.02676363479342234,,,,,,,,,,,,
370.0,172.0,30.8222088216059,1.0,0.19999999999999996,36.0,688.0,21.05319881439209,0.013037685589640802,1.0,0.0,0.0,0.5,0.0,-0.06426632404327393,3.789735794067383,6.323373811901547,3.0,1.0,60.0,0.1219123154878616
371.0,96.0,1.0781922444328664,0.25,nan,20.0,384.0,0.4134219288825989,0.07682173496607447,,,,,,,,,,,,
372.0,153.0,38.26744625295864,1.0,nan,36.0,612.0,15.741289615631104,0.023487596722759463,,,,,,,,,,,,
373.0,179.0,30.212688517293426,1.0,nan,40.0,716.0,10.474750280380249,0.022315476619757746,,,,,,,,,,,,
374.0,139.0,18.17989606972784,1.0,nan,28.0,556.0,19.117361545562744,0.018534208406432384,,,,,,,,,,,,
375.0,200.0,33.567697635141684,0.75,nan,40.0,800.0,8.38161826133728,0.011952755682457905,,,,,,,,,,,,
376.0,116.0,24.818085104329512,1.0,nan,24.0,464.0,31.986578941345215,0.016381708541224782,,,,,,,,,,,,
377.0,48.0,0.6531672310829164,0.25,nan,12.0,192.0,1.609924554824829,0.03083542145737776,,,,,,,,,,,,
378.0,52.0,-0.11093595743179321,0.0,nan,12.0,208.0,0.979700967669487,0.03954051218862713,,,,,,,,,,,,
379.0,70.0,0.1777910947799683,0.0,nan,16.0,280.0,0.5363655760884285,0.025042169239736928,,,,,,,,,,,,
380.0,41.0,0.020756682157516526,0.0,0.19999999999999996,12.0,164.0,2.494321048259735,0.04942311344380812,1.0,1.0,1.0,0.0,1.0,0.08585397899150848,1.9630554914474487,13.189521904212597,10.0,1.0,195.0,35.35036973278038
381.0,162.0,41.75527649600525,0.5,nan,36.0,648.0,11.497826099395752,0.008164653064730132,,,,,,,,,,,,
382.0,195.0,31.853729800041773,1.0,nan,40.0,780.0,6.904983639717102,0.01370037574647398,,,,,,,,,,,,
383.0,200.0,76.24211228707574,0.75,nan,48.0,800.0,9.9453284740448,0.023285613192228105,,,,,,,,,,,,
384.0,94.0,1.0031593205779787,0.25,nan,20.0,376.0,1.9860702753067017,0.017843305127860337,,,,,,,,,,,,
385.0,200.0,42.451384837906886,0.75,nan,44.0,800.0,8.437371969223022,0.01641868672871727,,,,,,,,,,,,
386.0,156.0,31.893586458554495,1.0,nan,32.0,624.0,15.886664152145386,0.04635260784107764,,,,,,,,,,,,
387.0,75.0,0.20871955752372745,0.0,nan,16.0,300.0,0.8385387063026428,0.018860309290950283,,,,,,,,,,,,
388.0,82.0,0.41228223025798794,0.0,nan,20.0,328.0,2.8209975957870483,0.031475505463860354,,,,,,,,,,,,
389.0,83.0,3.6128925750777126,0.25,nan,20.0,332.0,1.9901793897151947,0.035771310606435236,,,,,,,,,,,,
390.0,59.0,0.17911515593528743,0.0,0.19999999999999996,12.0,236.0,0.6542906314134598,0.048022145829190004,1.0,1.0,1.0,0.0,1.0,1.1599574089050293,0.6217927932739258,13.10677145419686,10.0,1.0,187.0,34.943137864333124
391.0,156.0,33.354838332519876,1.0,nan,36.0,624.0,7.713319659233093,0.009631848558112388,,,,,,,,,,,,
392.0,200.0,65.90920305240581,0.75,nan,52.0,800.0,15.732730388641357,0.010713021753665286,,,,,,,,,,,,
393.0,175.0,24.888874110020698,1.0,nan,36.0,700.0,3.436449110507965,0.031157192492109687,,,,,,,,,,,,
394.0,37.0,0.11801052570343021,0.0,nan,8.0,148.0,0.10956105589866638,0.005464870656741571,,,,,,,,,,,,
395.0,175.0,44.539068159984915,1.0,nan,36.0,700.0,29.47881555557251,0.018031985935312633,,,,,,,,,,,,
