iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
36.0,180.0,21.99086864974816,1.0,nan,119.0,720.0,0.05414890614338219,0.021603628713156908,,,,,,,,,,,,
37.0,149.0,26.51128094834508,1.0,nan,131.0,596.0,0.0013361542175213494,0.07890456732018514,,,,,,,,,,,,
38.0,200.0,11.68935838857724,0.5,nan,89.0,800.0,0.19040309474803507,0.03930427389277469,,,,,,,,,,,,
39.0,96.0,-0.10566607475280748,0.0,nan,30.0,384.0,0.15449439734220505,0.4412832690726942,,,,,,,,,,,,
40.0,200.0,32.756925662863075,0.75,nan,168.0,800.0,0.08612156504144271,0.016073959864746357,1.0,0.0,0.25,0.0,0.25,3.2547810077667236,1.5904040336608887,13.163444307050668,69.0,1.0,200.0,5.7766189683228735
41.0,30.0,-0.28590545654296873,0.0,nan,8.0,120.0,0.33485107123851776,0.03559830846557664,,,,,,,,,,,,
42.0,200.0,32.37582367891446,1.0,nan,161.0,800.0,0.016391946002840996,0.023379413617650613,,,,,,,,,,,,
43.0,200.0,16.317055552906826,0.75,nan,106.0,800.0,-0.007658846210688353,0.021972221959597693,,,,,,,,,,,,
44.0,171.0,0.543101163730025,0.0,nan,41.0,684.0,0.1838742382824421,0.1252230677373305,,,,,,,,,,,,
45.0,88.0,0.8602126252651215,0.0,nan,23.0,352.0,0.18638791516423225,0.08763106176968449,,,,,,,,,,,,
46.0,200.0,26.770240700105212,0.5,nan,142.0,800.0,0.126777283847332,0.0141392042520323,,,,,,,,,,,,
47.0,200.0,21.230427086839335,0.75,nan,127.0,800.0,0.2392957415431738,0.013932659756981991,,,,,,,,,,,,
48.0,200.0,7.212467305222524,0.5,nan,73.0,800.0,0.20696711400523782,0.023990340714044933,,,,,,,,,,,,
49.0,200.0,20.760917241714193,0.75,nan,116.0,800.0,0.06112240208312869,0.012063362223587504,,,,,,,,,,,,
50.0,188.0,0.311900798305868,0.0,nan,46.0,752.0,0.18533509969711304,0.029227159020088322,1.0,0.0,0.5,0.0,0.5,0.48068252205848694,2.7870967388153076,13.250902449217392,75.0,1.0,200.0,9.143615385890007
51.0,200.0,68.71383145298459,0.75,nan,299.0,800.0,-0.017111654952168466,0.020808352464330326,,,,,,,,,,,,
52.0,200.0,12.869379659183322,1.0,nan,91.0,800.0,0.1547377542592585,0.021216051188609697,,,,,,,,,,,,
53.0,200.0,70.25830369680192,0.75,nan,308.0,800.0,0.027631572401151064,0.015766546670650694,,,,,,,,,,,,
54.0,200.0,10.51636069822125,0.25,nan,82.0,800.0,0.09333476540632546,0.024367408100552268,,,,,,,,,,,,
55.0,197.0,10.34406815228984,0.5,nan,82.0,788.0,0.1782308192923665,0.053714877436302544,,,,,,,,,,,,
56.0,200.0,53.72915840841599,0.5,nan,254.0,800.0,-0.09746340871788561,0.028177788287131023,,,,,,,,,,,,
57.0,197.0,19.6754747963231,0.75,nan,111.0,788.0,0.025812298757955432,0.011612635971152585,,,,,,,,,,,,
58.0,159.0,22.232773518180473,1.0,nan,115.0,636.0,0.05625690473243594,0.0106922458564358,,,,,,,,,,,,
59.0,200.0,12.829404060472735,0.25,nan,91.0,800.0,0.006416568998247385,0.019686802900096723,,,,,,,,,,,,
60.0,76.0,0.1227765047550202,0.0,nan,19.0,304.0,0.2976464703679085,0.08002374143588398,1.0,0.0,0.5,0.0,0.5,1.327863097190857,2.965696334838867,14.773966568012838,151.0,1.0,200.0,28.49110648747301
61.0,200.0,30.313208031351678,0.75,nan,157.0,800.0,0.2638675800214211,0.017324586801622743,,,,,,,,,,,,
62.0,200.0,70.27059514455034,0.75,nan,312.0,800.0,0.049692971631884575,0.00826137408573846,,,,,,,,,,,,
63.0,50.0,-0.2043882310390472,0.0,nan,14.0,200.0,0.2537144795060158,0.055047072957495405,,,,,,,,,,,,
64.0,200.0,19.593296943168383,0.5,nan,124.0,800.0,0.08956232108175755,0.03330097211141947,,,,,,,,,,,,
65.0,200.0,2.87166522592306,0.25,nan,58.0,800.0,0.20278653129935265,0.023777076388923568,,,,,,,,,,,,
66.0,85.0,6.9717850278364475,0.5,nan,48.0,340.0,0.2624007537961006,0.021829629685958585,,,,,,,,,,,,
67.0,200.0,46.36834309802508,0.75,nan,219.0,800.0,0.20797431760001928,0.028068702214169683,,,,,,,,,,,,
68.0,60.0,0.0481341123580932,0.0,nan,14.0,240.0,0.20443639531731606,0.05840468779824353,,,,,,,,,,,,
69.0,166.0,31.13162768684328,1.0,nan,148.0,664.0,0.02063869141663114,0.04427470529333277,,,,,,,,,,,,
70.0,105.0,4.500077039469033,0.5,nan,40.0,420.0,0.18977951258420944,0.08789175313210151,1.0,1.0,1.0,0.0,1.0,2.8440396785736084,0.29323410987854004,14.315703247557394,182.0,1.0,196.0,37.600224569612195
71.0,189.0,34.11134459530237,1.0,nan,168.0,756.0,-0.061933902480329074,0.07878353307465602,,,,,,,,,,,,
72.0,81.0,0.8162993138283491,0.25,nan,23.0,324.0,0.3380770832300186,0.10637179430663934,,,,,,,,,,,,
73.0,200.0,70.05186408060837,0.75,nan,309.0,800.0,0.08331889007240534,0.014532617802666792,,,,,,,,,,,,
74.0,143.0,1.5518138169124724,0.25,nan,38.0,572.0,0.21100129187107086,0.0981541313282559,,,,,,,,,,,,
75.0,190.0,34.722346471989304,1.0,nan,170.0,760.0,0.05015929229557514,0.01649357718796729,,,,,,,,,,,,
76.0,200.0,30.97041836832651,0.25,nan,165.0,800.0,-0.0023718494921922684,0.013429481892558215,,,,,,,,,,,,
77.0,168.0,31.760789468679576,1.0,nan,152.0,672.0,0.1884526495511333,0.01604880282124377,,,,,,,,,,,,
78.0,200.0,49.386486766929764,0.75,nan,231.0,800.0,0.10356845130445436,0.009459619817078768,,,,,,,,,,,,
79.0,172.0,23.8923983293306,0.75,nan,127.0,688.0,-0.001436667051166296,0.07453319236663702,,,,,,,,,,,,
80.0,91.0,1.9246342719160017,0.25,nan,30.0,364.0,0.15887899324297905,0.07372894720248649,1.0,0.0,0.5,0.0,0.5,4.218122959136963,1.175039529800415,13.75361188557872,153.0,1.0,200.0,28.42457676413469
81.0,48.0,0.2569537472724916,0.0,nan,12.0,192.0,0.2060168720781803,0.3487182855761131,,,,,,,,,,,,
82.0,200.0,0.6277829080820082,0.0,nan,53.0,800.0,0.09755016677081585,0.026054475455336235,,,,,,,,,,,,
83.0,153.0,9.195366007315458,0.25,nan,64.0,612.0,0.25174296274781227,0.0990718328024025,,,,,,,,,,,,
84.0,200.0,34.52017297983406,0.5,nan,173.0,800.0,0.2084612107525269,0.012568828305904223,,,,,,,,,,,,
85.0,197.0,24.508850467770827,0.75,nan,130.0,788.0,-0.036956559866666794,0.012391779250112478,,,,,,,,,,,,
86.0,162.0,11.828241558228624,0.25,nan,87.0,648.0,0.060589126544073224,0.019808125276163047,,,,,,,,,,,,
87.0,200.0,21.442210826277737,0.75,nan,126.0,800.0,0.031112899770960212,0.00910752299332529,,,,,,,,,,,,
88.0,200.0,1.2664597168564793,0.25,nan,53.0,800.0,0.08803009986877441,0.05475383900038633,,,,,,,,,,,,
89.0,44.0,0.40621446924284094,0.25,nan,14.0,176.0,0.2543587237596512,0.06782366624334331,,,,,,,,,,,,
90.0,41.0,0.1702586793899537,0.0,0.0,12.0,164.0,0.28321409225463867,0.23259942629458857,1.0,0.0,0.5,0.0,0.5,2.23038387298584,2.4021472930908203,15.626249300934433,98.0,1.0,200.0,12.99484720523469
91.0,60.0,0.1703012526035309,0.0,nan,12.0,240.0,0.14383318275213242,0.018548137478093925,,,,,,,,,,,,
92.0,87.0,0.07642735607922065,0.0,nan,29.0,348.0,0.12751327827572823,0.09212973070095988,,,,,,,,,,,,
93.0,200.0,-0.5443848341703417,0.0,nan,50.0,800.0,0.15433939918875694,0.027032610744172736,,,,,,,,,,,,
94.0,92.0,0.002828942537307713,0.0,nan,24.0,368.0,0.13851719349622726,0.10114438173087592,,,,,,,,,,,,
95.0,79.0,0.4101512408256528,0.0,nan,20.0,316.0,0.02065527834929526,0.048808804599319355,,,,,,,,,,,,
96.0,200.0,47.927473066467826,0.75,nan,225.0,800.0,0.07564629463013262,0.010216473787389546,,,,,,,,,,,,
97.0,200.0,39.19710239715642,0.5,nan,197.0,800.0,0.23363276361487806,0.015334216801418776,,,,,,,,,,,,
98.0,155.0,30.17137270777021,0.75,nan,150.0,620.0,-0.029226193825403847,0.012319246921305371,,,,,,,,,,,,
99.0,159.0,23.23127761540469,1.0,nan,113.0,636.0,0.37447140365839005,0.00838479325959618,,,,,,,,,,,,
100.0,200.0,39.41182824661956,0.75,0.0,186.0,800.0,0.08371908962726593,0.007891472257331777,1.0,0.0,0.0,0.25,0.0,4.580757141113281,-0.043006300926208496,4.83000630477909,12.0,1.0,46.0,0.2064309978485107
101.0,155.0,37.0112448974629,1.0,nan,171.0,620.0,-0.0451917751537015,0.006898017709495163,,,,,,,,,,,,
102.0,138.0,3.0181575522571804,0.25,nan,41.0,552.0,0.05364792700856924,0.09272990223357169,,,,,,,,,,,,
103.0,200.0,20.28475418591406,0.75,nan,121.0,800.0,0.009581490186974406,0.022430864278071283,,,,,,,,,,,,
104.0,144.0,-0.19933628305792825,0.0,nan,38.0,576.0,0.21953415870666504,0.028521589088796873,,,,,,,,,,,,
105.0,200.0,48.81385305507578,1.0,nan,235.0,800.0,0.019464485929347575,0.0036953002004018742,,,,,,,,,,,,
106.0,200.0,61.436892930697674,0.75,nan,286.0,800.0,0.02231255234219134,0.004555019487276005,,,,,,,,,,,,
107.0,95.0,0.29738839864730815,0.0,nan,23.0,380.0,0.05800812505185604,0.029222916379160746,,,,,,,,,,,,
108.0,200.0,57.06231362260881,0.75,nan,267.0,800.0,0.6410795457661153,0.01091368464207143,,,,,,,,,,,,
109.0,67.0,-0.37841513127088544,0.0,nan,16.0,268.0,0.5941136479377747,0.026946745425519225,,,,,,,,,,,,
110.0,200.0,3.7256459997966873,0.5,0.0,76.0,800.0,0.1288483989192173,0.02056095034242489,1.0,0.0,0.0,0.25,0.0,2.7314159870147705,-0.009332120418548584,3.971549783726431,13.0,1.0,50.0,0.019898825883865393
111.0,200.0,2.5889988244511177,0.25,nan,62.0,800.0,0.15379537269473076,0.05753672345241512,,,,,,,,,,,,
112.0,41.0,-0.04910228013992313,0.0,nan,12.0,164.0,0.20553584396839142,0.06640220297164733,,,,,,,,,,,,
113.0,47.0,0.18789497196674343,0.0,nan,13.0,188.0,0.07813147455453873,0.07034444574237914,,,,,,,,,,,,
114.0,200.0,9.137900673504918,1.0,nan,80.0,800.0,0.04017703013960272,0.021942714002537667,,,,,,,,,,,,
115.0,200.0,35.092243433231495,0.75,nan,181.0,800.0,0.011335612429926792,0.016337705612603948,,,,,,,,,,,,
116.0,33.0,-0.005926819443702658,0.0,nan,8.0,132.0,-0.027829292230308056,0.6072515870646763,,,,,,,,,,,,
117.0,200.0,46.517555153078874,0.75,nan,224.0,800.0,-0.0035386942327022552,0.007188517506344638,,,,,,,,,,,,
118.0,200.0,8.939156808960252,0.25,nan,92.0,800.0,0.30070880288258195,0.03054828543006849,,,,,,,,,,,,
119.0,34.0,-0.33160531759262085,0.0,nan,11.0,136.0,0.28343968838453293,0.06280727243491209,,,,,,,,,,,,
120.0,166.0,7.287895469469949,0.5,0.4,67.0,664.0,0.06537120626308024,0.02218169922739488,1.0,0.0,0.5,0.0,0.5,3.0499072074890137,3.0611774921417236,8.881356380983561,86.0,1.0,200.0,8.644584978371856
121.0,200.0,43.81096500004644,0.75,nan,211.0,800.0,-0.05034850089577958,0.005819287261860651,,,,,,,,,,,,
122.0,200.0,45.243559632916,0.75,nan,232.0,800.0,0.08343096915632486,0.008284098978224907,,,,,,,,,,,,
123.0,73.0,0.3027016785740854,0.0,nan,24.0,292.0,0.05280710756778717,0.10545275419836941,,,,,,,,,,,,
124.0,25.0,-0.17489938735961913,0.0,nan,8.0,100.0,0.28848661482334137,0.09587084430369941,,,,,,,,,,,,
125.0,200.0,9.709314937790623,0.75,nan,85.0,800.0,0.25970541033893824,0.009016721308435116,,,,,,,,,,,,
126.0,194.0,58.66107020183935,1.0,nan,270.0,776.0,0.1727662169840187,0.009758897399676503,,,,,,,,,,,,
127.0,200.0,34.19491283895914,0.75,nan,177.0,800.0,0.21245228374997774,0.005189036488030041,,,,,,,,,,,,
128.0,33.0,0.3457260084152221,0.0,nan,8.0,132.0,0.04160204902291298,0.1445097571110609,,,,,,,,,,,,
129.0,200.0,33.71200596734416,0.75,nan,177.0,800.0,0.03688928267608086,0.02468322029034198,,,,,,,,,,,,
130.0,42.0,-0.055069501399993864,0.0,0.2,13.0,168.0,0.22565729543566704,0.0399375187290237,1.0,0.0,0.0,0.25,0.0,4.140773296356201,-0.21433818340301514,4.379747896568915,15.0,1.0,48.0,0.11654736220836641
131.0,200.0,38.34180728052744,0.75,nan,190.0,800.0,0.06861322124799092,0.04043752881758955,,,,,,,,,,,,
132.0,200.0,41.66674346163056,0.5,nan,206.0,800.0,0.07099606841802597,0.014784242710697226,,,,,,,,,,,,
133.0,200.0,28.69077917824034,0.75,nan,159.0,800.0,0.19852536171674728,0.007326964629804422,,,,,,,,,,,,
134.0,118.0,9.853613508986307,0.25,nan,61.0,472.0,0.03267667721956968,0.015754878018541474,,,,,,,,,,,,
135.0,61.0,2.2044907386973502,0.25,nan,24.0,244.0,0.07321205548942089,0.04219203648931137,,,,,,,,,,,,
136.0,200.0,29.756953088007876,0.75,nan,157.0,800.0,0.2821489001313845,0.004453414333135619,,,,,,,,,,,,
137.0,200.0,34.95684051070712,0.75,nan,179.0,800.0,0.34643193893134594,0.0035491169294097347,,,,,,,,,,,,
138.0,51.0,-0.1508075839281082,0.0,nan,14.0,204.0,0.13754527270793915,0.02073282629453388,,,,,,,,,,,,
139.0,38.0,0.03505504548549652,0.0,nan,9.0,152.0,0.14851386845111847,0.027796985817315687,,,,,,,,,,,,
140.0,131.0,20.081889532608912,0.5,0.2,113.0,524.0,0.03400268917903304,0.01645233385824696,1.0,0.0,0.0,0.25,0.0,3.5678656101226807,-0.02919745445251465,3.9695125646712768,15.0,1.0,56.0,-0.05453905820846571
141.0,200.0,52.64057765681065,0.75,nan,234.0,800.0,0.09970088547561318,0.01822918312037025,,,,,,,,,,,,
142.0,176.0,36.1581284673512,1.0,nan,182.0,704.0,0.27291475608944893,0.0041244303411343,,,,,,,,,,,,
143.0,200.0,29.957807629089814,0.75,nan,158.0,800.0,0.06284329233070214,0.00940127154938164,,,,,,,,,,,,
144.0,52.0,0.16840560913085945,0.0,nan,14.0,208.0,0.05036220885813236,0.02857395576930781,,,,,,,,,,,,
145.0,200.0,47.47491820966572,0.75,nan,224.0,800.0,0.025407365814317018,0.011069486741430268,,,,,,,,,,,,
146.0,62.0,0.2976791518926619,0.0,nan,18.0,248.0,0.139267485588789,0.14687805584430733,,,,,,,,,,,,
147.0,200.0,36.53224820711184,0.5,nan,185.0,800.0,0.030904834857210517,0.026631048322045103,,,,,,,,,,,,
148.0,163.0,8.469367512762547,0.25,nan,68.0,652.0,-0.22087899735197425,0.021222202086930153,,,,,,,,,,,,
149.0,200.0,40.58282064176164,0.75,nan,193.0,800.0,0.28775891358964145,0.03731733840175622,,,,,,,,,,,,
150.0,200.0,32.209893274027856,0.75,0.2,169.0,800.0,-0.03362843176970879,0.011897081076243765,1.0,0.0,0.5,0.0,0.5,4.323840618133545,0.7432196140289307,12.845525707540219,104.0,1.0,200.0,15.60476569554303
151.0,195.0,42.276429028133876,1.0,nan,197.0,780.0,0.02233982819598168,0.00937009330794325,,,,,,,,,,,,
152.0,200.0,12.782746155187489,0.5,nan,103.0,800.0,0.028807732625864446,0.011753614169794702,,,,,,,,,,,,
153.0,160.0,10.123044573888178,0.5,nan,71.0,640.0,0.03855739044956863,0.007337503570168158,,,,,,,,,,,,
154.0,200.0,28.40859966558638,0.5,nan,155.0,800.0,0.24739524008085328,0.03541736592042177,,,,,,,,,,,,
155.0,134.0,19.34576370229712,1.0,nan,98.0,536.0,0.21789838187396526,0.015778583617198194,,,,,,,,,,,,
156.0,124.0,26.526728007281204,1.0,nan,124.0,496.0,0.03199921583291143,0.012707794427787134,,,,,,,,,,,,
157.0,81.0,0.8304911696910857,0.0,nan,25.0,324.0,0.0847876574844122,0.16012476870143644,,,,,,,,,,,,
158.0,192.0,39.52074114589023,1.0,nan,188.0,768.0,0.05553516924070815,0.009388046371995085,,,,,,,,,,,,
159.0,28.0,-0.35726508378982536,0.0,nan,8.0,112.0,0.24791020900011063,0.07680446877098543,,,,,,,,,,,,
160.0,34.0,-0.5446988248825072,0.0,0.2,9.0,136.0,0.33955805003643036,0.05160268456962774,1.0,0.0,0.75,0.0,0.75,1.7752970457077026,0.16582882404327393,12.315896732616238,180.0,1.0,200.0,37.33624607599341
161.0,65.0,1.0784647256135942,0.0,nan,18.0,260.0,0.13749832473695278,0.06875918130069181,,,,,,,,,,,,
162.0,87.0,5.321726375254802,0.25,nan,38.0,348.0,0.06221574917435646,0.10244838107462328,,,,,,,,,,,,
163.0,200.0,55.017171944974706,0.75,nan,249.0,800.0,0.025062964705284685,0.05586294675736703,,,,,,,,,,,,
164.0,200.0,34.21976290580351,1.0,nan,177.0,800.0,0.22688577075799304,0.006183886607951772,,,,,,,,,,,,
165.0,173.0,16.97914351940155,1.0,nan,103.0,692.0,0.04804107826203108,0.01361531516371528,,,,,,,,,,,,
166.0,200.0,24.974558241409262,0.75,nan,135.0,800.0,-0.03443018564333518,0.02884190328702152,,,,,,,,,,,,
167.0,200.0,50.421869422495384,0.75,nan,229.0,800.0,0.004147876286879182,0.0078693047576337,,,,,,,,,,,,
168.0,200.0,41.122628295724276,0.5,nan,197.0,800.0,-0.051455795124638826,0.016092257137064303,,,,,,,,,,,,
169.0,200.0,40.67758114237804,0.75,nan,194.0,800.0,0.5602869789581746,0.009883883215508149,,,,,,,,,,,,
170.0,88.0,-0.17970855861902232,0.0,0.0,21.0,352.0,0.15774346143007278,0.03237043992539901,1.0,0.0,0.0,0.25,0.0,2.513654947280884,-0.09332895278930664,4.550915348925628,12.0,1.0,49.0,0.15371623396873474
171.0,200.0,42.931396878743556,0.5,nan,212.0,800.0,0.23389936238527298,0.001517691155694667,,,,,,,,,,,,
172.0,200.0,21.8764415168378,0.75,nan,123.0,800.0,0.1108955901581794,0.014576786582107815,,,,,,,,,,,,
173.0,137.0,30.481321056473533,1.0,nan,142.0,548.0,0.1586170233786106,0.001904692876991021,,,,,,,,,,,,
174.0,200.0,34.26889941128902,0.75,nan,165.0,800.0,0.04837963528310259,0.008252499140169789,,,,,,,,,,,,
175.0,200.0,19.259194560727337,0.5,nan,126.0,800.0,0.13311253441497684,0.006801360944711413,,,,,,,,,,,,
176.0,200.0,60.48351651151898,0.75,nan,270.0,800.0,0.11778421550989152,0.008533989466572134,,,,,,,,,,,,
177.0,54.0,0.3377622856199743,0.0,nan,12.0,216.0,0.10739491321146488,0.035275499570040045,,,,,,,,,,,,
178.0,24.0,-0.19093906819820397,0.0,nan,8.0,96.0,0.4015005901455879,0.12216587942295594,,,,,,,,,,,,
179.0,200.0,28.965327897435063,0.5,nan,147.0,800.0,0.11662311665713787,0.016377008589091968,,,,,,,,,,,,
180.0,167.0,14.723818141508383,0.5,0.0,91.0,668.0,0.05831324541941285,0.026625810651241366,1.0,0.0,0.25,0.0,0.25,1.1983944177627563,1.614189863204956,10.330871027745388,119.0,1.0,200.0,20.37441776302876
181.0,49.0,-0.14302116572856904,0.0,nan,14.0,196.0,0.23226869106292725,0.07145488971515242,,,,,,,,,,,,
182.0,61.0,0.9035672147385777,0.25,nan,19.0,244.0,0.35777145624160767,0.09281147719313415,,,,,,,,,,,,
183.0,57.0,0.6951343464851378,0.0,nan,13.0,228.0,0.280443973839283,0.08299515126188589,,,,,,,,,,,,
184.0,134.0,3.54400944712339,0.5,nan,42.0,536.0,0.16118061915040016,0.07369638756415497,,,,,,,,,,,,
185.0,124.0,-0.23159223092719955,0.0,nan,30.0,496.0,0.21648667380213737,0.01374929301996275,,,,,,,,,,,,
186.0,169.0,46.052041184951094,1.0,nan,204.0,676.0,-0.0006912436801940203,0.015595141128859069,,,,,,,,,,,,
187.0,200.0,15.571309197368098,0.5,nan,99.0,800.0,0.0628655964974314,0.01549118082718337,,,,,,,,,,,,
188.0,200.0,20.40609253132716,0.75,nan,116.0,800.0,0.6362629858776927,0.0032952049279781903,,,,,,,,,,,,
189.0,53.0,0.05881385326385495,0.0,nan,14.0,212.0,0.17401131242513657,0.1255560761826516,,,,,,,,,,,,
190.0,166.0,40.73916246011854,1.0,0.0,186.0,664.0,0.05997505558965106,0.010213079382181078,1.0,0.0,0.5,0.0,0.5,1.111406922340393,1.7715017795562744,9.598090316263551,167.0,1.0,200.0,31.092107787600245
191.0,168.0,35.576329814344646,1.0,nan,164.0,672.0,0.015687057049944997,0.010913214261165649,,,,,,,,,,,,
192.0,81.0,0.011469926834106435,0.0,nan,21.0,324.0,0.09023997560143471,0.006104989154362528,,,,,,,,,,,,
193.0,200.0,17.753117629978806,0.5,nan,118.0,800.0,0.3376300744712353,0.015193118024566132,,,,,,,,,,,,
194.0,107.0,2.116182007659227,0.5,nan,28.0,428.0,0.15143101662397385,0.032129015592161636,,,,,,,,,,,,
195.0,90.0,1.6712353741750117,0.25,nan,28.0,360.0,0.2679682895541191,0.03683944934050576,,,,,,,,,,,,
196.0,83.0,6.712003614129498,0.25,nan,46.0,332.0,0.009687511483207345,0.01807930723614426,,,,,,,,,,,,
197.0,48.0,-0.2430965229123831,0.0,nan,12.0,192.0,0.37932661920785904,0.023480108058187454,,,,,,,,,,,,
198.0,74.0,0.30358102902770057,0.0,nan,20.0,296.0,0.1452847681939602,0.3836885139151889,,,,,,,,,,,,
199.0,38.0,-0.16204136490821833,0.0,nan,8.0,152.0,0.2874674052000046,0.07311600018808324,,,,,,,,,,,,
200.0,92.0,0.7431991006433966,0.0,0.0,21.0,368.0,0.34954167902469635,0.02105508851502158,1.0,0.0,0.25,0.0,0.25,1.2881783246994019,0.09216797351837158,10.505936378571278,109.0,1.0,200.0,17.451001917943362
201.0,200.0,8.630303726624696,0.75,nan,74.0,800.0,0.46858290024101734,0.023100201929423747,,,,,,,,,,,,
202.0,200.0,33.41635415395722,1.0,nan,184.0,800.0,0.33426548168063164,0.010784994093484102,,,,,,,,,,,,
