iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
54.0,200.0,-0.04044334143400252,0.0,nan,40.0,800.0,0.09339758194983006,0.05880443720388939,0.027770592239448888,0.0620676887186955,-0.3809988498687744,,,,,,,,,,,,
55.0,164.0,-0.45250306367874155,0.0,nan,36.0,656.0,0.07890969701111317,0.006525053624443444,-0.01476043147269479,0.04257097174097091,-0.3809988498687744,,,,,,,,,,,,
56.0,200.0,0.008869855105876928,0.0,nan,40.0,800.0,0.024878302589058876,0.11569386995165587,0.05722500486251647,0.1169377305585586,-0.3809988498687744,,,,,,,,,,,,
57.0,126.0,0.23105939865112285,0.0,nan,28.0,504.0,0.11578989773988724,0.07678756007794618,0.05678828209875064,0.03999855509191674,-0.3809988498687744,,,,,,,,,,,,
58.0,200.0,14.306129391863948,0.5,nan,40.0,800.0,7.509562849998474,0.04942900426954111,0.017569962834500075,0.06371808338876869,-0.3809988498687744,,,,,,,,,,,,
59.0,96.0,-0.25866682291030874,0.0,nan,20.0,384.0,0.0788236316293478,0.05772624701408802,0.03038053105932126,0.05469143376377148,-0.3809988498687744,,,,,,,,,,,,
60.0,200.0,0.6237477254122493,0.25,nan,40.0,800.0,0.4851030334830284,0.09560028053806491,0.07099122543041858,0.04921810886877108,-0.3809988498687744,1.0,0.0,0.25,0.0,0.25,2.9803709983825684,3.2920632362365723,14.370384046211257,40.0,1.0,200.0,2.4895222280174494
61.0,200.0,11.72274501856882,0.75,nan,40.0,800.0,8.869935512542725,0.07673767396113362,0.03653904840177802,0.08039725185661925,-0.3809988498687744,,,,,,,,,,,,
62.0,156.0,3.7061025188863255,0.25,nan,32.0,624.0,5.335492491722107,0.01819518633237749,0.006189680203078751,0.024011012890967395,-0.3809988498687744,,,,,,,,,,,,
63.0,200.0,2.8986279243603343,0.25,nan,40.0,800.0,0.8064024746417999,0.03783785788721161,0.02519719649766472,0.025281321147460345,-0.3809988498687744,,,,,,,,,,,,
64.0,98.0,-0.09530000492930416,0.0,nan,20.0,392.0,0.017709852196276188,0.05918101717850277,0.040430848879736914,0.037500339103779035,-0.3809988498687744,,,,,,,,,,,,
65.0,200.0,5.761374663375317,0.25,nan,40.0,800.0,13.258875370025635,0.07910459218919641,0.05923677358032364,0.03973563900360957,-0.3809988498687744,,,,,,,,,,,,
66.0,200.0,2.7171624012291433,0.25,nan,40.0,800.0,0.5826583802700043,0.05460498341926723,0.025091723658476894,0.05902651835752848,-0.3809988498687744,,,,,,,,,,,,
67.0,200.0,4.058291418850421,0.25,nan,40.0,800.0,1.6383168399333954,0.10764987239599577,0.07911677930496808,0.05706618970428934,-0.3809988498687744,,,,,,,,,,,,
68.0,200.0,3.2670854232273987,0.25,nan,40.0,800.0,6.105149149894714,0.10219179584237281,0.06936419695966833,0.06565520013693904,-0.3809988498687744,,,,,,,,,,,,
69.0,200.0,1.5233214803040027,0.25,nan,40.0,800.0,1.661382406949997,0.04327254219947463,0.018420925079681183,0.04970323080055605,-0.3809988498687744,,,,,,,,,,,,
70.0,200.0,2.8188997752964484,0.25,nan,40.0,800.0,3.6425928473472595,0.06537584563875498,0.03323501470413248,0.0642816655017533,-0.3809988498687744,1.0,0.0,0.0,0.25,0.0,0.16560208797454834,3.004791736602783,10.57976136697107,32.0,1.0,143.0,-0.3837451863288884
71.0,61.0,-0.17463921070098873,0.0,nan,16.0,244.0,0.09053022228181362,0.07817205590516572,0.06440537000937602,0.02753337194037105,-0.3809988498687744,,,,,,,,,,,,
72.0,200.0,17.955410390254116,0.25,nan,40.0,800.0,10.009801149368286,0.0631419163787541,0.032584992087976494,0.061113848032659165,-0.3809988498687744,,,,,,,,,,,,
73.0,96.0,-0.5993439531326294,0.0,nan,20.0,384.0,0.23674383014440536,0.10553643500907128,0.08140362541507784,0.04826561813495524,-0.3809988498687744,,,,,,,,,,,,
74.0,200.0,-0.021576651930809876,0.0,nan,40.0,800.0,0.07602514885365963,0.11115736033184476,0.061422390460449505,0.09946993950682848,-0.3809988498687744,,,,,,,,,,,,
75.0,200.0,35.8226038977504,0.5,nan,40.0,800.0,23.362231254577637,0.05741120976932734,0.026312669097462327,0.0621970779284053,-0.3809988498687744,,,,,,,,,,,,
76.0,200.0,8.139802552759644,0.25,nan,40.0,800.0,2.715017020702362,0.04391119773696772,0.03463267829903316,0.018557041578183747,-0.3809988498687744,,,,,,,,,,,,
77.0,105.0,0.05504456460475914,0.0,nan,24.0,420.0,0.04290749505162239,0.03219890893706179,0.011812737358923187,0.04077234292987608,-0.3809988498687744,,,,,,,,,,,,
78.0,200.0,2.636586346849799,0.25,nan,40.0,800.0,1.5361733436584473,0.09574237307242583,0.036357888302518404,0.11876897136108144,-0.3809988498687744,,,,,,,,,,,,
79.0,181.0,0.1658802890777582,0.0,nan,40.0,724.0,0.16707764938473701,0.04305769425241124,0.01956936674182487,0.04697665506458565,-0.3809988498687744,,,,,,,,,,,,
80.0,200.0,0.8984229952096939,0.25,nan,40.0,800.0,0.5869015902280807,0.05116446600732161,0.022625071704169386,0.057078782750660806,-0.3809988498687744,1.0,0.0,0.0,0.25,0.0,6.320844650268555,3.351376533508301,6.9393157933373,16.0,1.0,79.0,-0.0045005583763120804
81.0,187.0,-0.5724232752621174,0.0,nan,40.0,748.0,0.09074506908655167,0.10480239894263832,0.08854408602337571,0.03251662262347367,-0.3809988498687744,,,,,,,,,,,,
82.0,70.0,-0.4151654303073883,0.0,nan,16.0,280.0,0.12640850991010666,0.028976976098419982,0.017650103952746576,0.02265374744752391,-0.3809988498687744,,,,,,,,,,,,
83.0,200.0,0.08738560937344964,0.0,nan,40.0,800.0,0.0584702892228961,0.1019837679982949,0.053108056508216706,0.09775142410078827,-0.3809988498687744,,,,,,,,,,,,
84.0,200.0,0.021761510707437717,0.0,nan,40.0,800.0,0.06600525975227356,0.06658737165616913,0.02205227664035192,0.08907018815118584,-0.3809988498687744,,,,,,,,,,,,
85.0,200.0,7.890360415726899,0.5,nan,40.0,800.0,12.625423669815063,0.0570814500247252,0.014083985674005817,0.0859949271359749,-0.3809988498687744,,,,,,,,,,,,
86.0,145.0,0.3944955796003344,0.25,nan,32.0,580.0,0.16573483869433403,0.05412522935603192,0.010390242110815961,0.08746997229178177,-0.3809988498687744,,,,,,,,,,,,
87.0,112.0,0.402606885433197,0.0,nan,24.0,448.0,0.07559621892869473,0.017866529819912103,0.003929599774892267,0.027873859391589803,-0.3809988498687744,,,,,,,,,,,,
88.0,200.0,-0.3288230478763584,0.0,nan,40.0,800.0,0.09033035486936569,0.05893964131064422,0.016357864427845925,0.08516355271591913,-0.3809988498687744,,,,,,,,,,,,
89.0,105.0,-0.4171929329633712,0.0,nan,24.0,420.0,0.0480779055505991,0.0594422086259101,0.03461638366866282,0.04965164939833441,-0.3809988498687744,,,,,,,,,,,,
90.0,81.0,-0.04594079017639169,0.0,0.0,20.0,324.0,0.18327760696411133,0.06653885967011774,0.03208920653199332,0.06889930647025577,-0.3809988498687744,1.0,0.0,0.0,0.25,0.0,6.260334014892578,3.597273826599121,9.462097185489256,24.0,1.0,103.0,-0.04974907964468017
91.0,200.0,-0.6499728858470922,0.0,nan,40.0,800.0,0.08868058957159519,0.13820847831084393,0.07950956457500791,0.11739782583642394,-0.3809988498687744,,,,,,,,,,,,
92.0,176.0,9.152769736349581,0.25,nan,36.0,704.0,3.865133285522461,0.10389481290621916,0.07383347465520274,0.060122680392090844,-0.3809988498687744,,,,,,,,,,,,
93.0,200.0,1.452060483396054,0.5,nan,40.0,800.0,0.6153992265462875,0.10920187125157099,0.056745561399488054,0.10491262014911817,-0.3809988498687744,,,,,,,,,,,,
94.0,200.0,-0.7192946195602413,0.25,nan,40.0,800.0,0.27275463938713074,0.11739188565297809,0.05394237809647251,0.12689901518201493,-0.3809988498687744,,,,,,,,,,,,
95.0,84.0,-0.128779604434967,0.0,nan,20.0,336.0,0.13426267355680466,0.03810918996509827,0.014265072455032168,0.04768823282256007,-0.3809988498687744,,,,,,,,,,,,
96.0,200.0,0.47105363421142027,0.25,nan,40.0,800.0,0.11764322221279144,0.06102038411972899,0.010369329978857422,0.10130210655705896,-0.3809988498687744,,,,,,,,,,,,
97.0,124.0,-0.5982742512226107,0.0,nan,28.0,496.0,0.10105792805552483,0.16876689029231784,0.027708705299119174,0.2821163736515824,-0.3809988498687744,,,,,,,,,,,,
98.0,200.0,0.7869459673762318,0.25,nan,40.0,800.0,0.2238786444067955,0.0970451229804894,0.04920933558605611,0.0956715749489383,-0.3809988498687744,,,,,,,,,,,,
99.0,200.0,-0.23817350268364004,0.0,nan,40.0,800.0,0.16251389309763908,0.10409993369910353,0.0393352042378865,0.1295294626200687,-0.3809988498687744,,,,,,,,,,,,
100.0,165.0,-1.1633253596723083,0.0,0.0,36.0,660.0,0.3076673671603203,0.06316942517401003,0.02400317399359464,0.07833250268653846,-0.3809988498687744,1.0,0.0,0.0,0.5,0.0,-8.086860179901123e-05,3.0563435554504395,4.737636025878601,12.0,1.0,45.0,-0.17875605523586272
