iteration,steps_collected,episode_return_mean,safe_reach_ratio,skill_entropy_norm,top1_skill_ratio,high_div_bonus_mean,conv_eval_success_delta_w5,high_entropy_coef,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
71.0,200.0,-0.8923915743827826,0.0,0.857187409726849,0.49019607843137253,0.0005042278880746171,nan,0.04599427753934192,51.0,800.0,0.025525163859128952,0.01228986230981377,0.0,0.0,0.0,,,,,,,,,,,,
72.0,99.0,-0.4774136686325074,0.0,0.8547379513320967,0.4,0.0010256855415985166,nan,0.04593705293276109,25.0,396.0,0.047580085694789886,0.0183499024452356,0.0,0.0,0.0,,,,,,,,,,,,
73.0,200.0,-0.45322413295507435,0.0,0.8652253663340012,0.4423076923076923,0.0004991684805773084,nan,0.04587982832618026,52.0,800.0,0.017581451684236526,0.008539055195463163,0.0,0.0,0.0,,,,,,,,,,,,
74.0,150.0,-0.9962340116500858,0.0,0.9157432421761079,0.38095238095238093,0.0006541023158400771,nan,0.04582260371959943,42.0,600.0,0.09435596317052841,0.018218891372196566,0.0,0.0,0.0,,,,,,,,,,,,
75.0,200.0,4.4962789714336395,0.25,0.813112639020597,0.5068493150684932,0.0003341558790495605,nan,0.0457653791130186,73.0,800.0,0.11666848324239254,0.01753296900111634,0.0,0.0,0.0,,,,,,,,,,,,
76.0,83.0,-1.130995582342148,0.0,0.9428536432590732,0.38095238095238093,0.0013469337760843904,nan,0.04570815450643777,21.0,332.0,0.05130546912550926,0.02627447047749243,0.0,0.0,0.0,,,,,,,,,,,,
77.0,200.0,-0.731666684150696,0.0,0.8047175962652411,0.42,0.0004828305577591448,nan,0.04565092989985694,50.0,800.0,-0.03521196637302637,0.02209124472452828,0.0,0.0,0.0,,,,,,,,,,,,
78.0,200.0,-0.6563156366348267,0.0,0.9057181652237966,0.4339622641509434,0.0005126706595606396,nan,0.04559370529327611,53.0,800.0,0.007669743150472641,0.013216619930235256,0.0,0.0,0.0,,,,,,,,,,,,
79.0,200.0,-1.3021998405456556,0.0,0.8130138311131704,0.4583333333333333,0.0005081336444457316,nan,0.04553648068669528,48.0,800.0,0.02011533547192812,0.02385765660909378,0.0,0.0,0.0,,,,,,,,,,,,
80.0,68.0,-0.9798211026191711,0.0,0.6109424388480876,0.4375,0.0011455170728401646,nan,0.04547925608011445,16.0,272.0,0.026440365239977837,0.006780445230103016,0.0,0.0,0.0,3.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,-0.008334621787071228,1.6446287631988525,7.70156512392623,36.333333333333336,1.0,153.33333333333334,-0.9454930064578856
81.0,200.0,-1.2942271411418917,0.0,0.9004954192204468,0.4074074074074074,0.0005002752329002482,nan,0.045422031473533624,54.0,800.0,0.02991512231528759,0.013761972459825245,0.0,0.0,0.0,,,,,,,,,,,,
82.0,200.0,-1.8762043461203575,0.0,0.8721455492297772,0.40425531914893614,0.0005566886484445387,nan,0.045364806866952795,47.0,800.0,0.06816206127405167,0.00874975692793628,0.0,0.0,0.0,,,,,,,,,,,,
83.0,200.0,-1.7472671985626234,0.0,0.9057738650336803,0.391304347826087,0.0005907220858915306,nan,0.04530758226037196,46.0,800.0,0.08156021498143673,0.011802884108802925,0.0,0.0,0.0,,,,,,,,,,,,
84.0,127.0,-0.7573004376888275,0.0,0.9293514760472138,0.34375,0.0008712670087942631,nan,0.04525035765379113,32.0,508.0,0.03876495733857155,0.023027442671164522,0.0,0.0,0.0,,,,,,,,,,,,
85.0,109.0,0.03621380090713514,0.0,0.9251796936109382,0.37037037037037035,0.001027977437345487,nan,0.0451931330472103,27.0,436.0,-0.011628221720457077,0.025499655149381795,0.0,0.0,0.0,,,,,,,,,,,,
86.0,171.0,-1.3985484248399733,0.0,0.885002872631999,0.35714285714285715,0.0006321449090228563,nan,0.04513590844062947,42.0,684.0,0.19349077716469765,0.012003918465335772,0.0,0.0,0.0,,,,,,,,,,,,
87.0,200.0,-0.7402446687221531,0.0,0.8982169118379439,0.41818181818181815,0.0004899364973661513,nan,0.045078683834048644,55.0,800.0,0.017749184742569923,0.023323745845436963,0.0,0.0,0.0,,,,,,,,,,,,
88.0,200.0,-1.1555740550160407,0.0,0.9268163940085445,0.4117647058823529,0.0005451861141226732,nan,0.045021459227467815,51.0,800.0,0.15106065198779106,0.03208430121213013,0.0,0.0,0.0,,,,,,,,,,,,
89.0,200.0,-0.8034301221370699,0.0,0.8569149102580165,0.46938775510204084,0.0005246417817906222,nan,0.044964234620886986,49.0,800.0,-0.047979412600398064,0.02076672590247064,0.0,0.0,0.0,,,,,,,,,,,,
90.0,200.0,-0.4335622847080234,0.0,0.8777882658741383,0.4583333333333333,0.0005486176661713365,nan,0.04490701001430615,48.0,800.0,0.021641002967953682,0.032572910012984124,0.0,0.0,0.0,,,,,,,,,,,,
91.0,200.0,-1.9228233695030208,0.0,0.929615827937473,0.3076923076923077,0.0005363168238100807,nan,0.04484978540772532,52.0,800.0,0.05636829324066639,0.012531438257724403,0.0,0.0,0.0,,,,,,,,,,,,
92.0,200.0,-0.9557595372200014,0.0,0.9087481756263526,0.3829787234042553,0.0005800520269955444,nan,0.04479256080114449,47.0,800.0,-0.03093545138835907,0.013006410154178916,0.0,0.0,0.0,,,,,,,,,,,,
93.0,139.0,-0.7488364541530609,0.0,0.9371558934248935,0.3235294117647059,0.000826902258904318,nan,0.044735336194563664,34.0,556.0,0.07448757812380791,0.029937128531307033,0.0,0.0,0.0,,,,,,,,,,,,
94.0,200.0,-0.6430398941040042,0.0,0.9613443506247445,0.32653061224489793,0.0005885781738518848,nan,0.044678111587982836,49.0,800.0,-0.03225879743695259,0.026513159421150623,0.0,0.0,0.0,,,,,,,,,,,,
95.0,200.0,-0.5020108699798584,0.0,0.9581891637877425,0.30612244897959184,0.0005866464268088221,nan,0.04462088698140201,49.0,800.0,-0.054560775868594646,0.014338013807737582,0.0,0.0,0.0,,,,,,,,,,,,
96.0,148.0,-0.8468112933635712,0.0,0.9048868900026201,0.40540540540540543,0.0007336920729750972,nan,0.04456366237482118,37.0,592.0,-0.0040237270295619965,0.016280472786522004,0.0,0.0,0.0,,,,,,,,,,,,
97.0,65.0,-0.30531430393457404,0.0,0.7532529717929038,0.4375,0.0014123493221116948,nan,0.04450643776824034,16.0,260.0,0.00025136861950159073,0.017224597495150817,0.0,0.0,0.0,,,,,,,,,,,,
98.0,115.0,-1.2894128680229187,0.0,0.9570873889579288,0.3125,0.0008972694271480584,nan,0.044449213161659513,32.0,460.0,0.10442135110497475,0.023296108611958743,0.0,0.0,0.0,,,,,,,,,,,,
99.0,145.0,-1.4175235509872435,0.0,0.6943355349927777,0.5,0.0005786129458273148,nan,0.044391988555078685,36.0,580.0,0.16293208301067352,0.010860095130259317,0.0,0.0,0.0,,,,,,,,,,,,
100.0,59.0,-0.27557148575782775,0.0,0.7859059483726732,0.47368421052631576,0.0012409041290094842,nan,0.044334763948497856,19.0,236.0,0.07978523150086403,0.012526586780763883,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.882784366607666,1.6333606243133545,6.4001134267267235,22.666666666666668,1.0,89.0,-0.3553749108314514
101.0,200.0,-1.124130791425705,0.0,0.9118097393786565,0.30612244897959184,0.0005582508608440751,nan,0.04427753934191703,49.0,800.0,0.1052148137241602,0.01085084980172013,0.0,0.0,0.0,,,,,,,,,,,,
102.0,45.0,-0.2998335242271424,0.0,0.5119546551071976,0.6666666666666666,0.0012798866377679938,nan,0.0442203147353362,12.0,180.0,-0.00341680645942688,0.03373166930194,0.0,0.0,0.0,,,,,,,,,,,,
103.0,69.0,-0.3181739711761474,0.0,0.9135840597852575,0.3684210526315789,0.001442501147029354,nan,0.04416309012875537,19.0,276.0,0.019304184243083,0.013663237399899941,0.0,0.0,0.0,,,,,,,,,,,,
104.0,67.0,0.09925926208496105,0.0,0.7377828680799808,0.47058823529411764,0.001301969767199966,nan,0.04410586552217454,17.0,268.0,0.05735556036233902,0.02448827360018413,0.0,0.0,0.0,,,,,,,,,,,,
105.0,164.0,-1.213995804786683,0.0,0.8189397131474055,0.375,0.0006142047848605544,nan,0.044048640915593705,40.0,656.0,0.08424294739961624,0.015041238948966473,0.0,0.0,0.0,,,,,,,,,,,,
106.0,200.0,-0.7724953740835193,0.0,0.8543847167664913,0.46153846153846156,0.0004929142596729757,nan,0.043991416309012876,52.0,800.0,-0.01493325736373663,0.02593205844653923,0.0,0.0,0.0,,,,,,,,,,,,
107.0,74.0,-0.38264862537384015,0.0,0.7514628006425328,0.4444444444444444,0.0012524380010708886,nan,0.04393419170243205,18.0,296.0,0.18754761666059494,0.0141519927243271,0.0,0.0,0.0,,,,,,,,,,,,
108.0,103.0,-0.41338673114776603,0.0,0.8034801272177319,0.4230769230769231,0.0009270924544819983,nan,0.04387696709585122,26.0,412.0,0.07835858501493931,0.02309488864240672,0.0,0.0,0.0,,,,,,,,,,,,
109.0,23.0,-0.19590545177459717,0.0,0.5593605633131894,0.625,0.00209760211242446,nan,0.04381974248927039,8.0,92.0,0.00570386927574873,0.02147716787895542,0.0,0.0,0.0,,,,,,,,,,,,
110.0,196.0,-2.1150369918346397,0.0,0.6430089749428117,0.6363636363636364,0.00043841521018828095,nan,0.04376251788268956,44.0,784.0,0.2938803508877754,0.005770163618841195,0.0,0.0,0.0,,,,,,,,,,,,
111.0,169.0,-1.2351632142066957,0.0,0.8901472537432517,0.34146341463414637,0.0006513272588365256,nan,0.043705293276108725,41.0,676.0,0.1577901467680931,0.010182145888398941,0.0,0.0,0.0,,,,,,,,,,,,
112.0,173.0,-0.41963523507118294,0.0,0.8879937746574026,0.32608695652173914,0.0005791263747765668,nan,0.043648068669527904,46.0,692.0,0.10998915694653988,0.011425255146535918,0.0,0.0,0.0,,,,,,,,,,,,
113.0,86.0,-0.2068002140522003,0.0,0.8974287447143104,0.36363636363636365,0.0012237664700649692,nan,0.04359084406294707,22.0,344.0,0.06719217263162136,0.006916903886301284,0.0,0.0,0.0,,,,,,,,,,,,
114.0,187.0,-1.2342646849155432,0.0,0.8088467150173504,0.5192307692307693,0.0004666423355869329,nan,0.04353361945636624,52.0,748.0,0.09856455400586128,0.020444854635442766,0.0,0.0,0.0,,,,,,,,,,,,
115.0,55.0,-0.8104464828968048,0.0,0.8927518864753794,0.4,0.001785503772950759,nan,0.04347639484978541,15.0,220.0,0.030177582055330276,0.013566260484565811,0.0,0.0,0.0,,,,,,,,,,,,
116.0,156.0,-0.9577439045906067,0.0,0.917730362521267,0.40540540540540543,0.0007441056993415678,nan,0.04341917024320458,37.0,624.0,0.027757689356803894,0.013156260443029755,0.0,0.0,0.0,,,,,,,,,,,,
117.0,148.0,-0.9013741540908817,0.0,0.9077486899420832,0.37142857142857144,0.0007780703056646429,nan,0.04336194563662375,35.0,592.0,0.013248901814222336,0.01890738833451522,0.0,0.0,0.0,,,,,,,,,,,,
