iteration,curriculum_single_agent_stage,mixed_fixed_scene_stage,steps_collected,episode_return_mean,safe_reach_ratio,skill_entropy_norm,top1_skill_ratio,high_div_bonus_mean,conv_eval_success_delta_w5,high_entropy_coef,low_entropy_coef,low_reference_pretrain_stage,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,low_f_mean_x,low_f_mean_y,low_h_eig_min,low_h_eig_max,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
1311.0,0.0,0.0,150.0,7.74358708985151,1.0,0.8843801013534057,0.3333333333333333,0.0,nan,0.010000000000000002,0.0,0.0,57.0,489.0,0.6841832399368286,0.37060263265129834,0.336542337851256,0.06802631368889256,-0.405307412147522,2.556991944409674,0.4006624352186918,17.27015683799982,33.81670141592622,,,,,,,,,,,,
1312.0,0.0,0.0,176.0,9.738996940106173,1.0,0.9217593401258196,0.3283582089552239,0.0,nan,0.010000000000000002,0.0,0.0,67.0,610.0,2.810959331691265,0.2900094052233726,0.15556584436853882,0.2686632455372485,-0.405307412147522,0.6307480225805193,1.81581867672503,21.40496232174337,45.95654959604144,,,,,,,,,,,,
1313.0,0.0,0.0,88.0,1.063369511514906,0.0,0.7183216359684237,0.5238095238095238,0.0,nan,0.010000000000000002,0.0,0.0,42.0,352.0,9.954944133758545,1.1056875850954384,0.07959308331387295,2.0513519456841323,-0.405307412147522,-0.9631630869116634,-4.855782709084451,18.347419198602438,38.095788829028606,,,,,,,,,,,,
1314.0,0.0,0.0,200.0,7.900508863553419,0.75,0.972893024770284,0.30158730158730157,0.0,nan,0.010000000000000002,0.0,0.0,63.0,547.0,1.4446950256824493,0.2986129976138727,0.12154438627813335,0.3540647800406819,-0.405307412147522,-1.0849186757113785,-0.6592173671815544,17.60964533314109,37.17505636066198,,,,,,,,,,,,
1315.0,0.0,1.0,40.0,-2.551447355747223,0.0,0.9022057441007985,0.35294117647058826,0.0,nan,0.010000000000000002,0.0,0.0,17.0,160.0,7.919363379478455,0.5142189509920172,0.07562757521620825,0.875656346157001,-0.405307412147522,5.115104537457228,40.24656876325607,15.537385892868041,32.18047754168511,,,,,,,,,,,,
1316.0,0.0,0.0,115.0,3.9981950309872722,0.0,0.8750471982353539,0.40425531914893614,0.0,nan,0.010000000000000002,0.0,0.0,47.0,387.0,2.122896194458008,0.4443098111617019,0.11301128465538568,0.6624615587056262,-0.405307412147522,-2.889216720708646,0.367939380928874,15.324338935315609,30.66248544678092,,,,,,,,,,,,
1317.0,0.0,0.0,200.0,4.978491808474074,0.5,0.8560025295955865,0.40298507462686567,0.0,nan,0.010000000000000002,0.0,0.0,67.0,605.0,1.9497640393674374,0.3411291360937412,0.13904611746181672,0.40323749332010017,-0.405307412147522,-9.114833798463224,-5.322313615120947,14.542950680479407,30.461306106299162,,,,,,,,,,,,
1318.0,0.0,0.0,200.0,8.775667040180437,0.75,0.8506387564140206,0.35526315789473684,0.0,nan,0.010000000000000002,0.0,0.0,76.0,666.0,0.55552152171731,0.1630234520721956,0.042990679082777206,0.23992488194122932,-0.405307412147522,1.774303206242621,1.7589819440618157,16.72296574153006,34.389396857470274,,,,,,,,,,,,
1319.0,0.0,1.0,115.0,0.05503830909728935,0.0,0.9428718642075191,0.3269230769230769,0.0,nan,0.010000000000000002,0.0,0.0,52.0,460.0,1.1509839594364166,0.21409265596355453,0.10519189011483832,0.21560835345666307,-0.405307412147522,-6.914581563323736,-0.2579283555969596,14.342494778335094,30.168764304369688,,,,,,,,,,,,
1320.0,0.0,0.0,200.0,5.341289080902948,0.5,0.9113789546788114,0.3230769230769231,0.0,nan,0.010000000000000002,0.0,0.0,65.0,596.0,1.7094289222732186,0.5265923972893916,0.13424976651367615,0.7846230303242194,-0.405307412147522,0.822258573025465,1.5353731736540794,15.596797527745366,33.53973192721605,1.0,0.0,0.0,0.5,0.0,-0.03237755596637726,1.4979639053344727,7.197470664745197,36.0,1.0,74.0,1.3421698829531707
1321.0,0.0,1.0,113.0,0.020980174541472718,0.0,0.9752710807491748,0.29411764705882354,0.0,nan,0.010000000000000002,0.0,0.0,51.0,452.0,0.8179328143596649,0.224108897999713,0.10746991001724382,0.23108721089976647,-0.405307412147522,-6.901031186804175,1.4246285553090274,13.937031680718064,29.24749603867531,,,,,,,,,,,,
1322.0,0.0,1.0,40.0,-1.3016146063804626,0.0,0.8745486404955571,0.375,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,1.5137490034103394,0.19966953731418471,0.06754689427034463,0.2627232183713296,-0.405307412147522,5.824931353330612,40.45148245096207,15.991557931900024,33.160601657629016,,,,,,,,,,,,
1323.0,0.0,0.0,200.0,6.654629986733214,0.75,0.9381923394883277,0.36065573770491804,0.0,nan,0.010000000000000002,0.0,0.0,61.0,550.0,0.7664230018854141,0.15258137269665895,0.09513957171088805,0.11483007273593415,-0.405307412147522,0.3627450957428664,-0.511823418084532,14.550234165042639,29.807586405426264,,,,,,,,,,,,
1324.0,0.0,0.0,200.0,7.938314014263472,0.75,0.9558709554769182,0.323943661971831,0.0,nan,0.010000000000000002,0.0,0.0,71.0,639.0,1.831362321972847,0.19626717240853964,0.0698934152669608,0.2525585886616037,-0.405307412147522,2.36237168579828,1.196581152267754,17.4763078764081,36.135767221450806,,,,,,,,,,,,
1325.0,0.0,1.0,200.0,2.44140869341791,0.25,0.856098819160545,0.47619047619047616,0.0,nan,0.010000000000000002,0.0,0.0,84.0,790.0,0.7499835640192032,0.12821051690161767,0.06405593820287692,0.1250895390418938,-0.405307412147522,-11.181927703437395,1.374302632175386,18.90105576440692,39.95807854831219,,,,,,,,,,,,
1326.0,0.0,0.0,130.0,7.3943143554031945,1.0,0.9933835182623516,0.22916666666666666,0.0,nan,0.010000000000000002,0.0,0.0,48.0,430.0,1.6498056650161743,0.21230180819469524,0.16921981108907858,0.08605604191157873,-0.405307412147522,1.0517444411525503,2.78533619758673,16.772316278889775,33.93568105995655,,,,,,,,,,,,
1327.0,0.0,0.0,165.0,7.193103565722712,1.0,0.9830960892799764,0.26785714285714285,0.0,nan,0.010000000000000002,0.0,0.0,56.0,477.0,1.110544502735138,0.12851791651337408,0.05369407107605184,0.1495177175931068,-0.405307412147522,0.3176412445027381,-0.1732228617183864,16.75754697062075,34.373315919190645,,,,,,,,,,,,
1328.0,0.0,0.0,200.0,7.234356393516084,0.75,0.9388543672818656,0.3684210526315789,0.0,nan,0.010000000000000002,0.0,0.0,76.0,651.0,1.0715448148548603,0.3651661092237646,0.17150726084855705,0.3865229899290541,-0.405307412147522,4.453848836245015,-1.5318120245356113,15.442029803991318,32.0836064144969,,,,,,,,,,,,
1329.0,0.0,1.0,117.0,0.05509902715682907,0.0,0.9709939723426139,0.2830188679245283,0.0,nan,0.010000000000000002,0.0,0.0,53.0,468.0,0.9627266377210617,0.1965295055936167,0.08844460777982022,0.2143562360570711,-0.405307412147522,-3.494974723085761,0.6839494090527296,14.714755633845925,31.087815936654806,,,,,,,,,,,,
1330.0,0.0,1.0,40.0,-1.297946834564209,0.0,0.8745486404955571,0.375,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.990207239985466,0.14178997094131773,0.06492402551084524,0.1521945949706641,-0.405307412147522,3.7911699920892716,40.62671571969986,15.03994215130806,32.71065701246262,1.0,0.0,0.0,0.0,0.0,0.16158851981163025,0.9698185920715332,12.22932065094301,90.0,1.0,200.0,3.4242112524807684
1331.0,0.0,1.0,119.0,0.2535623884201043,0.0,0.9062449432130157,0.33962264150943394,0.0,nan,0.010000000000000002,0.0,0.0,53.0,476.0,0.6107371300458908,0.1504604674987604,0.060579349920772074,0.17792949818091172,-0.405307412147522,-5.051377609372139,-2.753194752149284,13.519051026552916,27.23762935400009,,,,,,,,,,,,
1332.0,0.0,1.0,42.0,-1.2334198188781738,0.0,0.8409926159342691,0.3,0.0,nan,0.010000000000000002,0.0,0.0,20.0,168.0,9.21646499633789,0.7205986531490842,0.15243868212079784,1.1350979945297317,-0.405307412147522,-12.037869261843818,-43.54837046350752,20.849148665155685,47.53652226357233,,,,,,,,,,,,
1333.0,0.0,0.0,200.0,5.12383476596327,0.25,0.906751130049113,0.3974358974358974,0.0,nan,0.010000000000000002,0.0,0.0,78.0,717.0,2.9360983073711395,0.5447971962257725,0.177493689704334,0.7341619172117841,-0.405307412147522,5.273916818317957,-1.9931290368549526,16.292673129588366,35.84844680130482,,,,,,,,,,,,
1334.0,0.0,1.0,200.0,1.1509576067328484,0.0,0.86463177820048,0.45977011494252873,0.0,nan,0.010000000000000002,0.0,0.0,87.0,800.0,0.5232627429068089,0.17821127857268948,0.057124148414004594,0.23908792295127987,-0.405307412147522,-10.288587360875681,0.9125849017873406,15.547312449663877,34.17867100983858,,,,,,,,,,,,
1335.0,0.0,0.0,200.0,7.217114930562694,0.5,0.8444506704875138,0.36231884057971014,0.0,nan,0.010000000000000002,0.0,0.0,69.0,599.0,0.6264031790196896,0.21255318045086824,0.11510164370793063,0.19476470288187953,-0.405307412147522,1.7722807661630213,0.7612642257008702,16.652199640870094,34.88185167685151,,,,,,,,,,,,
1336.0,0.0,0.0,200.0,5.906674104481956,0.5,0.8997680626605294,0.35294117647058826,0.0,nan,0.010000000000000002,0.0,0.0,85.0,688.0,1.4334602802991867,0.21751271860739507,0.08647190896135726,0.26166422807549417,-0.405307412147522,-1.2167893334990367,-0.48780260258354247,14.973936835303903,31.662060905247927,,,,,,,,,,,,
1337.0,0.0,1.0,119.0,0.05444359540939259,0.0,0.9728045865083145,0.2641509433962264,0.0,nan,0.010000000000000002,0.0,0.0,53.0,476.0,0.39093559980392456,0.06999616003236042,0.014574885896904317,0.10861389053798096,-0.405307412147522,-6.902237476781011,-1.1897261440753937,15.171385595574975,33.25250343978405,,,,,,,,,,,,
1338.0,0.0,1.0,40.0,-1.298858070373535,0.0,0.9719977540228583,0.29411764705882354,0.0,nan,0.010000000000000002,0.0,0.0,17.0,160.0,1.2007326781749725,0.17254451163462364,0.09511783027264756,0.15332219761884341,-0.405307412147522,4.344988349825144,38.51584473848343,14.29004321694374,31.617165058851242,,,,,,,,,,,,
1339.0,0.0,1.0,118.0,-0.05286156415939408,0.0,0.9241436919608808,0.33962264150943394,0.0,nan,0.010000000000000002,0.0,0.0,53.0,472.0,0.3759218752384186,0.20089393529315203,0.13801414585410043,0.12370117260802936,-0.405307412147522,-5.915282338857651,2.19953168858774,12.296174518764019,26.408154547214508,,,,,,,,,,,,
1340.0,0.0,0.0,56.0,0.9064245024323476,0.0,0.5467637031841804,0.6428571428571429,0.0,nan,0.010000000000000002,0.0,0.0,28.0,224.0,9.215885400772095,0.9825200713368888,0.1335076344876259,1.6976762195125445,-0.405307412147522,-1.8499459050861853,0.8646184502701674,11.522833775196757,23.541032561234065,1.0,0.0,0.25,0.0,0.25,0.4882935583591461,1.136159896850586,12.540905668452979,88.0,1.0,200.0,46.079730849713116
1341.0,0.0,1.0,42.0,-1.2358099055290221,0.0,0.784661664986721,0.4,0.0,nan,0.010000000000000002,0.0,0.0,20.0,168.0,6.921360492706299,0.5255494648258069,0.08999747608703772,0.8698692702406506,-0.405307412147522,-10.943565359782605,-37.84399491264706,16.77315690971556,41.686122644515265,,,,,,,,,,,,
1342.0,0.0,0.0,200.0,6.305992941521123,0.5,0.874685223540006,0.33783783783783783,0.0,nan,0.010000000000000002,0.0,0.0,74.0,664.0,0.5070070512592793,0.18169849154037365,0.13361197169479055,0.09573631157511286,-0.405307412147522,-3.6079230919713154,6.788631247822195,12.722694929689169,28.691586032509804,,,,,,,,,,,,
1343.0,0.0,0.0,200.0,9.539164785817285,1.0,0.8956976805430448,0.3055555555555556,0.0,nan,0.010000000000000002,0.0,0.0,72.0,649.0,1.852061852812767,0.23909521873702033,0.10837055806186413,0.26130785786470767,-0.405307412147522,0.3134590536064934,0.5455574137158692,16.158812645822763,38.82115863263607,,,,,,,,,,,,
1344.0,0.0,0.0,200.0,6.8114022566378285,0.75,0.8267250207498857,0.421875,0.0,nan,0.010000000000000002,0.0,0.0,64.0,541.0,1.8245445787906647,0.2612688744497973,0.18248681186014437,0.1575151237885235,-0.405307412147522,0.3575394646031782,-0.9147092746570706,12.060954423621297,27.91170860081911,,,,,,,,,,,,
1345.0,0.0,0.0,200.0,5.099311700463299,0.75,0.9294999841839383,0.3108108108108108,0.0,nan,0.010000000000000002,0.0,0.0,74.0,610.0,1.0752461180090904,0.1745919954588544,-0.0016563609660806833,0.35245567678641954,-0.405307412147522,-0.9130772777134553,-0.07314238999970257,13.381563678383827,31.40838585793972,,,,,,,,,,,,
1346.0,0.0,0.0,200.0,4.336355655491371,0.25,0.91954475420067,0.32,0.0,nan,0.010000000000000002,0.0,0.0,75.0,691.0,0.6417560204863548,0.3142266541730123,0.18754915655887316,0.25334842762022397,-0.405307412147522,1.3239596157800406,2.7648474904708564,12.708440722897649,28.272353947162628,,,,,,,,,,,,
1347.0,0.0,0.0,200.0,4.113011401146658,0.5,0.7924585273369962,0.44594594594594594,0.0,nan,0.010000000000000002,0.0,0.0,74.0,650.0,1.8474934846162796,0.34496007948109764,0.08662491579161724,0.5158878072030049,-0.405307412147522,-1.5679020616225898,-0.560282286722213,12.492577981203794,26.816596373915672,,,,,,,,,,,,
1348.0,0.0,0.0,200.0,4.599862476587301,0.5,0.9067764616115868,0.38235294117647056,0.0,nan,0.010000000000000002,0.0,0.0,68.0,604.0,1.593636378645897,0.30957355819873555,0.1453430883780129,0.32843491089994115,-0.405307412147522,0.6298820469528437,2.6765884826891124,13.445667706429958,29.612855918705463,,,,,,,,,,,,
1349.0,0.0,1.0,40.0,-1.2988720774650573,0.0,0.8823679457213573,0.3125,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.42366136610507965,0.16013969278537843,0.10855879748778534,0.10163369337982493,-0.405307412147522,2.5196888886392115,34.742459589242934,12.894663435220718,28.005813997983932,,,,,,,,,,,,
1350.0,0.0,0.0,200.0,4.065099073499461,0.25,0.869473884146659,0.47619047619047616,0.0,nan,0.010000000000000002,0.0,0.0,84.0,768.0,1.4466168880462646,0.4129289270240406,0.2513092788634506,0.32319785511946986,-0.405307412147522,-1.0659657085780054,1.6612982712686062,12.253608498722315,25.043040208518505,1.0,0.0,0.0,0.5,0.0,-0.031275272369384766,1.911003589630127,7.09861734113656,38.0,1.0,73.0,1.30058581054211
1351.0,0.0,0.0,200.0,2.7961933352053387,0.0,0.723952946002782,0.5227272727272727,0.0,nan,0.010000000000000002,0.0,0.0,88.0,800.0,1.4320785254240036,0.8333148428531558,0.6079332027320561,0.45073364851287234,-0.405307412147522,-0.7582565229386091,0.9844470955431461,12.908198539167643,26.70015712082386,,,,,,,,,,,,
1352.0,0.0,0.0,200.0,1.5889652259647928,0.0,0.8928023273936385,0.3673469387755102,0.0,nan,0.010000000000000002,0.0,0.0,98.0,800.0,1.5826837122440338,0.3002845580290341,0.13202150245024313,0.3365123530440886,-0.405307412147522,-1.043438008055091,0.1379724470898509,11.858195645734668,23.981644455343485,,,,,,,,,,,,
1353.0,0.0,0.0,200.0,3.466517461985363,0.25,0.8446929498467286,0.43529411764705883,0.0,nan,0.010000000000000002,0.0,0.0,85.0,774.0,1.3407881706953049,0.25015959961910994,0.09653974419325095,0.30721926010633993,-0.405307412147522,-0.4855388477444649,1.146590038202703,11.956033637747169,24.803669281303883,,,,,,,,,,,,
1354.0,0.0,1.0,120.0,0.21201615333557217,0.0,0.9025152039487958,0.36538461538461536,0.0,nan,0.010000000000000002,0.0,0.0,52.0,480.0,1.0897927582263947,0.303266224381332,0.18977785434026787,0.22498055333562839,-0.405307412147522,-5.070746216922998,-1.2620331847574562,11.53546703606844,24.199326664209366,,,,,,,,,,,,
1355.0,0.0,1.0,39.0,-1.3011657738685607,0.0,0.9080637049572898,0.375,0.0,nan,0.010000000000000002,0.0,0.0,16.0,156.0,0.1775963231921196,0.0550571966659612,0.02927314853355384,0.05011473190014649,-0.405307412147522,2.1860550298140597,30.246096409284153,11.457758903503418,24.52468395844484,,,,,,,,,,,,
1356.0,0.0,1.0,40.0,-2.551110529899597,0.0,0.7532529717929038,0.4375,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.7607658952474594,0.19380253472772893,0.12608058403438918,0.13391563882883303,-0.405307412147522,1.8132069267332553,29.07846333384514,11.322978687286376,23.19925352334976,,,,,,,,,,,,
1357.0,0.0,0.0,200.0,5.667146132439402,0.25,0.9893959451707313,0.25882352941176473,0.0,nan,0.010000000000000002,0.0,0.0,85.0,748.0,1.369426891207695,0.147684733643473,0.07639861323025343,0.14254137384394006,-0.405307412147522,0.028431518469005823,1.9772214491385967,10.819836881011724,21.881043437868357,,,,,,,,,,,,
1358.0,0.0,1.0,42.0,-1.2320923042297363,0.0,0.8792029817900672,0.4,0.0,nan,0.010000000000000002,0.0,0.0,20.0,168.0,5.791519641876221,0.43982827392236296,0.09152729493218661,0.6953632968931713,-0.405307412147522,-10.485416444994154,-22.560122506959097,12.537997909954615,28.34698748588562,,,,,,,,,,,,
1359.0,0.0,0.0,200.0,3.26941465958955,0.0,0.9077762435714406,0.36666666666666664,0.0,nan,0.010000000000000002,0.0,0.0,90.0,800.0,0.8706472963094711,0.26929613740594505,0.1618080536901516,0.21495079880102574,-0.405307412147522,-0.47786575462669134,0.03996174829080701,11.679210221394897,25.278814390301704,,,,,,,,,,,,
1360.0,0.0,0.0,146.0,1.3022837014496433,0.0,0.9748203715162729,0.28125,0.0,nan,0.010000000000000002,0.0,0.0,64.0,584.0,2.1283217668533325,0.20506354506346725,0.05224084585677957,0.30531030232347334,-0.405307412147522,4.3126514703035355,0.6056627267971635,11.659755250439048,25.962089996784925,1.0,0.0,0.0,0.5,0.0,-0.021992415189743042,1.1126272678375244,7.408007960766554,37.0,1.0,78.0,1.3651229453086895
1361.0,0.0,1.0,200.0,1.0990730114281213,0.0,0.8391637067512264,0.4880952380952381,0.0,nan,0.010000000000000002,0.0,0.0,84.0,800.0,0.3391634374856949,0.16138536609287257,0.10129612001907162,0.11711686149146489,-0.405307412147522,-9.912802462931722,-0.5664739198982716,10.56754156947136,22.04071957617998,,,,,,,,,,,,
1362.0,0.0,1.0,40.0,-2.552451455593109,0.0,0.8109019787469418,0.375,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.3933704271912575,0.14894722452154383,0.13545667207508813,0.02544790450467662,-0.405307412147522,2.0403372339904307,28.7510722219944,11.249026951193809,23.40923626422882,,,,,,,,,,,,
1363.0,0.0,0.0,200.0,1.882482089102282,0.0,0.8220170535745834,0.3956043956043956,0.0,nan,0.010000000000000002,0.0,0.0,91.0,800.0,1.298361323773861,0.11271943392011963,0.04842927329968916,0.12854306439301016,-0.405307412147522,-0.7566835163161159,0.43805733416229486,11.369807237759233,25.00316397100687,,,,,,,,,,,,
1364.0,0.0,1.0,40.0,-1.299545669555664,0.0,0.8515409896376819,0.3125,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.44904133677482605,0.1406509034713963,0.062442268424274514,0.15489043819492224,-0.405307412147522,3.4047107234597207,31.87103017568588,11.583294951915741,26.1720251083374,,,,,,,,,,,,
1365.0,0.0,1.0,120.0,-0.12938089370727618,0.0,0.9111998560879886,0.3584905660377358,0.0,nan,0.010000000000000002,0.0,0.0,53.0,480.0,0.4797727093100548,0.1805164528213936,0.027168146273339744,0.30456817233469846,-0.405307412147522,-5.815201383084059,0.1783926859498024,10.82605815678835,22.810155387967825,,,,,,,,,,,,
1366.0,0.0,1.0,48.0,-1.270477454662323,0.0,0.8541965817703415,0.35,0.0,nan,0.010000000000000002,0.0,0.0,20.0,192.0,1.9928234219551086,0.22773274846683003,0.09208398107981945,0.269867352032431,-0.405307412147522,-11.122010728965202,-21.72258294870456,11.919717465837797,27.021276732285816,,,,,,,,,,,,
1367.0,0.0,0.0,200.0,3.5261443667114056,0.0,0.9500909891680432,0.3225806451612903,0.0,nan,0.010000000000000002,0.0,0.0,93.0,800.0,0.7762326002120972,0.26788666728145927,0.16428700715005107,0.20715052954687718,-0.405307412147522,-1.1762946818489581,0.3672948661260307,11.634252728894353,25.718455992639065,,,,,,,,,,,,
1368.0,0.0,0.0,200.0,2.9601897485554476,0.0,0.8997094741636971,0.3465346534653465,0.0,nan,0.010000000000000002,0.0,0.0,101.0,800.0,0.21483637392520905,0.02741738491658907,0.012160712127069928,0.030417335709878646,-0.405307412147522,-1.271995892515406,0.0826352909207344,11.05207110196352,23.949267357587814,,,,,,,,,,,,
1369.0,0.0,0.0,200.0,2.001004803925757,0.25,0.8939169902113774,0.43023255813953487,0.0,nan,0.010000000000000002,0.0,0.0,86.0,750.0,1.0326264202594757,0.275279390734795,0.18104362559959974,0.1884587841409175,-0.405307412147522,-1.095144220860675,1.0043535572476685,11.627307258546352,25.169798143208027,,,,,,,,,,,,
1370.0,0.0,0.0,200.0,4.033888448029778,0.0,0.9331945407225003,0.36666666666666664,0.0,nan,0.010000000000000002,0.0,0.0,90.0,800.0,1.2748146653175354,0.12768519205178563,0.06434832092918441,0.12662735705551675,-0.405307412147522,-0.7353748887544498,-0.034544255351647735,10.978434493765235,22.746711257845163,1.0,0.0,0.25,0.0,0.25,0.24509286880493164,1.3445158004760742,12.42640712868888,100.0,1.0,200.0,63.44480080157525
1371.0,0.0,0.0,54.0,0.09483505696058259,0.0,0.8798990812758211,0.37037037037037035,0.0,nan,0.010000000000000002,0.0,0.0,27.0,216.0,3.8648277521133423,0.34456290309834814,0.00678095869469227,0.6754827842351511,-0.405307412147522,-0.6636970517811952,-0.11034281206903634,11.567320101790958,23.78238806018123,,,,,,,,,,,,
1372.0,0.0,1.0,113.0,0.012899274826049079,0.0,0.9273833173394618,0.34615384615384615,0.0,nan,0.010000000000000002,0.0,0.0,52.0,452.0,0.6210157573223114,0.28257116269048765,0.11139814084675548,0.3404470266301953,-0.405307412147522,-6.8459851406514645,-0.25394508871249855,11.097969863563776,21.852415438741446,,,,,,,,,,,,
1373.0,0.0,1.0,125.0,-0.17103248834610058,0.0,0.9768368972131924,0.2857142857142857,0.0,nan,0.010000000000000002,0.0,0.0,56.0,500.0,0.4668736159801483,0.1569189649621876,0.07597389218110498,0.15989486908975437,-0.405307412147522,-6.658858686685562,0.0595395159907639,10.672373492270708,20.8348652087152,,,,,,,,,,,,
1374.0,0.0,0.0,200.0,1.3198341615498121,0.0,0.9481203121178231,0.2608695652173913,0.0,nan,0.010000000000000002,0.0,0.0,92.0,800.0,0.563583604991436,0.14135582997005258,0.11195167602977563,0.058804948014440805,-0.405307412147522,0.06418178649619222,0.23188475146889687,10.988640174269676,23.29678960889578,,,,,,,,,,,,
1375.0,0.0,1.0,40.0,-2.552710735797882,0.0,0.9487027158480299,0.25,0.0,nan,0.010000000000000002,0.0,0.0,16.0,160.0,0.982636034488678,0.12814446100819624,0.07162963083210343,0.1115207663122149,-0.405307412147522,0.7169291794300079,26.073605561256407,10.433253985643386,20.8213727414608,,,,,,,,,,,,
1376.0,0.0,0.0,200.0,2.9062164127826824,0.0,0.8361256969078892,0.43956043956043955,0.0,nan,0.010000000000000002,0.0,0.0,91.0,800.0,0.7458939626812935,0.07521348388490878,0.023789279395259655,0.10281709235237035,-0.405307412147522,-0.800448639318347,-1.3829121394082904,11.076650068163872,24.06603743880987,,,,,,,,,,,,
