iteration,steps_collected,episode_return_mean,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
245.0,200.0,80.39218826740981,48.0,800.0,20.193727016448975,0.0016938688029287663,,,,,,,,,,,
246.0,52.0,-0.2984820318222047,12.0,208.0,1.3519628643989563,0.1154368098194097,,,,,,,,,,,
247.0,55.0,0.30748105049133284,12.0,220.0,1.1170674860477448,0.026973462881704272,,,,,,,,,,,
248.0,200.0,21.271597425639634,40.0,800.0,14.16910171508789,0.01012711291301227,,,,,,,,,,,
249.0,200.0,38.03180351406337,44.0,800.0,8.329826354980469,0.015226595603685666,,,,,,,,,,,
250.0,200.0,27.154494317434736,40.0,800.0,13.267492532730103,0.013831172162142025,,,,,,,,,,,
251.0,200.0,42.38588902391493,40.0,800.0,29.13685369491577,0.02039641114135704,,,,,,,,,,,
252.0,200.0,21.079435548931365,40.0,800.0,9.970409631729126,0.049085263284196046,,,,,,,,,,,
253.0,112.0,1.433529981523752,24.0,448.0,0.7046131491661072,0.061775019580380786,,,,,,,,,,,
254.0,191.0,19.780019174665217,40.0,764.0,10.461345195770264,0.04225072871508928,,,,,,,,,,,
255.0,93.0,0.701758373975754,20.0,372.0,1.5022629797458649,0.0456845029091362,,,,,,,,,,,
256.0,200.0,48.18711376339199,40.0,800.0,23.157743453979492,0.10544419671911598,,,,,,,,,,,
257.0,57.0,0.017400650978088406,12.0,228.0,2.6860503554344177,0.192106746590996,,,,,,,,,,,
258.0,197.0,30.208934878949083,40.0,788.0,11.08455491065979,0.012526752821386822,,,,,,,,,,,
259.0,200.0,19.601167414337397,40.0,800.0,10.343642711639404,0.027125519255861263,,,,,,,,,,,
260.0,65.0,12.405792891979218,16.0,260.0,6.99894106388092,0.08574021571848078,1.0,0.0,0.5,0.0,1.9706333875656128,0.024544358253479004,11.559444559741678,11.0,1.0,200.0,39.02475559636952
261.0,147.0,47.91618150278927,32.0,588.0,12.816563844680786,0.007066510501092305,,,,,,,,,,,
262.0,156.0,49.04685956031085,44.0,624.0,10.016181230545044,0.011293456135807123,,,,,,,,,,,
263.0,150.0,9.442458543181418,32.0,600.0,4.06750226020813,0.07683698344926349,,,,,,,,,,,
264.0,200.0,3.2720000833272933,40.0,800.0,3.9314740896224976,0.036071593151831394,,,,,,,,,,,
265.0,39.0,-0.0630760097503662,8.0,156.0,0.8770550936460495,0.012098762047292539,,,,,,,,,,,
266.0,200.0,77.84963950067763,48.0,800.0,16.820255279541016,0.003139643609463477,,,,,,,,,,,
267.0,200.0,62.068640974164026,48.0,800.0,11.672801971435547,0.012638107064184112,,,,,,,,,,,
268.0,199.0,37.80428908396513,44.0,796.0,12.549230813980103,0.021450864571742945,,,,,,,,,,,
269.0,65.0,0.15510415732860572,16.0,260.0,3.1724538803100586,0.04989467511695267,,,,,,,,,,,
270.0,144.0,32.287082000672825,32.0,576.0,10.907873153686523,0.02221278058160081,,,,,,,,,,,
271.0,55.0,1.0063781157135963,12.0,220.0,1.0095401257276535,0.060847497118150136,,,,,,,,,,,
272.0,55.0,0.9804172396659849,12.0,220.0,1.264460414648056,0.0374961663819797,,,,,,,,,,,
273.0,200.0,55.06206044107678,40.0,800.0,15.473491668701172,0.015265811376178107,,,,,,,,,,,
274.0,76.0,0.8095346377789974,16.0,304.0,0.8380666077136993,0.07694310438586172,,,,,,,,,,,
275.0,200.0,78.16859704852105,40.0,800.0,26.00571060180664,0.013017144075526232,,,,,,,,,,,
276.0,193.0,70.05024530187251,40.0,772.0,17.059361934661865,0.009030755633101961,,,,,,,,,,,
277.0,103.0,-0.06564254641532886,24.0,412.0,2.3355281352996826,0.03823627917658802,,,,,,,,,,,
278.0,25.0,-0.3370777368545532,8.0,100.0,1.8402422666549683,0.2737588670054902,,,,,,,,,,,
279.0,150.0,26.540540853142744,32.0,600.0,13.703171730041504,0.016796936515930838,,,,,,,,,,,
280.0,200.0,11.97554600834847,40.0,800.0,4.661381244659424,0.12153558529620057,1.0,0.0,0.0,0.25,2.3515615463256836,-0.05966770648956299,4.961943451024126,4.0,1.0,66.0,0.015502061843872109
281.0,62.0,-0.13309190392494197,16.0,248.0,1.8247101604938507,0.04169949876734519,,,,,,,,,,,
282.0,68.0,0.009430512487888315,16.0,272.0,3.228665351867676,0.05762988682809578,,,,,,,,,,,
283.0,200.0,42.45502116829161,44.0,800.0,8.63998794555664,0.0183096263109519,,,,,,,,,,,
284.0,195.0,34.80380771290511,40.0,780.0,9.739439725875854,0.027235575951955582,,,,,,,,,,,
285.0,200.0,50.07711930684747,40.0,800.0,14.259934663772583,0.006827799437033377,,,,,,,,,,,
286.0,145.0,-0.1780276507139213,32.0,580.0,0.8607030361890793,0.10347164394590891,,,,,,,,,,,
287.0,200.0,8.639279279112817,40.0,800.0,3.2164000272750854,0.022182739034661836,,,,,,,,,,,
288.0,200.0,63.652482202649125,40.0,800.0,12.327311754226685,0.0030856529973852798,,,,,,,,,,,
289.0,200.0,19.48456622213125,40.0,800.0,5.803045630455017,0.019251382112306814,,,,,,,,,,,
290.0,200.0,41.05080863572658,40.0,800.0,20.07932424545288,0.02227056940046168,,,,,,,,,,,
291.0,68.0,2.270902048125863,16.0,272.0,5.077868461608887,0.056762986682983296,,,,,,,,,,,
292.0,48.0,1.3081839573383331,12.0,192.0,0.9977703243494034,0.009428940728147003,,,,,,,,,,,
293.0,80.0,0.15812621861696258,16.0,320.0,3.094123601913452,0.030111946683575752,,,,,,,,,,,
294.0,200.0,16.5359468869865,44.0,800.0,5.289230465888977,0.050456722149696986,,,,,,,,,,,
295.0,74.0,0.038585863113403465,16.0,296.0,1.3082773983478546,0.157984343824495,,,,,,,,,,,
296.0,200.0,51.35599810332062,40.0,800.0,10.784042596817017,0.007252640748462547,,,,,,,,,,,
297.0,48.0,0.21128748178482057,12.0,192.0,1.9098272323608398,0.05076462050412071,,,,,,,,,,,
298.0,191.0,42.70896539106968,40.0,764.0,11.471868515014648,0.03170983150702088,,,,,,,,,,,
299.0,176.0,40.64098234713079,36.0,704.0,14.895604133605957,0.006953914794650018,,,,,,,,,,,
300.0,200.0,27.184961931034923,40.0,800.0,19.825052738189697,0.04385557233779025,1.0,0.0,0.0,0.25,4.441283702850342,-0.0298234224319458,4.573628549231216,3.0,1.0,53.0,0.08962660551071165
301.0,55.0,0.5074678897857666,12.0,220.0,0.39568860828876495,0.12602271209346905,,,,,,,,,,,
302.0,200.0,-1.038443809747697,40.0,800.0,1.1589204967021942,0.04990800282199359,,,,,,,,,,,
303.0,200.0,79.70179527699953,56.0,800.0,12.992586135864258,0.02035195159916192,,,,,,,,,,,
304.0,62.0,-0.07566806793212888,16.0,248.0,1.3313089609146118,0.02735199717571299,,,,,,,,,,,
305.0,142.0,11.220179241448646,32.0,568.0,3.700388789176941,0.05574433808612867,,,,,,,,,,,
306.0,48.0,0.10863116204738615,12.0,192.0,1.4164774119853973,0.06443679773262397,,,,,,,,,,,
307.0,200.0,-0.6441510319709782,40.0,800.0,0.8213319629430771,0.05221527607514531,,,,,,,,,,,
308.0,200.0,40.4850073888898,44.0,800.0,8.442688226699829,0.01287254466938137,,,,,,,,,,,
309.0,200.0,47.797524819523105,40.0,800.0,16.508880615234375,0.0037249991493850665,,,,,,,,,,,
310.0,200.0,42.69976308122277,40.0,800.0,10.185633659362793,0.029763178870505946,,,,,,,,,,,
311.0,200.0,32.01825839951636,40.0,800.0,11.543238878250122,0.01294954389332581,,,,,,,,,,,
312.0,200.0,38.394133026152836,40.0,800.0,8.821377277374268,0.014926751617225342,,,,,,,,,,,
313.0,61.0,0.033541479110717684,16.0,244.0,1.9797548949718475,0.036494952048427516,,,,,,,,,,,
314.0,137.0,-0.0786623311042787,28.0,548.0,0.9882018268108368,0.07603076152272337,,,,,,,,,,,
315.0,147.0,-0.4377505135536197,32.0,588.0,0.8953279703855515,0.03390472573023828,,,,,,,,,,,
316.0,200.0,49.21046059504154,40.0,800.0,13.169962167739868,0.002154975422834937,,,,,,,,,,,
317.0,200.0,31.776328051090246,40.0,800.0,10.856338739395142,0.027066383089365154,,,,,,,,,,,
318.0,193.0,54.308520419970165,40.0,772.0,10.558563709259033,0.0016013278129562991,,,,,,,,,,,
319.0,156.0,44.72097935020925,32.0,624.0,12.265612125396729,0.024423218029443583,,,,,,,,,,,
320.0,113.0,5.609511255919934,24.0,452.0,2.6523520946502686,0.031009573446851846,1.0,0.0,0.0,0.25,7.467433929443359,1.7015548944473267,9.342066860874183,5.0,1.0,90.0,0.16116505265235895
321.0,200.0,60.37356561757625,44.0,800.0,11.402982473373413,0.052820448553137056,,,,,,,,,,,
322.0,200.0,58.72259645536543,44.0,800.0,10.907952547073364,0.01976560666598104,,,,,,,,,,,
323.0,169.0,37.75503468275071,36.0,676.0,8.704537868499756,0.061710981351432714,,,,,,,,,,,
324.0,200.0,39.251049455069,40.0,800.0,11.988840818405151,0.0033871984247610953,,,,,,,,,,,
325.0,200.0,42.19313630480321,40.0,800.0,14.74005675315857,0.01501700762389932,,,,,,,,,,,
326.0,200.0,18.72706843614578,40.0,800.0,5.724952816963196,0.03408611004360651,,,,,,,,,,,
327.0,200.0,2.862698455154895,40.0,800.0,1.3673052787780762,0.022853164652486768,,,,,,,,,,,
328.0,118.0,9.461599921137092,24.0,472.0,5.488823771476746,0.029198934422307588,,,,,,,,,,,
329.0,66.0,-0.12847756356000897,16.0,264.0,1.2765721082687378,0.02920113165787752,,,,,,,,,,,
330.0,200.0,16.876092383265494,40.0,800.0,17.76588201522827,0.014937573469282484,,,,,,,,,,,
331.0,200.0,56.30684203431014,40.0,800.0,12.54630446434021,0.0169697541667162,,,,,,,,,,,
332.0,200.0,81.16945992931724,40.0,800.0,20.76056671142578,0.00046933020235420675,,,,,,,,,,,
333.0,80.0,0.43652578704059114,16.0,320.0,2.4523468613624573,0.033641988036997535,,,,,,,,,,,
334.0,200.0,1.5021932795643804,40.0,800.0,4.206428170204163,0.05749781273940591,,,,,,,,,,,
335.0,62.0,2.453156504333019,16.0,248.0,4.285815477371216,0.04236016797981832,,,,,,,,,,,
336.0,134.0,2.2634739077091215,28.0,536.0,1.4439108073711395,0.046631965247868834,,,,,,,,,,,
337.0,200.0,62.195911486074365,52.0,800.0,13.061379194259644,0.03213688297900641,,,,,,,,,,,
338.0,77.0,0.7762767571210861,16.0,308.0,1.1269479393959045,0.07186483981249125,,,,,,,,,,,
339.0,118.0,4.202529087364674,24.0,472.0,5.316182017326355,0.039732776430696504,,,,,,,,,,,
340.0,114.0,7.240113387852906,24.0,456.0,6.638099431991577,0.01630448503869364,1.0,0.0,0.0,0.25,1.72411048412323,0.9401067495346069,9.81485362431522,8.0,1.0,147.0,-0.14452549189329172
341.0,200.0,19.828871915489437,40.0,800.0,9.446478128433228,0.02189898964985204,,,,,,,,,,,
342.0,101.0,13.17092220053077,24.0,404.0,6.987638354301453,0.02505494547212197,,,,,,,,,,,
343.0,200.0,7.380424864590166,40.0,800.0,5.656059741973877,0.0102133184311346,,,,,,,,,,,
344.0,200.0,-1.1118448078632357,40.0,800.0,1.7507788836956024,0.05308872070533255,,,,,,,,,,,
345.0,95.0,1.1489071398973465,20.0,380.0,1.1175105273723602,0.08498485663190358,,,,,,,,,,,
346.0,44.0,-0.158347954750061,12.0,176.0,1.5168462991714478,0.059015228907314435,,,,,,,,,,,
347.0,200.0,34.63106054197999,44.0,800.0,12.805310010910034,0.025216899373290858,,,,,,,,,,,
348.0,200.0,32.258772678673274,44.0,800.0,5.750309467315674,0.020859423413540412,,,,,,,,,,,
349.0,30.0,-0.23859422206878664,8.0,120.0,0.6219329684972763,0.04609725461392222,,,,,,,,,,,
350.0,58.0,-0.3777495312690735,12.0,232.0,0.7402324080467224,0.09289728353601943,,,,,,,,,,,
351.0,200.0,61.109102867543704,40.0,800.0,14.910221815109253,0.12806049205024117,,,,,,,,,,,
352.0,109.0,0.9546081921458252,24.0,436.0,3.1230281591415405,0.036850927802827727,,,,,,,,,,,
353.0,26.0,-0.1322454309463501,8.0,104.0,0.3228239640593529,0.04294139193552837,,,,,,,,,,,
354.0,154.0,38.05179643876852,32.0,616.0,15.571279287338257,0.009109888339896344,,,,,,,,,,,
355.0,30.0,0.08647251129150389,8.0,120.0,0.08398198336362839,0.2426125094450981,,,,,,,,,,,
356.0,147.0,1.1504313151538368,32.0,588.0,0.9608384519815445,0.019548528675404242,,,,,,,,,,,
357.0,37.0,-0.057182343006134034,8.0,148.0,0.30789151042699814,0.06534087468694574,,,,,,,,,,,
358.0,200.0,41.88824580758811,40.0,800.0,8.869772911071777,0.01928150093656278,,,,,,,,,,,
359.0,200.0,13.25613307449967,40.0,800.0,5.849795937538147,0.07294897765044794,,,,,,,,,,,
360.0,115.0,6.040377442911267,24.0,460.0,2.486492395401001,0.03499627124132587,1.0,0.0,0.25,0.0,3.1144962310791016,0.7893325090408325,9.781167552515399,10.0,1.0,200.0,25.999525638669738
361.0,175.0,60.83991437852385,44.0,700.0,12.65081524848938,0.011525640382893831,,,,,,,,,,,
362.0,200.0,53.9447063714266,40.0,800.0,23.328655242919922,0.0019537721917948225,,,,,,,,,,,
363.0,29.0,-0.2581325793266296,8.0,116.0,0.6977064460515976,0.05790783481470812,,,,,,,,,,,
364.0,101.0,12.375036016255615,24.0,404.0,5.255892038345337,0.05475112310452339,,,,,,,,,,,
365.0,200.0,89.83518763389444,40.0,800.0,27.863574028015137,0.008174158082491112,,,,,,,,,,,
366.0,200.0,58.98943881280723,40.0,800.0,14.522709131240845,0.011493381772790912,,,,,,,,,,,
367.0,200.0,52.90513579994442,44.0,800.0,9.702724695205688,0.014893040545427283,,,,,,,,,,,
368.0,200.0,49.19703957308084,40.0,800.0,15.9891939163208,0.053325657864162324,,,,,,,,,,,
369.0,200.0,66.84958808533851,40.0,800.0,19.76622200012207,0.026000369313649685,,,,,,,,,,,
370.0,178.0,47.7070544217527,40.0,712.0,7.578591465950012,0.027564522905862532,,,,,,,,,,,
371.0,122.0,22.29906325295568,28.0,488.0,15.249009132385254,0.018113768644170136,,,,,,,,,,,
372.0,162.0,22.504336285144095,36.0,648.0,12.253463506698608,0.00747620110252889,,,,,,,,,,,
373.0,200.0,67.7809973474592,40.0,800.0,15.438224792480469,0.12487357338134619,,,,,,,,,,,
374.0,200.0,84.60789855197073,44.0,800.0,18.157217979431152,0.020877686878094437,,,,,,,,,,,
375.0,200.0,36.51916640028358,40.0,800.0,8.11565899848938,0.014195904066482967,,,,,,,,,,,
376.0,75.0,0.5523114159703253,16.0,300.0,1.7138402462005615,0.14030947010186878,,,,,,,,,,,
377.0,136.0,23.749259191900492,28.0,544.0,9.918593883514404,0.007869014677586605,,,,,,,,,,,
378.0,71.0,0.031017577052116385,16.0,284.0,2.8624719381332397,0.16284394671711055,,,,,,,,,,,
379.0,200.0,84.28470478802925,40.0,800.0,21.63339900970459,0.006579089400025495,,,,,,,,,,,
380.0,165.0,75.98893459066754,40.0,660.0,11.753368139266968,0.014632339044234444,1.0,0.0,0.0,0.25,2.721040725708008,-0.11783158779144287,3.7371909998182673,3.0,1.0,50.0,-0.04724781513214113
381.0,200.0,53.318195033073444,40.0,800.0,9.410577297210693,0.02621834677203072,,,,,,,,,,,
382.0,200.0,56.15109581202269,64.0,800.0,10.023876190185547,0.03989249885882806,,,,,,,,,,,
383.0,197.0,95.42372968636457,40.0,788.0,18.109062671661377,0.0019967379718983658,,,,,,,,,,,
384.0,200.0,-1.305246788263322,40.0,800.0,3.0699309706687927,0.013237210318065351,,,,,,,,,,,
385.0,151.0,27.10789612025023,32.0,604.0,5.6168742179870605,0.015175729014202943,,,,,,,,,,,
386.0,200.0,41.710365843027844,40.0,800.0,10.256076335906982,0.010582796792689919,,,,,,,,,,,
387.0,200.0,61.34683821722867,40.0,800.0,13.324417114257812,0.013472276460511523,,,,,,,,,,,
388.0,200.0,54.92687927782538,48.0,800.0,7.14692223072052,0.020483892230885203,,,,,,,,,,,
389.0,179.0,37.366323093175886,36.0,716.0,8.588773727416992,0.01913960038899276,,,,,,,,,,,
390.0,200.0,90.53288979083301,48.0,800.0,15.00097131729126,0.00859664841050145,,,,,,,,,,,
391.0,200.0,48.33656787276268,44.0,800.0,7.84070885181427,0.007426122433158114,,,,,,,,,,,
392.0,200.0,61.021278195083156,40.0,800.0,11.554883480072021,0.0023248654738967645,,,,,,,,,,,
393.0,75.0,-0.1882549881935119,16.0,300.0,1.2735070288181305,0.09548965662192188,,,,,,,,,,,
394.0,59.0,0.27613888740539544,12.0,236.0,2.1143956780433655,0.26605004923743053,,,,,,,,,,,
395.0,200.0,39.993409614264976,40.0,800.0,9.05234956741333,0.02203348218377421,,,,,,,,,,,
396.0,60.0,-0.21839831471443166,12.0,240.0,3.716163158416748,0.06382463883475491,,,,,,,,,,,
397.0,200.0,56.53492890000345,48.0,800.0,6.960080981254578,0.01654224889319522,,,,,,,,,,,
398.0,200.0,31.704041846096512,40.0,800.0,5.370182037353516,0.028684109868137853,,,,,,,,,,,
399.0,200.0,45.575971193611636,40.0,800.0,14.97639775276184,0.006085313046199303,,,,,,,,,,,
400.0,200.0,29.852789332228724,40.0,800.0,6.342463731765747,0.017173187166164894,1.0,0.0,0.25,0.0,4.446573257446289,2.735438346862793,10.1424296326295,10.0,1.0,200.0,0.042671413719653634
401.0,200.0,-0.13969290331006037,40.0,800.0,2.250659763813019,0.034333789540738735,,,,,,,,,,,
402.0,200.0,42.80544386506082,40.0,800.0,15.533133029937744,0.009189803315926781,,,,,,,,,,,
403.0,74.0,0.30958226084709173,16.0,296.0,3.595993757247925,0.029873281712474054,,,,,,,,,,,
404.0,200.0,73.51576880961662,40.0,800.0,12.43808388710022,0.004128510452379164,,,,,,,,,,,
405.0,200.0,64.33278399482373,44.0,800.0,11.273178100585938,0.014827608976168527,,,,,,,,,,,
406.0,200.0,65.8147586744279,40.0,800.0,10.376010417938232,0.006039356501161396,,,,,,,,,,,
407.0,194.0,10.389453326761721,40.0,776.0,5.785410761833191,0.017888055819360052,,,,,,,,,,,
408.0,200.0,58.11841593980789,40.0,800.0,21.390286445617676,0.005625067762714764,,,,,,,,,,,
409.0,60.0,3.368719035759568,12.0,240.0,1.251661866903305,0.0715313188716891,,,,,,,,,,,
410.0,200.0,58.877390386723,40.0,800.0,7.885165214538574,0.013834331841792391,,,,,,,,,,,
411.0,166.0,41.82778259204701,36.0,664.0,12.260214567184448,0.01866901790092613,,,,,,,,,,,
412.0,200.0,49.32277620974929,40.0,800.0,6.62278938293457,0.012171805618362841,,,,,,,,,,,
413.0,200.0,68.52426547333602,48.0,800.0,7.749980926513672,0.011498208621869566,,,,,,,,,,,
414.0,200.0,39.90970781780781,40.0,800.0,7.000328183174133,0.016502286431180124,,,,,,,,,,,
415.0,89.0,0.4454178234934805,20.0,356.0,5.552885293960571,0.06749731341876242,,,,,,,,,,,
416.0,76.0,0.4931048059463499,16.0,304.0,2.3303653597831726,0.04057617318124451,,,,,,,,,,,
417.0,171.0,29.15624972075224,36.0,684.0,8.289037704467773,0.006875307881389681,,,,,,,,,,,
418.0,200.0,78.3308302022517,40.0,800.0,9.718127727508545,0.0006698894158745361,,,,,,,,,,,
419.0,200.0,56.889507557451736,40.0,800.0,6.0929988622665405,0.014197323968613063,,,,,,,,,,,
420.0,176.0,44.665837918743506,36.0,704.0,13.787067651748657,0.014008168469104021,1.0,0.0,0.25,0.0,4.2817535400390625,0.921857476234436,12.372526292832276,10.0,1.0,200.0,13.299180313572295
421.0,200.0,44.036159523204006,40.0,800.0,6.98329496383667,0.02180057021303128,,,,,,,,,,,
422.0,200.0,53.84195109382274,40.0,800.0,8.498222589492798,0.009458892228471072,,,,,,,,,,,
423.0,193.0,85.52389918945728,40.0,772.0,18.859374046325684,0.007079006009419686,,,,,,,,,,,
424.0,67.0,0.4019793200492861,16.0,268.0,8.078700304031372,0.13058648412062013,,,,,,,,,,,
425.0,200.0,23.330988297238953,40.0,800.0,8.875289916992188,0.030482797829146868,,,,,,,,,,,
426.0,200.0,82.4046288594604,56.0,800.0,9.011859655380249,0.04469054572723441,,,,,,,,,,,
427.0,200.0,32.304068046063186,40.0,800.0,12.629393339157104,0.0024652364043078467,,,,,,,,,,,
428.0,160.0,35.79616903699935,32.0,640.0,11.374204635620117,0.04158332652906438,,,,,,,,,,,
429.0,196.0,83.29286205057059,40.0,784.0,8.361802101135254,0.007363170230944682,,,,,,,,,,,
430.0,75.0,1.0358773171901703,16.0,300.0,1.838409662246704,0.051116484717755435,,,,,,,,,,,
431.0,200.0,35.861720149964114,40.0,800.0,8.669546842575073,0.0199168807201886,,,,,,,,,,,
432.0,200.0,75.096415591985,52.0,800.0,10.226868391036987,0.018838761765778145,,,,,,,,,,,
433.0,116.0,29.337191246598966,24.0,464.0,21.764485359191895,0.022928844686362027,,,,,,,,,,,
434.0,200.0,21.912749882414943,40.0,800.0,3.739195227622986,0.03342721120338954,,,,,,,,,,,
435.0,162.0,31.438177097514284,36.0,648.0,10.00534462928772,0.03313689294993338,,,,,,,,,,,
436.0,36.0,-0.3724878764152527,8.0,144.0,7.185672044754028,0.07201402785479634,,,,,,,,,,,
437.0,200.0,15.831016056239607,40.0,800.0,7.634799003601074,0.022542012258524924,,,,,,,,,,,
438.0,200.0,25.881689631938933,40.0,800.0,4.856320858001709,0.03567716655129204,,,,,,,,,,,
439.0,200.0,87.11081493049858,40.0,800.0,7.677042126655579,0.008773363679869473,,,,,,,,,,,
440.0,200.0,57.27989041320982,44.0,800.0,14.737240076065063,0.007409528960860265,1.0,0.0,0.5,0.0,1.9318195581436157,3.047880172729492,9.60560780322703,10.0,1.0,200.0,14.176637491583822
441.0,200.0,53.90274781566116,44.0,800.0,8.836521863937378,0.00672008363779867,,,,,,,,,,,
442.0,200.0,41.43876079693438,40.0,800.0,6.192032814025879,0.011295903038378796,,,,,,,,,,,
443.0,52.0,-0.1376633469760417,12.0,208.0,8.693989276885986,0.04002174974575061,,,,,,,,,,,
444.0,200.0,45.200041335076094,40.0,800.0,9.940825700759888,0.014640034542640734,,,,,,,,,,,
445.0,200.0,39.63440523967148,40.0,800.0,7.514759540557861,0.004315337744800418,,,,,,,,,,,
446.0,200.0,46.42007940225305,40.0,800.0,11.555615425109863,0.0254316680360418,,,,,,,,,,,
447.0,197.0,76.39487928340215,44.0,788.0,9.255604028701782,0.006900048631386935,,,,,,,,,,,
448.0,200.0,74.99841168299321,40.0,800.0,8.546085357666016,0.0034964392502656594,,,,,,,,,,,
449.0,155.0,59.65881285071374,36.0,620.0,10.458912134170532,0.002047517765848994,,,,,,,,,,,
450.0,200.0,75.20687198340894,44.0,800.0,8.087974309921265,0.02026659017700183,,,,,,,,,,,
451.0,200.0,44.30919111147523,44.0,800.0,12.735764503479004,0.01819229461574423,,,,,,,,,,,
452.0,193.0,71.82047005712988,40.0,772.0,7.8726173639297485,0.023469148502947235,,,,,,,,,,,
453.0,200.0,79.19274289980535,48.0,800.0,10.84196424484253,0.006054642318838344,,,,,,,,,,,
454.0,190.0,51.28671020939947,40.0,760.0,9.23688793182373,0.010738935552424778,,,,,,,,,,,
455.0,200.0,63.97470582984387,56.0,800.0,12.817339181900024,0.012319997078513722,,,,,,,,,,,
456.0,115.0,3.4786212347447862,24.0,460.0,12.090370893478394,0.04513220211032376,,,,,,,,,,,
457.0,110.0,1.401193472743034,24.0,440.0,7.369580268859863,0.059198037145534954,,,,,,,,,,,
458.0,76.0,0.5247315818071362,16.0,304.0,15.059016227722168,0.1063909991196681,,,,,,,,,,,
459.0,166.0,27.19452147871256,36.0,664.0,15.610984325408936,0.020849588695426746,,,,,,,,,,,
460.0,200.0,63.390672239661214,40.0,800.0,8.16541314125061,0.25567563989527065,1.0,0.0,0.5,0.0,4.3808746337890625,3.636918067932129,7.032860911863622,10.0,1.0,200.0,40.01124850586058
461.0,74.0,-0.28755297899246224,16.0,296.0,2.0017826855182648,0.093400711671943,,,,,,,,,,,
462.0,200.0,79.55324235633017,40.0,800.0,6.411219358444214,0.013493085921752246,,,,,,,,,,,
463.0,73.0,4.608146049529314,16.0,292.0,2.6443896889686584,0.08193251677325719,,,,,,,,,,,
464.0,200.0,56.44645326584579,48.0,800.0,6.863840579986572,0.011648633108507056,,,,,,,,,,,
465.0,108.0,10.926676251068717,24.0,432.0,10.310936450958252,0.0406507699221379,,,,,,,,,,,
466.0,56.0,1.7541603782773019,12.0,224.0,2.496284604072571,0.06209268741452047,,,,,,,,,,,
467.0,153.0,46.90645371422175,32.0,612.0,9.765265464782715,0.016228601000634058,,,,,,,,,,,
468.0,200.0,23.428511977195743,40.0,800.0,3.9403452277183533,0.03177496238612321,,,,,,,,,,,
469.0,200.0,65.70999411493537,44.0,800.0,12.31312870979309,0.007919721602555718,,,,,,,,,,,
470.0,200.0,39.31137911407278,44.0,800.0,12.487934827804565,0.010279467592603897,,,,,,,,,,,
471.0,200.0,84.18233181238178,40.0,800.0,6.997374176979065,0.003440371304740175,,,,,,,,,,,
472.0,200.0,93.48678686767819,48.0,800.0,10.73779821395874,0.006104360867772511,,,,,,,,,,,
473.0,200.0,51.96016723774375,40.0,800.0,6.373958230018616,0.00685794786881555,,,,,,,,,,,
474.0,200.0,43.18847792074086,48.0,800.0,5.772067546844482,0.01476155937000101,,,,,,,,,,,
475.0,50.0,-0.1358991026878357,12.0,200.0,4.290141463279724,0.07727308399007964,,,,,,,,,,,
476.0,54.0,0.2891198223829269,12.0,216.0,3.6225767135620117,0.10290530939239405,,,,,,,,,,,
477.0,200.0,32.144719953089954,40.0,800.0,8.860220193862915,0.006985759546860315,,,,,,,,,,,
478.0,137.0,22.97201656803489,28.0,548.0,7.445205211639404,0.006855823148162576,,,,,,,,,,,
479.0,200.0,66.85626707226041,44.0,800.0,11.209155321121216,0.011425276036883147,,,,,,,,,,,
480.0,78.0,0.26971871078014376,16.0,312.0,6.208704352378845,0.0625955078099949,1.0,0.0,0.5,0.0,5.623008728027344,3.118840217590332,9.358712117926189,10.0,1.0,200.0,23.29701370745898
481.0,200.0,88.95344494003804,40.0,800.0,11.096450805664062,0.002225667818262167,,,,,,,,,,,
482.0,197.0,86.92597711153329,48.0,788.0,4.2338738441467285,0.003263220461179106,,,,,,,,,,,
483.0,46.0,0.01403414249420172,12.0,184.0,4.0458579659461975,0.0351358277993926,,,,,,,,,,,
484.0,200.0,76.99694562479856,52.0,800.0,6.190219283103943,0.004672650087597319,,,,,,,,,,,
485.0,200.0,31.503917452320465,40.0,800.0,12.317633628845215,0.02409699235989393,,,,,,,,,,,
486.0,200.0,77.8969479940832,48.0,800.0,11.408480167388916,0.012057946150328291,,,,,,,,,,,
487.0,33.0,-0.11342073112726214,8.0,132.0,4.100000262260437,0.07720628077610552,,,,,,,,,,,
488.0,69.0,-0.07802030682563785,16.0,276.0,3.324486553668976,0.04615646783743088,,,,,,,,,,,
489.0,200.0,48.76038471944632,40.0,800.0,6.694398760795593,0.02049614435318861,,,,,,,,,,,
490.0,98.0,0.09809839993715264,20.0,392.0,4.7374773025512695,0.015721108335554845,,,,,,,,,,,
491.0,200.0,62.20993792340163,44.0,800.0,8.252660989761353,0.016670380856027123,,,,,,,,,,,
492.0,200.0,24.295787603408098,40.0,800.0,6.933939099311829,0.023295985364441663,,,,,,,,,,,
493.0,200.0,48.162138223648085,44.0,800.0,7.411565542221069,0.007404567010508067,,,,,,,,,,,
494.0,200.0,-0.6119272589683533,40.0,800.0,2.747899055480957,0.0649164492282388,,,,,,,,,,,
495.0,200.0,28.008900251984606,40.0,800.0,4.228663921356201,0.022208457016358096,,,,,,,,,,,
