iteration,curriculum_single_agent_stage,steps_collected,episode_return_mean,safe_reach_ratio,skill_entropy_norm,top1_skill_ratio,high_div_bonus_mean,conv_eval_success_delta_w5,high_entropy_coef,low_entropy_coef,low_reference_pretrain_stage,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,low_f_mean_x,low_f_mean_y,low_h_eig_min,low_h_eig_max,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
11.0,0.0,200.0,8.031342647820727,0.75,0.9596869109362242,0.2903225806451613,0.0,nan,0.04942775393419171,0.0004494949494949495,1.0,62.0,536.0,10.20214581489563,0.4053471151933081,0.05004582122859347,0.7103835427973877,0.0,4.818280595325632,-12.576651732902974,36.19631567597389,64.70204728096724,,,,,,,,,,,,
12.0,0.0,114.0,5.8492185974866215,0.5,0.9228468937275779,0.38095238095238093,0.0,nan,0.04937052932761087,0.00044444444444444447,1.0,42.0,361.0,8.254651069641113,0.6953113875207464,0.010244889521028741,1.369914619321877,0.0,3.5798027077689767,3.652978895464912,41.850999096408486,94.4634802006185,,,,,,,,,,,,
13.0,0.0,141.0,8.484237011522067,1.0,0.9813029553737606,0.2631578947368421,0.0,nan,0.049313304721030043,0.0004393939393939394,1.0,57.0,475.0,10.998732805252075,0.5396156484466701,0.017650804001290155,1.043745831680532,0.0,2.18437477434054,0.7663847564253956,59.09237514808774,121.96845858544111,,,,,,,,,,,,
14.0,0.0,140.0,7.508309613391763,1.0,0.9842534898507777,0.27906976744186046,0.0,nan,0.049256080114449215,0.00043434343434343433,1.0,43.0,376.0,8.901351690292358,0.5832851085112907,0.0788562059774307,1.0085417896243314,0.0,20.905660834163427,-5.569743579137139,51.95412075892091,124.17333741486073,,,,,,,,,,,,
15.0,0.0,161.0,8.694415685608996,1.0,0.9846015395936547,0.2641509433962264,0.0,nan,0.049198855507868386,0.0004292929292929293,1.0,53.0,452.0,11.953049182891846,0.7022322582456582,0.002000975988948994,1.4002723506213641,0.0,-7.45421458221972,-0.5429455623961985,53.99842564575374,178.3298538327217,,,,,,,,,,,,
16.0,0.0,136.0,8.690542572140705,1.0,0.9343671254170066,0.3469387755102041,0.0,nan,0.04914163090128756,0.00042424242424242425,1.0,49.0,409.0,10.157331943511963,0.5590359878283948,0.0032178734510406315,1.1114857744543514,0.0,-12.082586324075237,4.220102368621156,52.60341418534517,153.49007073044777,,,,,,,,,,,,
17.0,0.0,147.0,7.846899443827578,1.0,0.9833761437762134,0.23809523809523808,0.0,nan,0.04908440629470673,0.0004191919191919192,1.0,42.0,349.0,9.327091455459595,0.7135740243143118,0.002490963953896752,1.4218800813372354,0.0,-5.445929682813585,-0.060524974804138765,73.7454461529851,164.82377411425114,,,,,,,,,,,,
18.0,0.0,164.0,9.198951508402839,1.0,0.9524796369990794,0.29508196721311475,0.0,nan,0.0490271816881259,0.0004141414141414141,1.0,61.0,558.0,14.85275411605835,0.7266866783209025,0.07284632900425247,1.307449971637027,0.0,-2.3963503506965935,-4.34238605434075,65.43958351016045,155.2235704958439,,,,,,,,,,,,
19.0,0.0,180.0,10.229242331050354,1.0,0.9242200569927824,0.390625,0.0,nan,0.048969957081545064,0.0004090909090909091,1.0,64.0,547.0,16.940016269683838,0.8716900247090962,0.00251695752410086,1.7381182315435808,0.0,2.189224766450934,2.567417858168483,73.07304870337248,194.01091253757477,,,,,,,,,,,,
20.0,0.0,155.0,8.421640357822191,1.0,0.9026860068232531,0.36363636363636365,0.0,nan,0.048912732474964235,0.00040404040404040404,1.0,55.0,477.0,10.907825469970703,0.49930253952879866,0.06377909301500773,0.8691793600853241,0.0,33.77466841228306,0.25815090048126876,58.375612085685134,161.6391350775957,1.0,1.0,1.0,0.0,1.0,0.2508583068847656,2.9860496520996094,11.76673868240323,76.0,1.0,179.0,257.68375297499847
21.0,0.0,170.0,7.9716461091116155,1.0,0.9541964799422897,0.28888888888888886,0.0,nan,0.048855507868383406,0.000398989898989899,1.0,45.0,392.0,12.573528051376343,1.0269455488200947,0.0030250558141986517,2.047670712627024,0.0,-3.0330175375565886,15.162757369456813,79.79861859977245,230.93468707799911,,,,,,,,,,,,
22.0,0.0,158.0,9.939737339317816,1.0,0.9212622637639453,0.35,0.0,nan,0.04879828326180258,0.00039393939393939396,1.0,60.0,520.0,16.508355617523193,0.6730634238994071,0.007929993786387257,1.3300963147171956,0.0,-8.37149736774154,2.982023641699925,95.94229988753796,264.2599808573723,,,,,,,,,,,,
23.0,0.0,136.0,3.724787152409567,0.25,0.9848722614089803,0.2459016393442623,0.0,nan,0.04874105865522175,0.0003888888888888889,1.0,61.0,541.0,7.842360138893127,0.5763555147300394,0.096939720845715,0.9572956451311825,0.0,4.246737701818347,14.042751213652082,72.90634934138507,133.98464285954833,,,,,,,,,,,,
24.0,0.0,200.0,4.323062857240464,0.25,0.9473024433668448,0.313953488372093,0.0,nan,0.04868383404864092,0.0003838383838383839,1.0,86.0,740.0,3.445013329386711,0.05587974153752384,0.007469733554369196,0.09670570412867452,0.0,-3.2336587860481814,13.048881789669394,33.07178124040365,44.950734719634056,,,,,,,,,,,,
25.0,0.0,195.0,8.715266946926725,1.0,0.977161541184895,0.2830188679245283,0.0,nan,0.04862660944206009,0.0003787878787878788,1.0,53.0,446.0,11.587510347366333,0.7142613740566048,0.022298768894728496,1.3837232897894012,0.0,-48.93255361355841,11.226226583588868,175.79089325666428,261.3276581764221,,,,,,,,,,,,
26.0,0.0,200.0,7.105101931542168,0.75,0.9568219260342278,0.28846153846153844,0.0,nan,0.048569384835479255,0.00037373737373737375,1.0,52.0,472.0,7.961556434631348,0.42826974694844466,0.0712522987925226,0.7138757827375741,0.0,41.63741342257708,-7.945366590982303,88.99972887709737,175.95546548813581,,,,,,,,,,,,
27.0,0.0,200.0,9.170818365439791,0.75,0.9725465304742257,0.2857142857142857,0.0,nan,0.04851216022889843,0.00036868686868686865,1.0,70.0,637.0,12.170453906059265,0.4350989773488436,0.0015598922143369442,0.8669040378226285,0.0,-8.714837309904397,-10.256151959300041,117.16952780634165,222.47128477692604,,,,,,,,,,,,
28.0,0.0,156.0,9.865118951536733,1.0,0.9736205294679937,0.25,0.0,nan,0.0484549356223176,0.0003636363636363636,1.0,60.0,550.0,12.666657447814941,0.5054664400181537,0.04725811865321816,0.9161028648493748,0.0,-2.814774819649756,5.578472027089447,97.12299901992083,186.66673937439919,,,,,,,,,,,,
29.0,0.0,196.0,9.18348968200387,1.0,0.950539180058477,0.29310344827586204,0.0,nan,0.04839771101573677,0.0003585858585858586,1.0,58.0,486.0,13.25295114517212,0.9144903526387225,0.025934692018310557,1.776875096900028,0.0,-8.82069673622027,41.217995347455144,194.06122356653214,294.48886704444885,,,,,,,,,,,,
30.0,0.0,77.0,1.671070631146436,0.0,0.9825062786601574,0.2777777777777778,0.0,nan,0.04834048640915594,0.00035353535353535354,1.0,36.0,308.0,2.0726903676986694,0.18762521424972078,0.026665351588794912,0.32153186660596617,0.0,9.350901773199439,-1.1382972296560183,102.27753422688693,163.57279450446367,1.0,0.0,0.75,0.0,0.75,1.0078986883163452,1.5004892349243164,12.009473851707298,87.0,1.0,200.0,238.62398632615827
31.0,0.0,200.0,7.082326243706071,0.75,0.945058674296623,0.3522727272727273,0.0,nan,0.04828326180257511,0.0003484848484848485,1.0,88.0,732.0,6.270108580589294,0.3936534562002123,0.09019479997511315,0.599836682101607,0.0,-37.38535522017628,-6.264678324805573,59.83991387113929,113.21680877357721,,,,,,,,,,,,
32.0,0.0,153.0,9.67185689821841,1.0,0.9474958372546192,0.35,0.0,nan,0.04822603719599428,0.00034343434343434346,1.0,60.0,519.0,13.94286060333252,0.6146914230998846,0.015544473351951638,1.1980311832951607,0.0,-10.262701521161944,18.681086275726557,167.59712895751,241.21280606091022,,,,,,,,,,,,
33.0,0.0,200.0,9.112279037050921,0.75,0.9810439364440221,0.25,0.0,nan,0.048168812589413454,0.0003383838383838384,1.0,60.0,541.0,12.440621614456177,0.4640432292187029,0.0015294074793921197,0.9248208998464662,0.0,-1.5395214965101331,4.626113584963605,136.89794386923313,192.53915457427502,,,,,,,,,,,,
34.0,0.0,135.0,8.653328570202005,1.0,0.9410335482746689,0.375,0.0,nan,0.04811158798283262,0.0003333333333333334,1.0,48.0,406.0,11.390615940093994,0.6086427737234317,0.0018403453070057196,1.2133791975321309,0.0,0.5575005125720054,-6.281154195778072,180.88885016739368,246.11402729153633,,,,,,,,,,,,
35.0,0.0,125.0,8.471567109227191,1.0,0.9605870702307939,0.2916666666666667,0.0,nan,0.04805436337625179,0.0003282828282828283,1.0,48.0,425.0,10.212574005126953,0.561842189225672,0.02010484833110282,1.0830369175570707,0.0,22.262799796182662,-4.90521222515963,137.20771786943078,194.03342033177614,,,,,,,,,,,,
36.0,0.0,158.0,9.794314646050351,1.0,0.9772901247885626,0.2711864406779661,0.0,nan,0.04799713876967096,0.00032323232323232324,1.0,59.0,527.0,12.979082107543945,0.5639081081035329,0.018861921465827436,1.089797913381516,0.0,-0.6979322098195553,-11.16993474564515,103.59179774671793,185.4027469009161,,,,,,,,,,,,
37.0,0.0,200.0,7.729175371285542,0.75,0.9826853772509803,0.26153846153846155,0.0,nan,0.04793991416309013,0.00031818181818181815,1.0,65.0,547.0,8.189599126577377,0.3702235886858034,0.028713348033022612,0.6826655236924073,0.0,-20.86346779251471,2.5718279173597693,89.2230974137783,137.2114536166191,,,,,,,,,,,,
38.0,0.0,98.0,6.841020373515789,1.0,0.9495482122972617,0.3142857142857143,0.0,nan,0.0478826895565093,0.0003131313131313131,1.0,35.0,277.0,6.144052028656006,0.4277899223317263,0.002634133839277908,0.8500672925782572,0.0,-3.3207735064206645,7.342093634419143,134.96468225121498,183.89332151412964,,,,,,,,,,,,
39.0,0.0,177.0,9.141988473422842,1.0,0.9903469157280407,0.25862068965517243,0.0,nan,0.047825464949928474,0.00030808080808080807,1.0,58.0,501.0,9.86306381225586,0.5031431952638741,0.06645752880676525,0.8731555699622149,0.0,-28.741993048228323,39.136145998723805,129.39072693884373,183.74310402572155,,,,,,,,,,,,
40.0,0.0,171.0,9.959572399221377,1.0,0.9805138253544775,0.2786885245901639,0.0,nan,0.047768240343347645,0.00030303030303030303,1.0,61.0,555.0,13.691648244857788,0.4761725448335028,0.01230684726972786,0.9271100887313359,0.0,12.133311788900755,5.010533430380747,164.86864008754492,217.706773981452,1.0,1.0,1.0,0.0,1.0,0.24614819884300232,2.339877128601074,11.755083023104817,79.0,1.0,181.0,301.3928690744195
41.0,0.0,142.0,9.162776156887427,1.0,0.9838343339676237,0.2545454545454545,0.0,nan,0.04771101573676681,0.000297979797979798,1.0,55.0,490.0,9.196761131286621,0.35330577336776514,0.01537642404347983,0.6757150782041634,0.0,-6.167281865840778,-0.4577066858764738,104.23147805035114,140.81814682483673,,,,,,,,,,,,
42.0,0.0,143.0,8.127473141290256,1.0,0.9135976884621438,0.37209302325581395,0.0,nan,0.04765379113018598,0.00029292929292929295,1.0,43.0,371.0,10.315227746963501,0.7154654966464022,0.008947484225778624,1.4127953176690653,0.0,4.948849346721545,-10.150326665490866,164.08029938861728,227.46510307490826,,,,,,,,,,,,
43.0,0.0,51.0,0.45352569106966234,0.0,0.9119170652091372,0.32,0.0,nan,0.04759656652360515,0.0002878787878787879,1.0,25.0,204.0,0.7860910594463348,0.30544281742439183,0.020770614570507794,0.5689506199911448,0.0,-26.378195421368467,-31.118785616375654,62.143488238839545,110.61235706478942,,,,,,,,,,,,
44.0,0.0,158.0,9.890664957948045,1.0,0.9774254486617774,0.25862068965517243,0.0,nan,0.04753934191702432,0.0002828282828282828,1.0,58.0,508.0,12.18956732749939,0.6728873878887498,0.0013651932176772519,1.342815662492015,0.0,2.38505681802053,2.993246725294739,141.18952536582947,200.96499985456467,,,,,,,,,,,,
45.0,0.0,169.0,9.504205485284343,1.0,0.9625902635264116,0.30357142857142855,0.0,nan,0.047482117310443495,0.00027777777777777783,1.0,56.0,476.0,11.260550737380981,0.49883226199335695,0.001231999515962201,0.9949689534299182,0.0,-1.9463902983115986,-2.697189401369542,172.39901117235422,237.49008168280125,,,,,,,,,,,,
46.0,0.0,85.0,2.7065228541195427,0.25,0.9857435338340627,0.28205128205128205,0.0,nan,0.047424892703862666,0.00027272727272727274,1.0,39.0,332.0,1.9468424022197723,0.2535164039729807,0.027127229762030865,0.4521905582591508,0.0,-9.128243527491577,-7.790266492345836,76.96859784750268,128.28406082466245,,,,,,,,,,,,
47.0,0.0,117.0,8.274562615603218,1.0,0.9343397199254415,0.3409090909090909,0.0,nan,0.04736766809728184,0.0002676767676767677,1.0,44.0,372.0,8.252650022506714,0.4816319411784491,0.005033508546684828,0.9530318815561465,0.0,-4.133630435564555,-5.535706083173864,100.17236267402768,160.2586160004139,,,,,,,,,,,,
48.0,0.0,149.0,9.293912841901198,1.0,0.9889613088882877,0.2222222222222222,0.0,nan,0.047310443490701,0.0002626262626262626,1.0,54.0,484.0,11.263653039932251,0.5153279127735004,0.0040610487481254065,1.0222229031932017,0.0,-3.5708013093099,0.6645146872615442,109.32363472133875,185.12393798679113,,,,,,,,,,,,
49.0,0.0,82.0,3.6469407533854308,0.25,0.9461468945184465,0.32432432432432434,0.0,nan,0.04725321888412017,0.00025757575757575756,1.0,37.0,324.0,3.307210326194763,0.2808412427930307,0.006908066071300602,0.547646813767543,0.0,29.084774224320427,4.114973176619969,55.80167178902775,130.6796737536788,,,,,,,,,,,,
50.0,0.0,174.0,8.16390748064966,1.0,0.9690426272742815,0.3,0.0,nan,0.047195994277539344,0.0002525252525252525,1.0,60.0,521.0,6.3886798620224,0.39378187072628634,0.06967436150753592,0.6470501513020963,0.0,-26.541821164777502,86.75957483798265,132.34688892960548,265.3721760213375,1.0,1.0,1.0,0.0,1.0,0.41980472207069397,2.4474334716796875,11.793019054224715,77.0,1.0,179.0,292.6461505545679
51.0,0.0,172.0,9.368239215239898,1.0,0.9918770309841276,0.24074074074074073,0.0,nan,0.047138769670958515,0.0002474747474747475,1.0,54.0,481.0,14.468860626220703,0.6647175478134955,0.0010026660779907104,1.3271848099345356,0.0,-2.9390138699673116,2.0095403073355556,206.6558252722025,284.6612198352814,,,,,,,,,,,,
52.0,0.0,174.0,8.693117910102021,1.0,0.9029064358581119,0.44,0.0,nan,0.047081545064377686,0.00024242424242424245,1.0,50.0,416.0,9.676573514938354,0.6794787301174665,0.0018187275937755487,1.3551002684750557,0.0,-6.222659328952432,2.703385586151853,167.70906126499176,245.13036979921162,,,,,,,,,,,,
53.0,0.0,148.0,6.66014149695636,0.75,0.9511637289905772,0.35294117647058826,0.0,nan,0.04702432045779686,0.00023737373737373735,1.0,51.0,441.0,6.831832766532898,0.5322446410181101,0.06576752796817521,0.9308239558479556,0.0,-35.41138931387104,-7.273251653183252,159.3011484183371,241.7106063067913,,,,,,,,,,,,
54.0,0.0,142.0,7.468103863224394,1.0,0.979321686471395,0.30434782608695654,0.0,nan,0.04696709585121603,0.0002323232323232323,1.0,46.0,393.0,5.070929765701294,0.3115217434739179,0.021359953995052194,0.5801786328707479,0.0,17.929661969654262,-11.995201430283487,132.80632136389613,191.75898091495037,,,,,,,,,,,,
55.0,0.0,122.0,6.805258047766994,0.5,0.9728214742166302,0.2608695652173913,0.0,nan,0.04690987124463519,0.00022727272727272727,1.0,46.0,400.0,5.487187623977661,0.23672945886002594,0.0012904924688577069,0.4705833157665147,0.0,-4.538523641589563,-5.28352370831999,98.17098880559206,146.1169190108776,,,,,,,,,,,,
56.0,0.0,52.0,1.212260435819626,0.0,0.9353389093341263,0.3333333333333333,0.0,nan,0.046852646638054364,0.00022222222222222223,1.0,24.0,208.0,1.341336578130722,0.3109910187373806,0.14644528392859202,0.3264842154482433,0.0,-44.04320998375233,50.721842924562786,184.6653705743643,277.57577004799475,,,,,,,,,,,,
57.0,0.0,126.0,8.189476636685441,1.0,0.908629369116973,0.3829787234042553,0.0,nan,0.046795422031473535,0.0002171717171717172,1.0,47.0,392.0,6.155375242233276,0.33084004776469556,0.005768904555555343,0.6499119559731668,0.0,9.828028524410911,-9.42257920699194,172.00007462501526,255.91804346442223,,,,,,,,,,,,
58.0,0.0,122.0,8.604250420853507,1.0,0.9544623872793675,0.34782608695652173,0.0,nan,0.046738197424892707,0.0002121212121212121,1.0,46.0,416.0,7.045762896537781,0.24177350487252625,0.0041364758390578515,0.4750915132553457,0.0,2.3407196211628616,-6.372263990808278,126.77307876944542,222.30883164703846,,,,,,,,,,,,
59.0,0.0,196.0,9.832761388197564,1.0,0.9622064385067077,0.2753623188405797,0.0,nan,0.04668097281831188,0.00020707070707070706,1.0,69.0,618.0,6.729925125837326,0.19887062056761806,0.04679899793205733,0.30404158429747064,0.0,8.057125764433295,-54.292700096732005,61.92412884533405,161.42068453878164,,,,,,,,,,,,
60.0,0.0,149.0,8.589807926341901,1.0,0.9681769100164084,0.2826086956521739,0.0,nan,0.04662374821173105,0.00020202020202020207,1.0,46.0,406.0,8.074326753616333,0.38531279126107165,0.0019664611613046112,0.7664927584681607,0.0,4.874047487974167,-5.128672316903248,140.27711425721645,304.3187445998192,1.0,1.0,1.0,0.0,1.0,0.3122998774051666,1.9129668474197388,11.759391127154231,75.0,1.0,177.0,288.92966050051183
61.0,0.0,157.0,7.557719919309035,0.5,0.9573263352168181,0.3018867924528302,0.0,nan,0.04656652360515022,0.00019696969696969698,1.0,53.0,476.0,6.796401381492615,0.2598360732998728,0.07817404761630999,0.36307210829669145,0.0,-4.8058123821392655,16.10940901952563,129.84995687007904,241.75930565595627,,,,,,,,,,,,
62.0,0.0,138.0,7.375900625139479,1.0,0.9248128303684463,0.3888888888888889,0.0,nan,0.046509298998569384,0.00019191919191919194,1.0,36.0,302.0,5.734886050224304,0.6169352237525345,0.002020224849361263,1.229637047509931,0.0,3.7468098867684603,-5.212796128354967,173.48856968432665,239.11205987632275,,,,,,,,,,,,
63.0,0.0,111.0,8.066682000942535,1.0,0.963628635381145,0.3333333333333333,0.0,nan,0.046452074391988556,0.00018686868686868685,1.0,42.0,353.0,5.813813805580139,0.33651592064074975,0.0027500692915509717,0.6673068583152997,0.0,0.31266316678375006,-2.06110108923167,141.89724207669497,200.40456737577915,,,,,,,,,,,,
64.0,0.0,200.0,7.021958196833738,0.75,0.9488134488477322,0.32608695652173914,0.0,nan,0.04639484978540773,0.0001818181818181818,1.0,46.0,403.0,4.873568654060364,0.37380626609490264,0.054956257142080744,0.6367459527681056,0.0,17.01625396218151,-19.012819779803976,131.38393141329288,214.69125177711248,,,,,,,,,,,,
65.0,0.0,80.0,2.207407069206242,0.0,0.9537702875140042,0.34210526315789475,0.0,nan,0.0463376251788269,0.00017676767676767677,1.0,38.0,320.0,1.778498888015747,0.19564304273910693,0.009848686127192252,0.3707589106022233,0.0,-23.651351045118645,0.4726612593512982,115.95409702509642,198.07751524448395,,,,,,,,,,,,
66.0,0.0,129.0,8.256403931565591,1.0,0.9408548200283267,0.27906976744186046,0.0,nan,0.04628040057224607,0.00017171717171717173,1.0,43.0,389.0,5.211817741394043,0.34020680817690163,0.0019307719210104324,0.6762972146556905,0.0,3.5814808601280674,-1.6051025472115725,110.49661026149988,157.21764178574085,,,,,,,,,,,,
67.0,0.0,133.0,8.014966294951744,1.0,0.9198994701441979,0.37209302325581395,0.0,nan,0.04622317596566524,0.0001666666666666667,1.0,43.0,361.0,4.655196309089661,0.23963146904003452,0.0013636589223082751,0.47627954511896675,0.0,3.439675249857828,2.2700317224371247,116.77452516928315,175.17843115329742,,,,,,,,,,,,
68.0,0.0,59.0,0.6959104573726662,0.0,0.8584607281200812,0.42857142857142855,0.0,nan,0.04616595135908441,0.0001616161616161616,1.0,28.0,236.0,2.619575619697571,0.4076952292272866,0.023044807099947464,0.7683050492712752,0.0,7.792117159245378,28.363703292305185,64.52856438846912,117.11223228098983,,,,,,,,,,,,
69.0,0.0,159.0,8.297396640423695,1.0,0.9518171647921649,0.2978723404255319,0.0,nan,0.046108726752503576,0.00015656565656565655,1.0,47.0,406.0,7.457624316215515,0.49921450551960334,0.008356747625009153,0.981489135916023,0.0,16.74330873787403,4.944118842948228,124.8671437241137,161.37640008330345,,,,,,,,,,,,
70.0,0.0,146.0,8.90239720463754,1.0,0.9347045833077381,0.35294117647058826,0.0,nan,0.04605150214592275,0.00015151515151515152,1.0,51.0,442.0,7.632038235664368,0.2584823396384195,0.010314733697262178,0.4961355911277676,0.0,-8.10721481544897,-6.858948301523924,112.45330528914928,157.0041334927082,1.0,1.0,1.0,0.0,1.0,0.09182682633399963,2.338376045227051,11.735731482738629,78.0,1.0,176.0,272.7031955102089
71.0,0.0,199.0,9.71636674687268,1.0,0.9357541395657859,0.3333333333333333,0.0,nan,0.04599427753934192,0.00014646464646464648,1.0,66.0,601.0,10.398166418075562,0.2632780687912373,0.022400351035885363,0.4814823245670041,0.0,17.36692327260971,-1.2424767597112805,104.40314795821905,167.24431243538857,,,,,,,,,,,,
72.0,0.0,145.0,8.9994333529845,1.0,0.9553046246971699,0.2962962962962963,0.0,nan,0.04593705293276109,0.00014141414141414144,1.0,54.0,460.0,5.1496840715408325,0.15291639538531854,0.008590531810469315,0.2884000825102433,0.0,4.474915939266793,2.0645691049285233,107.18911336362362,169.98893325030804,,,,,,,,,,,,
73.0,0.0,145.0,8.451984658241283,1.0,0.8498169620115478,0.4375,0.0,nan,0.04587982832618026,0.00013636363636363634,1.0,48.0,394.0,6.67158305644989,0.26008822092791206,0.000591489473265483,0.5187297141426441,0.0,-5.425559824798256,5.631846490781754,152.63557022809982,217.7562161833048,,,,,,,,,,,,
74.0,0.0,95.0,6.900154630094769,1.0,0.924355232728205,0.3333333333333333,0.0,nan,0.04582260371959943,0.0001313131313131313,1.0,33.0,260.0,1.9572127163410187,0.16008029100007093,0.0009135776857362998,0.31811320590235703,0.0,6.355714223813266,-0.543207653099671,114.96905444562435,162.56870825588703,,,,,,,,,,,,
75.0,0.0,182.0,8.487307010889063,1.0,0.9348062058332174,0.3448275862068966,0.0,nan,0.0457653791130186,0.00012626262626262626,1.0,58.0,513.0,6.9204713106155396,0.2833877854590128,0.017947470701727752,0.5299983818339937,0.0,-7.030727027449757,-23.108406940940768,106.4668979626149,165.50300098210573,,,,,,,,,,,,
76.0,0.0,75.0,2.8935743384063297,0.25,0.9430411857040538,0.3055555555555556,0.0,nan,0.04570815450643777,0.00012121212121212122,1.0,36.0,300.0,2.345366656780243,0.27384425339567997,0.0026790662794800024,0.542129004417518,0.0,-0.8330744877457619,-1.4585573368240148,184.03546126186848,260.1088038086891,,,,,,,,,,,,
77.0,0.0,185.0,8.834519933313143,1.0,0.8456364394455298,0.4230769230769231,0.0,nan,0.04565092989985694,0.00011616161616161618,1.0,52.0,444.0,5.463467717170715,0.3118926846132126,0.00462683154247312,0.6141947259255143,0.0,4.812541198916733,10.289236520184204,132.94221271574497,180.79181468486786,,,,,,,,,,,,
78.0,0.0,200.0,9.022926509603879,0.75,0.9216625320785883,0.3333333333333333,0.0,nan,0.04559370529327611,0.00011111111111111109,1.0,69.0,621.0,7.477623641490936,0.2224176735189758,0.06517160640635877,0.3142161092875977,0.0,15.045422097668052,17.48190204007551,90.88076914101839,153.41274248063564,,,,,,,,,,,,
