iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
130.0,11.0,-0.39853154182434086,0.0,0.0,4.0,44.0,0.434507392346859,8530151573219514.0,1.0,0.0,0.0,0.25,0.0,24.407873153686523,3.8627891540527344,2.6071533676004037,2.0,1.0,32.0,-0.7235363674163819
131.0,78.0,-0.9049649882316588,0.0,nan,16.0,312.0,0.05499275028705597,9588091473395344.0,,,,,,,,,,,,
132.0,66.0,-1.3185521697998046,0.0,nan,16.0,264.0,0.07421083375811577,1587923557648512.0,,,,,,,,,,,,
133.0,58.0,-0.5409000444412231,0.0,nan,12.0,232.0,0.024043482029810548,2.3898461397838544e+17,,,,,,,,,,,,
134.0,53.0,-0.13253498554229753,0.0,nan,12.0,212.0,0.06461297813802958,8.504865130722299e+16,,,,,,,,,,,,
135.0,16.0,-0.5058003520965576,0.0,nan,4.0,64.0,0.16900303214788437,1.5175289580027904e+16,,,,,,,,,,,,
136.0,14.0,-0.39978444814682007,0.0,nan,4.0,56.0,0.3263861984014511,1.8243470379923222e+17,,,,,,,,,,,,
137.0,58.0,-1.2169437873363496,0.0,nan,12.0,232.0,0.20295386388897896,2.225074177231189e+16,,,,,,,,,,,,
138.0,38.0,-0.8001964616775513,0.0,nan,8.0,152.0,0.09400763735175133,6.476760404569748e+16,,,,,,,,,,,,
139.0,39.0,-0.7721483135223389,0.0,nan,8.0,156.0,0.0421475232578814,2138683230852037.0,,,,,,,,,,,,
140.0,69.0,-1.2096971058845523,0.0,0.0,16.0,276.0,0.041428768541663885,6780226888066133.0,1.0,0.0,0.0,0.25,0.0,22.06308937072754,3.8627891540527344,2.821659631561488,2.0,1.0,33.0,-0.7211263227462769
141.0,28.0,-0.6364390420913696,0.0,nan,8.0,112.0,-0.04624841641634703,2046500071924882.2,,,,,,,,,,,,
142.0,91.0,-1.1738254046440126,0.0,nan,20.0,364.0,0.20701703056693077,1487251413174175.5,,,,,,,,,,,,
143.0,15.0,-0.4540849685668945,0.0,nan,4.0,60.0,0.35139113664627075,5.4952146475854504e+16,,,,,,,,,,,,
144.0,43.0,-0.9917125034332276,0.0,nan,12.0,172.0,0.03134568780660629,5.619557299221318e+16,,,,,,,,,,,,
