iteration,episode_return_mean,train_team_success_rate,train_agent_success_rate,train_collision_rate,high_samples,loss_high_total,loss_high_actor,loss_high_value,high_entropy,high_approx_kl,high_clip_frac,high_entropy_coef,eval_episode_return_mean,eval_team_success_rate,eval_agent_success_rate,eval_collision_rate
21.0,1.1831467667222006,0.0,0.0,0.125,920.0,1.153774008154869,-0.003189311114450296,2.4185818621267874,1.0710688292980195,0.21323618789513907,0.4715277776122093,0.048855507868383406,,,,
22.0,0.9010682576894726,0.0,0.0,0.25,896.0,1.0544818315122808,-0.015882188745308667,2.2507986556738615,1.127812534570694,0.2727217911077397,0.5,0.04879828326180258,,,,
23.0,-0.2966011245548728,0.0,0.0,0.25,677.0,0.18141620098189876,-0.015877922816964037,0.49384781989184295,1.018233660947193,0.10434577851132913,0.20434390313246034,0.04874105865522175,,,,
24.0,0.0313573935627921,0.0,0.0,0.5,584.0,0.5512234784662724,-0.025633382797241214,1.2562859140336515,1.0534522116184235,0.18432463556528092,0.3515625,0.04868383404864092,,,,
25.0,1.9365065811946969,0.0,0.0,0.25,814.0,1.305461595264765,-0.013647437776223972,2.746677603859168,1.115227969793173,0.2549896572644894,0.47153271276217246,0.04862660944206009,,,,
26.0,0.15518094569444574,0.0,0.0625,0.375,672.0,0.5196720077232881,-0.01619404590349983,1.1730005300857804,1.0425128381360662,0.2194077494469556,0.31285511363636365,0.048569384835479255,,,,
27.0,4.4893252568691935,0.0,0.0625,0.5,636.0,3.4325658291578294,-0.012309778528288007,6.980637621879578,0.9367385178804398,0.13755198493599893,0.25039062500000003,0.04851216022889843,,,,
28.0,1.3252355182170859,0.0,0.0625,0.375,739.0,0.624079971263806,-0.02404442518794288,1.3951830336203177,1.0208892524242401,0.2473570027699073,0.37230282804618275,0.0484549356223176,,,,
29.0,0.6404667111486179,0.0,0.0,0.375,657.0,0.5501980856060982,-0.005129516802050851,1.209812337701971,1.0243989080190659,0.22612905840982092,0.3410344259305434,0.04839771101573677,,,,
30.0,3.36253473728895,0.0,0.0,0.625,523.0,3.7365171379513207,0.0020629330279512536,7.564245237244499,0.9860977878173192,0.24524995063742,0.3108428037828869,0.04834048640915594,7.8593733316659895,0.0,0.0,0.5
31.0,3.7914257122576247,0.0,0.0,0.25,938.0,2.2339070985714593,-0.023143429836879174,4.604791875680288,0.9391535520553589,0.2332092523574829,0.34737103258570035,0.04828326180257511,,,,
32.0,10.414604240655894,0.125,0.1875,0.25,963.0,6.342202647589147,-0.009570273396093398,12.790763184428215,0.9042561370879412,0.19930768106132746,0.3222656254656613,0.04822603719599428,,,,
33.0,4.280770125985149,0.0,0.0,0.4375,846.0,2.6818981489964893,-0.019424495021147386,5.486107149294444,0.8663478940725327,0.3974461406469345,0.35120376359139166,0.048168812589413454,,,,
34.0,5.608175521492962,0.125,0.125,0.3125,859.0,4.407169073820114,-0.03287648384658886,8.971307516098022,0.9479670109493391,0.21144020717058862,0.34628182862486157,0.04811158798283262,,,,
35.0,1.2394034962356126,0.0,0.0,0.5,716.0,0.8101083633179466,-0.018701025866903365,1.7527458121379216,0.9897856836517651,0.29813481867313385,0.4474826386819283,0.04805436337625179,,,,
36.0,8.281254004836082,0.25,0.4375,0.3125,673.0,6.676957282153043,-0.016268095255575397,13.46026314388622,0.7689248824661429,0.08090164021334866,0.11477703194726598,0.04799713876967096,,,,
37.0,6.141619897037751,0.125,0.125,0.25,887.0,3.817291783435004,-0.03964343889882522,7.805638624089104,0.9571166283317974,0.33931497803756167,0.4329494722187519,0.04793991416309013,,,,
38.0,11.671968475952745,0.375,0.5,0.125,749.0,7.802497297525406,-0.026579444335463144,15.734484295050303,0.7970610447227955,0.15729097928851843,0.23846932935218015,0.0478826895565093,,,,
39.0,9.284860071539883,0.125,0.125,0.5,668.0,8.334073380990462,-0.03156739437359978,16.799546241760254,0.7136865176937797,0.19331336512484334,0.25649350678378885,0.047825464949928474,,,,
40.0,8.612447725236413,0.5,0.5625,0.125,746.0,6.819797729452451,-0.013694737184171874,13.737580925226212,0.7389426628748575,0.22455740192284185,0.20586867614959675,0.047768240343347645,18.049368969202064,0.0,0.0,0.25
41.0,7.743529286086568,0.125,0.125,0.5,655.0,7.083639150316065,-0.029152820585295558,14.306099783290517,0.8437866107984023,0.20148297204551371,0.31834753873673355,0.04771101573676681,,,,
42.0,6.144856843650329,0.25,0.3125,0.25,910.0,3.6697624961535134,-0.020458835177123547,7.465991554657618,0.8976079970598221,0.2739292127390702,0.39441964303453764,0.04765379113018598,,,,
43.0,5.514086607098587,0.125,0.125,0.4375,715.0,4.924215272068977,-0.033997439177862056,10.001648838321367,0.8952674381434917,0.2842794405296445,0.369702889273564,0.04759656652360515,,,,
44.0,11.394950313866138,0.0,0.0625,0.4375,736.0,8.310724715391794,-0.020195742254145443,16.730992158253986,0.7273035980761051,0.12907501962035894,0.15104166666666666,0.04753934191702432,,,,
45.0,5.738171350955961,0.0,0.0625,0.5625,555.0,6.6762011779679185,-0.024933766444317166,13.488074090745712,0.9035414506991704,0.2611597453554471,0.3150637919704119,0.047482117310443495,,,,
46.0,7.980349583923822,0.0,0.125,0.5625,591.0,9.215378743410112,-0.019448594888672233,18.549068093299866,0.8372531205415726,0.2029229685664177,0.23809895887970925,0.047424892703862666,,,,
47.0,12.919509294927106,0.0,0.125,0.5,762.0,11.529566287994385,-0.03430882163956994,23.197693745295204,0.7383041903376579,0.22688844458510476,0.2541082976385951,0.04736766809728184,,,,
48.0,13.258128692805784,0.0,0.125,0.5,721.0,11.075319285194078,-0.017333512951154262,22.248903135458626,0.6721268991629282,0.13689894306783873,0.17153033117453256,0.047310443490701,,,,
49.0,6.773611612319947,0.125,0.1875,0.625,541.0,7.201967802312638,-0.04282657985782457,14.558479534255133,0.7289528002341588,0.18387996012137994,0.32794540209902656,0.04725321888412017,,,,
50.0,17.83312981210651,0.0,0.0625,0.3125,902.0,14.318733390172323,-0.06372828288003803,28.835967795054117,0.7526546493172646,0.1985871436384817,0.3367187502483527,0.047195994277539344,0.28714365601539593,0.25,0.25,0.5
51.0,5.540719076842075,0.0,0.0625,0.625,610.0,5.500742405653,-0.03266298553207889,11.150255036354066,0.8850919634103775,0.35840844027698043,0.42628676518797876,0.047138769670958515,,,,
52.0,10.196918805167073,0.125,0.1875,0.375,778.0,7.786785501700182,-0.012829313735262707,15.66800752052894,0.7304127686298811,0.17110440478875089,0.24621394305275038,0.047081545064377686,,,,
53.0,12.85805728971959,0.0,0.0,0.3125,990.0,7.972626641392708,-0.037142397901334334,16.093490436673164,0.7863210774958134,0.4202847904525697,0.38185221375897527,0.04702432045779686,,,,
54.0,18.671787443161037,0.0,0.1875,0.5,718.0,16.735232055187225,-0.020107546433185536,33.56799389918645,0.6101553825040658,0.20061566076280238,0.17833891417831182,0.04696709585121603,,,,
55.0,9.753171916604071,0.0,0.0625,0.4375,830.0,6.945218150432294,-0.042014383388539925,14.060442777780388,0.916414350271225,0.48153342191989607,0.4825527289739022,0.04690987124463519,,,,
56.0,15.897127566635623,0.0,0.125,0.3125,963.0,9.564788217656314,-0.02478830642940011,19.251977352425456,0.7771632764488459,0.27989470423199236,0.3132324223406613,0.046852646638054364,,,,
57.0,2.743769919276236,0.0,0.0,0.6875,359.0,3.655604670445124,-0.008155086815046767,7.414335250854492,0.9276089544097582,0.17415922383467355,0.2778445525715748,0.046795422031473535,,,,
58.0,18.359517097175136,0.25,0.3125,0.0625,1097.0,8.437645201881725,-0.018502811577895448,16.976316425535412,0.6848842195338672,0.12644182088681394,0.24103009266157943,0.046738197424892707,,,,
59.0,5.712274393439302,0.0,0.0625,0.625,557.0,7.810879680845472,-0.019686556136649516,15.732497135798136,0.7643867946333355,0.16381736637817487,0.23188657479153738,0.04668097281831188,,,,
60.0,16.049690606892135,0.0,0.0,0.125,1062.0,9.199731476166669,-0.03778022727655137,18.548560801674338,0.7886276876225191,0.3849923196522628,0.3373040828634711,0.04662374821173105,20.25207657217979,0.0,0.0,0.0
61.0,23.693541646301767,0.25,0.25,0.1875,1017.0,13.50878681242466,-0.042649286464438774,27.16616404056549,0.6795836891978979,0.160199802252464,0.21850157575681806,0.04656652360515022,,,,
62.0,19.635444804132007,0.25,0.25,0.0625,1316.0,7.58286372252873,-0.047819301109051415,15.340311459132602,0.8487074169374648,0.4626597403770401,0.44303902132170536,0.046509298998569384,,,,
63.0,11.002525963038217,0.125,0.25,0.25,1047.0,5.42842041218982,-0.03781891447108458,11.016785404261421,0.9074592423789641,0.4808061477892539,0.5132772532456061,0.046452074391988556,,,,
64.0,21.407004037201403,0.25,0.3125,0.1875,1000.0,9.458303354680538,-0.04118152696173638,19.06370061635971,0.6976059032604098,0.2893708818592131,0.2829101565293968,0.04639484978540773,,,,
65.0,20.576925145536663,0.25,0.25,0.125,1071.0,9.59030422042398,-0.041664812727557385,19.33224924872903,0.7371031799737144,0.3408038905438255,0.3393939689678304,0.0463376251788269,,,,
66.0,16.65313136644663,0.375,0.4375,0.375,870.0,10.479614462171282,-0.03232756614618535,21.082936644554138,0.6379855424165726,0.30472695042512243,0.2243156720485006,0.04628040057224607,,,,
67.0,5.1253804883360905,0.25,0.25,0.5,680.0,5.263875105164268,-0.00271323786794462,10.610807798125528,0.8397424695166674,0.5884887989271771,0.4507812498645349,0.04622317596566524,,,,
68.0,20.983511278778323,0.25,0.375,0.25,962.0,12.556818038225174,-0.049142507050419226,25.275175765156746,0.6850805939175189,0.2644635403994471,0.25439453125,0.04616595135908441,,,,
69.0,18.571224373690765,0.125,0.3125,0.375,925.0,10.382962155342103,-0.039991448850681385,20.908206717173258,0.6755725572506587,0.20178868944446246,0.2509339079260826,0.046108726752503576,,,,
70.0,17.64208967745309,0.0,0.0,0.5,792.0,13.350130062836868,-0.04007232549170462,26.842783451080322,0.6772711712580461,0.22284629855018398,0.27033253157368076,0.04605150214592275,39.77427939593803,0.5,0.5,0.0
71.0,19.92191652849318,0.25,0.3125,0.125,1087.0,9.188113394905539,-0.04368564575527083,18.534199335995844,0.7675003470743403,0.3362015393726966,0.3505157273920143,0.04599427753934192,,,,
72.0,22.798880272358673,0.25,0.375,0.125,1174.0,10.23630457489114,-0.04695640021542969,20.633820445914015,0.7325082436988228,0.31885256637868126,0.3831676138859046,0.04593705293276109,,,,
73.0,21.967723419070236,0.0,0.25,0.125,1255.0,8.264173609018327,-0.02600211227545515,16.644761884212496,0.701946521550417,0.3377104870975018,0.33439503237605095,0.04587982832618026,,,,
74.0,22.04273107737302,0.0,0.125,0.375,914.0,14.30717183748881,-0.04631398074949781,28.766497898101807,0.6495313455661138,0.22957880906760691,0.2788194445272287,0.04582260371959943,,,,
75.0,19.272459156215202,0.25,0.3125,0.5,796.0,12.894121866959793,-0.04251202761840362,25.93187665939331,0.6403209051260582,0.3312515845665565,0.2931404535013896,0.0457653791130186,,,,
76.0,20.29995998024943,0.625,0.625,0.0625,800.0,11.189501505631668,-0.025121611148978658,22.48245459336501,0.5820443441088383,0.12585052088476145,0.1965144230769231,0.04570815450643777,,,,
77.0,23.23417801231146,0.375,0.5,0.3125,814.0,13.404324494875395,-0.04277872770594863,26.955221579625057,0.6682809327657406,0.309103920769233,0.30001045133058846,0.04565092989985694,,,,
78.0,13.61775198459629,0.125,0.1875,0.4375,681.0,10.34274964982813,-0.030473535520617257,20.81163315339522,0.714866960590536,0.24907585267316212,0.3051292262971401,0.04559370529327611,,,,
79.0,22.59992858290677,0.375,0.5,0.125,1221.0,6.999123123288155,-0.01732067223638296,14.09279674589634,0.6578153103590012,0.3874316556379199,0.32914062570780517,0.04553648068669528,,,,
80.0,20.87901368230584,0.375,0.4375,0.1875,906.0,11.716181000073751,-0.037629448886339865,23.57333688735962,0.7224841396013896,0.3322792554895083,0.34479166691501933,0.04547925608011445,23.523773359656335,0.25,0.5,0.0
81.0,23.206275790929855,0.125,0.1875,0.25,1155.0,10.42825050103037,-0.06417832103263782,21.054851186902898,0.7704804308320347,0.6199961943846,0.4703262067939106,0.045422031473533624,,,,
82.0,28.243651250600816,0.25,0.4375,0.0,1250.0,12.154481065273286,-0.029104453907348216,24.431214451789856,0.70587213113904,0.40712964069098234,0.3322840077802539,0.045364806866952795,,,,
83.0,21.53403764963155,0.125,0.3125,0.375,1126.0,11.099216196272108,-0.04159353628185474,22.355167627334595,0.811651297741466,0.6736742531259854,0.4786298432283931,0.04530758226037196,,,,
84.0,25.71181279152634,0.0,0.125,0.3125,1113.0,12.337349553902943,-0.04191465391260054,24.822805152999027,0.7102355253365304,0.36897113153503996,0.36447048621873057,0.04525035765379113,,,,
85.0,17.291177237629906,0.25,0.25,0.4375,874.0,12.194710671901703,-0.04066293388937733,24.538685866764613,0.7516473191125052,0.5023503255631242,0.40781781556350843,0.0451931330472103,,,,
86.0,25.784408790320192,0.25,0.375,0.375,964.0,14.133606281131506,-0.01798935400438495,28.35029134899378,0.5217579645104706,0.24182970135007054,0.21044921875,0.04513590844062947,,,,
87.0,27.59645688235764,0.75,0.8125,0.125,778.0,18.043419379454395,-0.04177341674669431,36.211304004375755,0.4538514132683094,0.14990454129964256,0.1623197116244298,0.045078683834048644,,,,
88.0,26.468616138100664,0.25,0.375,0.1875,1203.0,11.722553284544693,-0.04406676412020859,23.598816093645596,0.7282746865561134,0.6444983670586033,0.4302962140033119,0.045021459227467815,,,,
89.0,15.976178955435788,0.125,0.3125,0.1875,1089.0,9.505864415110812,-0.04696358636849456,19.18124301492288,0.8405227396223279,0.63687255150742,0.4813368055555555,0.044964234620886986,,,,
90.0,19.43681412041188,0.0,0.3125,0.375,976.0,11.96283145993948,-0.02552299347007647,24.030497685074806,0.5988922966644168,0.2002819977933541,0.302978515625,0.04490701001430615,38.86914385259156,0.25,0.5,0.0
91.0,13.885859572142355,0.375,0.4375,0.125,1065.0,8.724070570048164,-0.019227183478720048,17.55482006072998,0.7605898327687207,0.2878252995364806,0.36226685739615383,0.04484978540772532,,,,
92.0,23.605539363026658,0.625,0.75,0.125,879.0,13.589743409837995,-0.021191720119012252,27.27363634109497,0.5778424473745482,0.18057665135711432,0.23870868129389625,0.04479256080114449,,,,
93.0,19.651358560919753,0.375,0.5,0.25,902.0,10.233847602208455,-0.00598307514252762,20.533939401308697,0.6066572854916255,0.20664130946000417,0.257204861442248,0.044735336194563664,,,,
94.0,7.667973978519443,0.375,0.375,0.375,706.0,7.751817469795545,-0.05029223825355681,15.690388451019922,0.9643312407036622,0.5892451448986927,0.5530598958333333,0.044678111587982836,,,,
95.0,15.557533981502091,0.125,0.3125,0.25,995.0,8.468101739883423,-0.024759117237408645,17.057020038366318,0.7989322794601321,0.3571599521674216,0.4165527350269258,0.04462088698140201,,,,
96.0,21.687621998786952,0.375,0.5625,0.125,1238.0,7.734809148311616,-0.030072910344460982,15.596144509315492,0.7447810612618924,0.40569049641489985,0.4078125,0.04456366237482118,,,,
97.0,21.72387449905279,0.125,0.25,0.5,874.0,12.101359699453626,-0.03822013123759201,24.338737470763068,0.6693163716367313,0.31806189832942827,0.3296396689755576,0.04450643776824034,,,,
98.0,14.337530219927455,0.125,0.1875,0.375,916.0,8.369685196876526,-0.026575073972344397,16.874186197916668,0.918639694650968,0.6109209939837456,0.5113541662693024,0.044449213161659513,,,,
99.0,38.437140212357136,0.25,0.4375,0.0625,1560.0,12.263278427124023,-0.05185446411371231,24.697517452239993,0.7574763804674148,0.5713383945822715,0.4533333331346512,0.044391988555078685,,,,
100.0,16.036513185203102,0.5,0.5625,0.3125,730.0,11.045542399088541,-0.00653186411364004,22.15916178623835,0.6204291507601738,0.2263773588153223,0.2714092554524541,0.044334763948497856,15.00874317169189,0.25,0.25,0.375
101.0,12.632603516131637,0.375,0.4375,0.4375,648.0,11.269651564684782,0.01549629505131055,22.562356927178122,0.610313587568023,0.2341553494334221,0.24609375,0.04427753934191703,,,,
102.0,16.69720573842527,0.25,0.375,0.1875,938.0,11.102452270189922,-0.02497315692404906,22.329810587565103,0.8475689838329951,0.5422805865605672,0.4339657743771871,0.0442203147353362,,,,
103.0,12.430827966034396,0.0,0.0625,0.5,982.0,7.900206059217453,-0.026360630865383428,15.9399194419384,0.9825612548738718,0.8264807062223554,0.6355202402919531,0.04416309012875537,,,,
104.0,20.796658039391055,0.375,0.5,0.25,993.0,12.030035831034184,-0.025481086842773948,24.172694593667984,0.6990063190460205,0.47798192757181823,0.4000355117022991,0.04410586552217454,,,,
105.0,29.547595996558712,0.375,0.5625,0.125,1367.0,9.194546661593698,-0.031021513722159645,18.51595397429033,0.7357509163292971,0.5135904012078589,0.4393141672692516,0.044048640915593705,,,,
106.0,29.010477418005504,0.375,0.5625,0.0625,1241.0,11.532540327310564,-0.03269289233721793,23.189815437793733,0.67455169595778,0.3593290846794844,0.3695390623062849,0.043991416309012876,,,,
107.0,16.069907503128082,0.25,0.25,0.25,929.0,9.152973930040995,-0.030450094987948734,18.434809525807697,0.7734455058972041,0.4060498068730036,0.41044034163157145,0.04393419170243205,,,,
108.0,17.999435921907477,0.25,0.4375,0.25,993.0,9.185680493712425,-0.01129794899316039,18.45737072825432,0.7226317347958684,0.41108567314222455,0.392755682580173,0.04387696709585122,,,,
109.0,29.079859292209214,0.375,0.5625,0.0,1364.0,11.239504489031706,-0.03547278880035844,22.61736495928331,0.7691785862500018,0.5474482541057196,0.44005681811408565,0.04381974248927039,,,,
110.0,23.439131358861907,0.25,0.5,0.1875,962.0,14.665294408798218,-0.025261214788770303,29.428679913282394,0.5434856604551896,0.14405473100487143,0.167236328125,0.04376251788268956,22.761298871636367,0.0,0.25,0.125
111.0,26.083187595903897,0.625,0.6875,0.125,1094.0,11.397061215506659,-0.02178863776175098,22.886883179346718,0.5626720112438003,0.24318462409104943,0.29289641210602385,0.043705293276108725,,,,
112.0,20.87843295097355,0.125,0.3125,0.0625,1292.0,7.355145647412254,-0.019901763525835815,14.827154488790603,0.8827398121356964,0.5154121727460906,0.49559771872702096,0.043648068669527904,,,,
113.0,18.257444335818345,0.0,0.125,0.3125,1234.0,7.76619331240654,-0.04276907740859315,15.699200642108918,0.9322581797838212,0.6540443319827318,0.577864583954215,0.04359084406294707,,,,
114.0,27.386109664738196,0.375,0.5,0.25,1049.0,11.466566653812633,-0.03974018464385368,23.068298423991482,0.6395587202380685,0.2545637955122134,0.34752757299472303,0.04353361945636624,,,,
115.0,21.074006398022192,0.375,0.4375,0.125,1049.0,11.444409272250008,-0.021847050294608754,22.997846687541287,0.7513729390852592,0.45168788753011646,0.3960753672701471,0.04347639484978541,,,,
116.0,26.06908021718266,0.625,0.75,0.0,1299.0,9.765375438190642,-0.027622561081356942,19.648897466205415,0.7243512812114897,0.4443850258276576,0.41190867800088155,0.04341917024320458,,,,
117.0,12.845445092916492,0.625,0.75,0.125,683.0,13.081281792033803,-0.007069275185296481,26.240716283971615,0.7381371625445106,0.2997361323372884,0.3216668868606741,0.04336194563662375,,,,
118.0,12.437728562355042,0.375,0.5,0.375,675.0,11.059419057585977,-0.007997250734743748,22.204883878881283,0.8088178797201677,0.501518733122132,0.41296672143719415,0.043304721030042924,,,,
119.0,18.901894635558133,0.375,0.5625,0.3125,755.0,13.41529099146525,-0.013977638251769045,26.915682752927143,0.6606781743466854,0.21881418908014894,0.2964026763414343,0.04324749642346209,,,,
120.0,31.281121199131007,0.125,0.3125,0.125,1267.0,9.782485216856003,-0.038098785257898275,19.708366239070894,0.7779328733682633,0.4689071409404278,0.42434895858168603,0.04319027181688126,11.958625826835624,0.0,0.0,0.375
121.0,25.2199207208306,0.375,0.5,0.1875,1004.0,10.399053327739239,-0.029454718169290572,20.919828459620476,0.7281248457729816,0.40765524934977293,0.3890047939494252,0.04313304721030043,,,,
122.0,21.887858628630646,0.375,0.5,0.4375,741.0,14.818026999632517,-0.021395265706814826,29.72915760676066,0.5840053632855415,0.14660315844230354,0.25192673069735366,0.0430758226037196,,,,
123.0,30.593835831582588,0.25,0.4375,0.1875,1201.0,12.08199225601397,-0.027060738360313207,24.279148114354985,0.7094835913495013,0.4568232415538085,0.396020743799837,0.04301859799713877,,,,
124.0,27.49256499820391,0.25,0.4375,0.25,1017.0,10.540240108966827,-0.03540292406978551,21.211582899093628,0.7017558999359608,0.4146894367877394,0.3743146932683885,0.042961373390557944,,,,
125.0,24.986305866837515,0.375,0.5625,0.1875,969.0,13.523385234177113,-0.024628514074720442,27.15009155869484,0.6300575267523527,0.28571608196944,0.2929958769818768,0.04290414878397711,,,,
126.0,25.25379545599224,0.25,0.5,0.125,1402.0,8.740715162320571,-0.02319514462512664,17.604152376001533,0.890750954774293,0.768884645944292,0.5436116284267469,0.04284692417739629,,,,
127.0,26.17419840782888,0.25,0.4375,0.25,1137.0,9.53915536403656,-0.023823489111641213,19.17619940969679,0.5870755927430259,0.239054418893324,0.2842350484182437,0.04278969957081545,,,,
128.0,28.610593154430436,0.125,0.5,0.1875,1233.0,9.619866871833802,-0.02351011309074238,19.353304338455203,0.7786866933107377,0.5060085944831372,0.44896599352359773,0.04273247496423462,,,,
129.0,26.582819832861475,0.5,0.6875,0.0,1258.0,9.451817613840104,-0.017119167745113375,19.002192270755767,0.7535818308591843,0.5640947733074427,0.3902808785438538,0.04267525035765379,,,,
130.0,41.5930740419031,0.25,0.5,0.0,1577.0,9.606931157112122,-0.03934699576813728,19.352295923233033,0.7008736330270767,0.48034987062215806,0.3834108230471611,0.042618025751072965,35.66479818761357,0.25,0.625,0.0
131.0,20.526339741051252,0.25,0.375,0.375,787.0,15.279203424086939,-0.01155492885468098,30.634721205784725,0.6250382100160305,0.3508272798588643,0.2734691297205595,0.042560801144492136,,,,
132.0,30.74090324342258,0.375,0.4375,0.1875,1117.0,13.582825938860575,-0.024500431311834187,27.275702277819313,0.7181686899728245,0.5256021271149317,0.3956911518341965,0.04250357653791131,,,,
133.0,23.53071667790415,0.375,0.5625,0.0,1489.0,6.8527825102210045,-0.019887997669381242,13.819315587480862,0.871388900404175,0.7847887439032395,0.5205844063311815,0.04244635193133047,,,,
134.0,44.83178338631992,0.375,0.5625,0.0,1434.0,11.747382563093433,-0.042489856420813696,23.62625340793444,0.5485914368992266,0.2628285094852681,0.2623197118873182,0.04238912732474964,,,,
135.0,26.451837943196374,0.125,0.4375,0.25,1136.0,10.80888655450609,-0.023114328453731205,21.724995573361713,0.7204238689608043,0.45712708847390277,0.3319589118990633,0.042331902718168814,,,,
136.0,23.588978962302193,0.625,0.625,0.125,916.0,12.137592752774557,-0.0018061006596932808,24.327202590306598,0.5725044334928194,0.23932475273807843,0.24166666691501934,0.042274678111587985,,,,
137.0,37.72220775783069,0.25,0.5625,0.0,1551.0,8.996743927001953,-0.0340879041980952,18.123367137908936,0.7307817506790161,0.5222652691602707,0.40072916716337204,0.042217453505007156,,,,
138.0,48.303834177255666,0.125,0.25,0.0,1817.0,10.850562716352528,-0.04941321085688883,21.860649297977314,0.7198425361822391,0.5642047141646517,0.4233512932370449,0.04216022889842633,,,,
139.0,13.710129408538355,0.375,0.5,0.5,535.0,17.09394465552436,-0.008994854546876417,34.25215646955702,0.5495754165781869,0.08906182294918431,0.15257019942833316,0.0421030042918455,,,,
140.0,34.04824815273292,0.5,0.5625,0.125,1210.0,12.237869632871528,-0.02946137295006529,24.58311471186186,0.5761888038955236,0.475133909990913,0.3312017921554415,0.04204577968526467,50.25337492406368,0.25,0.375,0.0
141.0,25.331652517616796,0.125,0.25,0.3125,1024.0,16.30071571469307,-0.027376215963158756,32.70563739538193,0.5888916165567935,0.26215994090307504,0.262451171875,0.041988555078683834,,,,
